agriculture_heating,agriculture_heating_2019,buildings_heating,buildings_heating_2019,insulation_apartments_high,insulation_apartments_high_2019,insulation_apartments_low,insulation_apartments_low_2019,insulation_apartments_medium,insulation_apartments_medium_2019,insulation_detached_houses_high,insulation_detached_houses_high_2019,insulation_detached_houses_low,insulation_detached_houses_low_2019,insulation_detached_houses_medium,insulation_detached_houses_medium_2019,insulation_semi_detached_houses_high,insulation_semi_detached_houses_high_2019,insulation_semi_detached_houses_low,insulation_semi_detached_houses_low_2019,insulation_semi_detached_houses_medium,insulation_semi_detached_houses_medium_2019,insulation_terraced_houses_high,insulation_terraced_houses_high_2019,insulation_terraced_houses_low,insulation_terraced_houses_low_2019,insulation_terraced_houses_medium,insulation_terraced_houses_medium_2019
4.3549624853634466e-08,4.557166237089904e-08,4.3549624853634466e-08,4.557166237089904e-08,9.266769531581453e-08,1.0447021434e-07,8.066387539812253e-08,8.7242339273e-08,9.659021333408378e-08,1.125724829e-07,7.287114742733382e-08,7.7241559091e-08,7.35236952464837e-08,7.7723181464e-08,9.55681323180504e-08,8.8572100555e-08,7.84960684474918e-08,8.4902473467e-08,7.610596622747746e-08,7.9413311955e-08,9.763786068958693e-08,9.2971480024e-08,8.378530119577308e-08,8.8729277667e-08,7.918179189537604e-08,8.2464856677e-08,9.739018650864117e-08,9.8781687422e-08
3.8133222700966826e-08,4.89167565933395e-08,3.8133222700966826e-08,4.89167565933395e-08,9.796871960573022e-08,1.0841569917e-07,7.518467052236907e-08,7.9779175354e-08,8.840241305391022e-08,9.4496261023e-08,7.625662262153414e-08,7.9186798098e-08,6.812147951547607e-08,6.8453745787e-08,7.829905584474533e-08,7.5612693436e-08,8.227511144616291e-08,8.72581832e-08,6.90732438872389e-08,7.2256479041e-08,8.266573701958703e-08,8.3109040719e-08,8.804058729449247e-08,9.1453465369e-08,7.318675439917256e-08,7.4586471815e-08,7.890712677657119e-08,7.9538777179e-08
4.206402444121123e-08,4.973570708113958e-08,4.206402444121123e-08,4.973570708113958e-08,1.0233597158020016e-07,1.1095162693e-07,6.575801420627822e-08,6.8655889698e-08,7.986381184254985e-08,7.9739059315e-08,7.942091762582592e-08,8.0630704709e-08,5.9196632933986794e-08,5.7943522083e-08,6.503754186236532e-08,6.2207743275e-08,8.572914812993563e-08,8.904599641e-08,6.202771010557928e-08,6.1754258445e-08,6.451576224810123e-08,7.3239601544e-08,9.205482182132957e-08,9.3161454912e-08,6.258289834038221e-08,6.2561390958e-08,6.386737605518982e-08,6.3715551654e-08
4.361122357273621e-08,5.0096336440206955e-08,4.361122357273621e-08,5.0096336440206955e-08,1.0573427728571285e-07,1.127287808e-07,5.2472783110058164e-08,5.7464497836e-08,6.098638694765818e-08,6.4753660328e-08,8.237151988065043e-08,8.1736582838e-08,5.0160998479745076e-08,4.4180818406e-08,5.2313371639002134e-08,4.8485353508e-08,8.895314608242021e-08,9.029012505e-08,5.1814778107100354e-08,4.8120855159e-08,5.1195564455347565e-08,5.3862243108e-08,9.542473778229265e-08,9.44229161e-08,5.2098069070428546e-08,5.0982719546e-08,5.274329658276894e-08,5.1629318927e-08
5.0502379406854816e-08,4.3191837110504155e-08,5.0502379406854816e-08,4.3191837110504155e-08,1.0895238286555801e-07,1.1418163119e-07,3.97556039569238e-08,4.2438912762e-08,4.612643543538729e-08,5.0090962831e-08,8.476557461070163e-08,8.262640465e-08,3.690845781316214e-08,3.2260764404e-08,3.925435359117151e-08,3.4248815983e-08,9.155682737072405e-08,9.1125273985e-08,3.874765503410174e-08,3.5087765938e-08,3.960596717672698e-08,3.8091706429e-08,9.838067845823877e-08,9.5569499743e-08,4.3447271679194145e-08,4.1365923095e-08,3.953682863446651e-08,3.781668234e-08
4.0643906145398353e-08,3.9088210480568126e-08,4.0643906145398353e-08,3.9088210480568126e-08,1.1183871698472657e-07,1.1524501856e-07,3.043664847161155e-08,3.1251983191e-08,3.5706439092878235e-08,3.8893598305e-08,8.725751863736226e-08,8.3323696332e-08,2.6771812380222892e-08,2.2717504317e-08,2.9488060231830782e-08,2.6296103742e-08,9.380230501666875e-08,9.1908705047e-08,3.0304180179375534e-08,2.495377741e-08,3.393709367577935e-08,2.7570097185e-08,1.0130208480759065e-07,9.6649993368e-08,3.628297228860543e-08,3.3245572703e-08,3.173991299440301e-08,2.9220072423e-08
4.908159155974733e-08,3.5071052199751095e-08,4.908159155974733e-08,3.5071052199751095e-08,1.1481435408842109e-07,1.1608813988e-07,3.3034168412069165e-08,3.1729166697e-08,3.6280404247335905e-08,3.3717624003e-08,8.918015068854773e-08,8.3937992647e-08,2.79488151308958e-08,2.1782642547e-08,2.3916899695643218e-08,2.4897242315e-08,9.592872995841932e-08,9.2626583713e-08,2.9352107808461083e-08,2.5322871523e-08,3.101910746864073e-08,2.5564622244e-08,1.037749906834018e-07,9.7434576262e-08,3.586187084391579e-08,3.1379553347e-08,3.280573594944099e-08,2.8647820053e-08
4.585917508917292e-08,3.4027458043799185e-08,4.585917508917292e-08,3.4027458043799185e-08,1.17377340427128e-07,1.1662716933e-07,4.668531039925861e-08,3.8472510043e-08,4.7378635878637166e-08,4.0088183835e-08,9.060828354017141e-08,8.437894486e-08,3.4392088370739045e-08,3.2067879286e-08,2.7731964063833013e-08,2.9778167312e-08,9.759698362284907e-08,9.328905479e-08,3.788280203495614e-08,3.5865104794e-08,3.8865091516590125e-08,3.0274406998e-08,1.0544298602492429e-07,9.7900611196e-08,4.5430963354191065e-08,3.901817295e-08,4.3813753511886324e-08,3.800879905e-08
4.0764693198941304e-08,3.5145403012055854e-08,4.0764693198941304e-08,3.5145403012055854e-08,1.1862102879478741e-07,1.1693889251e-07,6.753846399308078e-08,5.6996806059e-08,5.8896777807148574e-08,5.2172089554e-08,9.15830312473657e-08,8.4601245364e-08,5.309082834562474e-08,4.8247653307e-08,3.790778664385667e-08,3.9977827023e-08,9.866242232278543e-08,9.3622787042e-08,5.9648745567753e-08,5.3517116418e-08,4.9595201840581577e-08,3.8682387965e-08,1.0628447983414137e-07,9.7876652119e-08,6.385098067444388e-08,5.5340104789e-08,5.94233305696109e-08,5.1942582455e-08
4.219458694365514e-08,3.861017400115088e-08,4.219458694365514e-08,3.861017400115088e-08,1.1877467375343363e-07,1.160357666e-07,9.145219622346585e-08,7.9916728388e-08,7.752925437560224e-08,6.9972759357e-08,9.18792378105669e-08,8.4449568287e-08,7.720034708450898e-08,7.4782995993e-08,5.372862210485106e-08,5.5992846505e-08,9.902818621229314e-08,9.3355215229e-08,8.161724660745775e-08,7.5510702188e-08,6.397355979829523e-08,5.5428533702e-08,1.0659677657252789e-07,9.7199149814e-08,8.625594760462798e-08,7.573390933e-08,7.928928200356444e-08,7.0255446194e-08
5.0620086524442706e-08,4.400954644663657e-08,5.0620086524442706e-08,4.400954644663657e-08,1.174793188545504e-07,1.134586669e-07,1.1178455019709049e-07,9.7115685023e-08,1.000947914003445e-07,8.9208561189e-08,9.098511453834093e-08,8.3407231225e-08,9.497704007341563e-08,9.5120498291e-08,7.315149478820628e-08,6.8719574235e-08,9.807441467882245e-08,9.2233055831e-08,9.620268286683245e-08,9.5188966141e-08,7.875250516499586e-08,7.9202769459e-08,1.0579887437811444e-07,9.5769564688e-08,1.0397954262941119e-07,9.271925767e-08,9.250391909044205e-08,8.3223586299e-08
5.0984456338955376e-08,5.848821557689985e-08,5.0984456338955376e-08,5.848821557689985e-08,1.1465668232425934e-07,1.0801944614e-07,1.2214804346562424e-07,1.1368689566e-07,1.0700307285708165e-07,9.8324008594e-08,8.916156118091828e-08,8.1432653749e-08,1.1189223012702593e-07,1.017614129e-07,8.537785679963033e-08,8.1861250054e-08,9.549219564184305e-08,8.9722750811e-08,1.1506816768005903e-07,1.0627493747e-07,8.737432468766822e-08,8.7864627401e-08,1.0332726190073665e-07,9.2998449004e-08,1.0994159678560128e-07,9.9701220936e-08,1.0067491745614223e-07,9.2124107625e-08
6.276079232861861e-08,7.81366554010481e-08,6.276079232861861e-08,7.81366554010481e-08,1.1012368313496697e-07,9.9779624596e-08,1.2304569833971997e-07,1.1637947038e-07,1.0856520148813549e-07,1.0516857529e-07,8.60943125886785e-08,7.80256229e-08,1.1406553934036827e-07,1.0596213376e-07,9.55271624665108e-08,8.2419708338e-08,9.205371376008801e-08,8.627842779e-08,1.1591562661784794e-07,1.0896617836e-07,9.120341794031617e-08,9.1081995968e-08,9.939118633795121e-08,8.8437810475e-08,1.1372761864250337e-07,1.0466376081e-07,1.0134668554532916e-07,9.3293204345e-08
8.10290976705694e-08,7.107810323045318e-08,8.10290976705694e-08,7.107810323045318e-08,1.0365778882949932e-07,8.8740804013e-08,1.0442556881511327e-07,1.0363517768e-07,9.812723794459387e-08,9.8584470792e-08,8.200368971948226e-08,7.3429884906e-08,1.0058119253512833e-07,9.5648954773e-08,9.129711554572609e-08,7.8198593276e-08,8.745274171825834e-08,8.0748519456e-08,1.0275900426057509e-07,9.3635012394e-08,9.417487268743409e-08,8.3825935519e-08,9.402302734359469e-08,8.1849576518e-08,1.0712233556816157e-07,9.9397811447e-08,9.486651321292285e-08,8.7374084691e-08
7.44988299842316e-08,6.943895675437081e-08,7.44988299842316e-08,6.943895675437081e-08,9.58040466921572e-08,7.5604002483e-08,8.999864421607337e-08,8.7356081319e-08,8.873580696332462e-08,8.4110900222e-08,7.751111734093145e-08,6.8676054429e-08,8.529380267568834e-08,7.6618211978e-08,7.97002699751239e-08,7.1567221229e-08,8.185179398841897e-08,7.2478526035e-08,8.439504199609203e-08,8.1308163388e-08,8.390383630104379e-08,7.7172779814e-08,8.808821681720369e-08,7.3206270187e-08,9.1324423922416e-08,8.5140008259e-08,8.10804882634082e-08,7.4220964887e-08
7.15988694171289e-08,7.436883640147045e-08,7.15988694171289e-08,7.436883640147045e-08,8.774232281686299e-08,6.3365520512e-08,7.68428556664144e-08,7.1079193351e-08,8.072532617267487e-08,7.0882498409e-08,7.3057741040584e-08,6.4032929856e-08,7.160950077363519e-08,6.7305912747e-08,7.076187440200913e-08,6.6219278324e-08,7.631354441736723e-08,6.3651479204e-08,7.596088556750484e-08,6.9191815693e-08,7.26995908093181e-08,6.9860200525e-08,8.210410441348196e-08,6.4617703003e-08,7.377843728360218e-08,6.8567515652e-08,7.190045952903731e-08,6.4582907882e-08
7.139813793901258e-08,7.487818608504984e-08,7.139813793901258e-08,7.487818608504984e-08,7.99373447013111e-08,5.3467132772e-08,6.60781053658658e-08,6.155463699e-08,7.2331797882128e-08,6.2887438303e-08,6.87187255482264e-08,6.0255959914e-08,6.489210065104118e-08,5.8979439669e-08,6.70942193911956e-08,6.2840026115e-08,7.141176027680198e-08,5.508874959e-08,6.484551515458993e-08,5.9150820658e-08,6.667366639418594e-08,6.1675690305e-08,7.597617425964102e-08,5.7788053206e-08,6.497972636277099e-08,5.9887971126e-08,6.643208042732576e-08,5.9170287418e-08
6.833828852276315e-08,7.542274942454583e-08,6.833828852276315e-08,7.542274942454583e-08,7.346459136959674e-08,4.7013320894e-08,6.087858300075204e-08,5.40823878e-08,6.867137401746513e-08,5.6312662176e-08,6.518226800013775e-08,5.7840229073e-08,5.938937087703373e-08,5.5740376292e-08,6.266723883067432e-08,6.1284738421e-08,6.721956575755e-08,5.0410269493e-08,5.9316912564142094e-08,5.5060582668e-08,6.502281999960009e-08,6.0378427246e-08,7.063267074092005e-08,5.3339086011e-08,6.053430148874273e-08,5.5827491995e-08,6.473210788429335e-08,5.8171566091e-08
6.691415291918277e-08,7.378430310760329e-08,6.691415291918277e-08,7.378430310760329e-08,6.916692272174744e-08,4.5245091076e-08,6.016613446075354e-08,5.3079600197e-08,7.010783927665682e-08,5.7472983661e-08,6.293352939666828e-08,5.749925437e-08,5.690019869361946e-08,5.6339737303e-08,6.385375194214283e-08,6.6075964121e-08,6.459770975346297e-08,5.0039769834e-08,5.812174391495981e-08,5.6654023031e-08,7.167170549191683e-08,6.4663821001e-08,6.750792693179038e-08,5.2123836743e-08,5.9120575664706006e-08,5.5621683915e-08,6.841263465320965e-08,6.3624038706e-08
6.806122819706426e-08,7.095121004096285e-08,6.806122819706426e-08,7.095121004096285e-08,6.839781844136396e-08,5.080008667e-08,6.183948959339281e-08,5.9704412891e-08,7.075200391596177e-08,6.6656481963e-08,6.161995182882432e-08,5.9489724462e-08,5.828127958757002e-08,6.1598071513e-08,6.822317398790046e-08,7.619871974e-08,6.339406387300087e-08,5.3670255382e-08,6.027286083688722e-08,6.2091035279e-08,7.42328480493003e-08,6.8372698177e-08,6.650427996862077e-08,5.4997122506e-08,6.06062933356011e-08,6.0486240977e-08,7.50288430794032e-08,7.4343529288e-08
6.391938388876694e-08,6.615080938847476e-08,6.391938388876694e-08,6.615080938847476e-08,7.008201366695889e-08,5.9318210378e-08,6.696725494637349e-08,7.0605069827e-08,8.133662006166731e-08,8.392991774e-08,6.136054394470541e-08,6.3064710492e-08,6.26958221544842e-08,7.213096275e-08,7.771990556371563e-08,9.0514842524e-08,6.325576103744329e-08,6.1813395046e-08,6.372926008678893e-08,7.0897130669e-08,8.265150297020419e-08,8.2317987889e-08,6.681743745655116e-08,6.1790250029e-08,6.44487205891638e-08,6.9515314273e-08,8.833213481408847e-08,9.228546668e-08
6.149292999719413e-08,5.904273465750585e-08,6.149292999719413e-08,5.904273465750585e-08,7.343345869771979e-08,7.1783942581e-08,7.384549921294589e-08,8.2195029074e-08,1.032092922346031e-07,1.0373989573e-07,6.179603375001495e-08,6.8059757658e-08,6.683523573135742e-08,8.1026912508e-08,9.011030472285757e-08,9.8591659054e-08,6.420508798003829e-08,7.0623157257e-08,6.701317631218729e-08,8.1455899937e-08,9.19138451622267e-08,1.0723681128e-07,6.804650601610786e-08,7.0384133074e-08,6.913667411635195e-08,7.9138352672e-08,9.396963539636057e-08,1.0212840889e-07
5.2636373292953305e-08,5.532666220205423e-08,5.2636373292953305e-08,5.532666220205423e-08,7.7169565527818e-08,8.5717358446e-08,7.821468408558656e-08,9.4685927071e-08,1.0638232940481276e-07,1.146534244e-07,6.260624890544778e-08,7.3726216123e-08,7.212689866036608e-08,8.6404272682e-08,9.311374182476713e-08,1.0991810872e-07,6.613984925173805e-08,7.886971829e-08,7.371276127222781e-08,8.9888227975e-08,9.175812140460781e-08,1.1404362104e-07,7.00426316161024e-08,7.9342960525e-08,7.19242035218677e-08,8.6274536545e-08,9.935662613498657e-08,1.1161010318e-07
4.7517787556116666e-08,5.220540146361811e-08,4.7517787556116666e-08,5.220540146361811e-08,7.97530404301282e-08,9.8363340192e-08,7.91623444406454e-08,9.9755356237e-08,1.0456503884429537e-07,1.2750616961e-07,6.349474275766866e-08,7.8901413325e-08,7.2184453900083e-08,9.0314404856e-08,9.951208998721149e-08,1.0548495113e-07,6.794949825454191e-08,8.6554978161e-08,7.373043432398711e-08,9.3755407097e-08,9.011118201350977e-08,1.1485223828e-07,7.208619271289241e-08,8.8190022413e-08,7.43708368957954e-08,9.2545304809e-08,9.878600974362113e-08,1.1465007606e-07
4.7289738385181335e-08,4.8571996493383846e-08,4.7289738385181335e-08,4.8571996493383846e-08,8.13990654802854e-08,1.0867746312e-07,7.18137169445505e-08,9.6850786175e-08,8.884498251239086e-08,1.2120894007e-07,6.424247419764598e-08,8.3344846415e-08,6.62989142336712e-08,8.6528838178e-08,8.949358353076194e-08,9.5626839448e-08,6.895201961432942e-08,9.1785420055e-08,6.849895387160377e-08,8.8359671011e-08,9.12450651024373e-08,1.0036448245e-07,7.382606117574492e-08,9.4703590007e-08,7.131917756559983e-08,9.1868606061e-08,8.92245941292988e-08,1.0698668992e-07
3.7712744487968e-08,5.205346953957362e-08,3.7712744487968e-08,5.205346953957362e-08,8.226119127901722e-08,1.1653633719e-07,6.377025295294205e-08,8.9303996889e-08,7.822666934754366e-08,1.0338933662e-07,6.446925142034786e-08,8.6401602187e-08,5.839107135933705e-08,7.6903912348e-08,7.006499574925769e-08,8.2428364879e-08,6.93813992545821e-08,9.5150210149e-08,5.88525691517752e-08,8.1059621002e-08,7.450916604632843e-08,9.0856300161e-08,7.473441879167048e-08,9.9009680665e-08,6.26474444900445e-08,8.3686729333e-08,6.879877370683268e-08,8.7324931833e-08
3.7805678207656286e-08,5.319418881465724e-08,3.7805678207656286e-08,5.319418881465724e-08,8.24796637965327e-08,1.2087093665e-07,5.316205517839649e-08,7.7525235855e-08,6.794133192083069e-08,8.8434463673e-08,6.411974719420409e-08,8.819121905e-08,4.8287203324301714e-08,6.5295570076e-08,5.5688460679507026e-08,6.8331909589e-08,6.913954079495328e-08,9.7504038762e-08,5.0411964775485395e-08,6.9477752011e-08,5.5577338645855215e-08,8.0514068489e-08,7.448728353452602e-08,1.0201190572e-07,5.054683224853284e-08,7.0584291077e-08,5.34266884197915e-08,7.0607652424e-08
3.9627393369960735e-08,5.426228332192416e-08,3.9627393369960735e-08,5.426228332192416e-08,8.195068149513947e-08,1.2245983598e-07,3.9950044534412023e-08,6.4961297661e-08,4.870602961814334e-08,7.2100145521e-08,6.348757733245906e-08,8.9250773587e-08,3.856521110596358e-08,4.9939057368e-08,4.2512093566114024e-08,5.3698725919e-08,6.845710538773796e-08,9.8545324609e-08,3.9520992750868984e-08,5.4652166508e-08,4.2555248377429635e-08,5.9904961701e-08,7.37820197230214e-08,1.0297503966e-07,3.9134853775923084e-08,5.7919208865e-08,4.2033536459399035e-08,5.7554607399e-08
4.2580248489335593e-08,4.725976171265154e-08,4.2580248489335593e-08,4.725976171265154e-08,8.089400450360329e-08,1.233961075e-07,2.6680288439035865e-08,4.8649649753e-08,3.2452562572217567e-08,5.6236174091e-08,6.25397863440249e-08,8.9582396774e-08,2.593438328850428e-08,3.6951522722e-08,2.940664991694537e-08,3.8261649757e-08,6.735657835014697e-08,9.8913914338e-08,2.7039356014713408e-08,4.066391225e-08,3.0104713947990614e-08,4.3099145606e-08,7.293597336419053e-08,1.0327013725e-07,2.8409611085789597e-08,4.7419232201e-08,2.7760370665126385e-08,4.2848384504e-08
3.5180367581591975e-08,3.423754275065804e-08,3.5180367581591975e-08,3.423754275065804e-08,7.955864496899706e-08,1.2381088604e-07,1.4586669376221686e-08,3.6954870852e-08,2.0288276383520287e-08,4.3794564377e-08,6.129795580987433e-08,8.9474020378e-08,1.5044367949734342e-08,2.7023650791e-08,1.9040583662642124e-08,2.9653627522e-08,6.59040444115393e-08,9.8721043815e-08,1.633856976444856e-08,3.0017275746e-08,2.1179295937252202e-08,3.141477747e-08,7.174777503941398e-08,1.0376247103e-07,1.7555923583935306e-08,3.8793887675e-08,1.7202159200460047e-08,3.3682225023e-08
2.9402139909331084e-08,3.0803038640948554e-08,2.9402139909331084e-08,3.0803038640948554e-08,7.775494527137576e-08,1.2331362375e-07,9.61358590994346e-09,3.718511029e-08,1.6158776392397096e-08,3.8236877578e-08,5.988762616351286e-08,8.9075123969e-08,1.1300278620844225e-08,2.6425017305e-08,1.1942653001020466e-08,2.8110586591e-08,6.434087423111949e-08,9.8530995832e-08,9.822381504641484e-09,3.0807373852e-08,1.424695541503384e-08,2.9110965337e-08,7.01093144814386e-08,1.0359750121e-07,1.073950412376035e-08,3.6669107501e-08,1.1998178181772496e-08,3.3373413438e-08
2.9412317089008764e-08,3.005220667934624e-08,2.9412317089008764e-08,3.005220667934624e-08,7.565447271872437e-08,1.2258305245e-07,1.2141548419318747e-08,4.4590210682e-08,1.7000997882326067e-08,4.5061328195e-08,5.823336171020349e-08,8.8518169557e-08,9.726754039142194e-09,3.6952448882e-08,1.0460694103177464e-08,3.3408898126e-08,6.26752453376471e-08,9.8019057479e-08,9.937394338074094e-09,4.1519940713e-08,1.4845278295950034e-08,3.4699004897e-08,6.816373908123593e-08,1.0289483441e-07,1.2004481901983337e-08,4.3847400025e-08,1.358150981705624e-08,4.26075364e-08
1.971400049721679e-08,3.1190243170744555e-08,1.971400049721679e-08,3.1190243170744555e-08,7.312460404154962e-08,1.2149117705e-07,2.1237282397282355e-08,6.2773190422e-08,1.6436365981175735e-08,5.6986613971e-08,5.653959156677647e-08,8.7791593084e-08,1.68098695833054e-08,5.2952123262e-08,1.2159454712173405e-08,4.3434523766e-08,6.087565502890987e-08,9.7327859733e-08,1.983110375636032e-08,5.8760803226e-08,1.6865853930259298e-08,4.3289002194e-08,6.6138385794387e-08,1.0199354294e-07,2.119215088054185e-08,6.0270956549e-08,1.9187932953472352e-08,5.639567229e-08
2.4815713541429905e-08,3.4617701331147954e-08,2.4815713541429905e-08,3.4617701331147954e-08,7.035999880542033e-08,1.2007141278e-07,3.644501090926726e-08,8.3678363799e-08,2.4502124397728228e-08,7.5277573457e-08,5.4776507224987535e-08,8.6846263039e-08,3.0299138496320785e-08,7.8474120244e-08,1.7731431988876043e-08,5.9707662972e-08,5.881478545651395e-08,9.6339469664e-08,3.1995062650200486e-08,7.8437715762e-08,2.3240906347293523e-08,5.9481032076e-08,6.38999353452031e-08,1.0094657235e-07,3.5587348541209774e-08,7.9549925697e-08,3.032192310652648e-08,7.4006876293e-08
2.6263149530061843e-08,4.0042905734958626e-08,2.6263149530061843e-08,4.0042905734958626e-08,6.77576102379082e-08,1.1821159078e-07,5.5032469950046315e-08,9.8717715934e-08,4.3332842329655056e-08,9.3577156186e-08,5.28851582720755e-08,8.5714581563e-08,4.264936922447715e-08,9.6430351259e-08,2.6395671602952338e-08,7.1384980358e-08,5.6612793685049856e-08,9.4920494445e-08,4.2184828534206675e-08,9.6107090368e-08,3.1853484840368766e-08,8.193859217e-08,6.146807209055936e-08,9.9548492571e-08,4.9722187737445515e-08,9.4246986546e-08,3.792527207221931e-08,8.5641629571e-08
2.6591363574666968e-08,5.3496907184998295e-08,2.6591363574666968e-08,5.3496907184998295e-08,6.503622245995514e-08,1.1601638006e-07,6.77744497191284e-08,1.1351886926e-07,5.1112612260337334e-08,1.013597926e-07,5.0954343209829226e-08,8.4375758594e-08,5.9487296054132675e-08,1.0083905667e-07,3.2517986621083874e-08,8.3420223237e-08,5.4474891694078594e-08,9.3339654459e-08,6.326196086395905e-08,1.0536333049e-07,3.5925984927369054e-08,8.9289337704e-08,5.882476058035719e-08,9.7907452834e-08,5.8080425427292065e-08,9.8959592181e-08,4.5907304316713176e-08,9.2748036618e-08
