EmissionYear,RegionName,Regioncode,SourceName,Sourcecode,CRT_Category,CRT_Category_Description,Emission,ConvertTo,Pollutant,TES_Sector,TES_Subsector,TES_Category,LegacyIPCCCode,NCFormat
1990,Northern Ireland,4,Shipping - international IPCC definition,127,1D1b,International Navigation,33.917060164367655,GWP Carbon_AR5,CO2,International aviation and shipping,International aviation and shipping,International shipping,Marine_Bunkers,Exports
1990,Northern Ireland,4,Shipping - international IPCC definition,127,1D1b,International Navigation,0.4238690450119298,GWP Carbon_AR5,N2O,International aviation and shipping,International aviation and shipping,International shipping,Marine_Bunkers,Exports
1990,Northern Ireland,4,Shipping - international IPCC definition,127,1D1b,International Navigation,0.0018060811111853068,kilotonne,CH4,International aviation and shipping,International aviation and shipping,International shipping,Marine_Bunkers,Exports
1990,Northern Ireland,4,Shipping - international IPCC definition,127,1D1b,International Navigation,33.917060164367655,kilotonne,CO2,International aviation and shipping,International aviation and shipping,International shipping,Marine_Bunkers,Exports
1990,Northern Ireland,4,Shipping - international IPCC definition,127,1D1b,International Navigation,0.005864854710856888,kilotonne,N2O,International aviation and shipping,International aviation and shipping,International shipping,Marine_Bunkers,Exports
1990,Northern Ireland,4,Nitric acid production,130,2B2,Nitric Acid Production,303.23978304011393,GWP CO2_AR5,N2O,Industry,Industrial processes,Nitric acid production,2B2_Nitric_Acid_Production,Industrial processes
1990,Northern Ireland,4,Nitric acid production,130,2B2,Nitric Acid Production,82.70175901094018,GWP Carbon_AR5,N2O,Industry,Industrial processes,Nitric acid production,2B2_Nitric_Acid_Production,Industrial processes
1990,Northern Ireland,4,Nitric acid production,130,2B2,Nitric Acid Production,1.1443010680759016,kilotonne,N2O,Industry,Industrial processes,Nitric acid production,2B2_Nitric_Acid_Production,Industrial processes
1990,Northern Ireland,4,Coal storage and transport,140,1B1ai2,Underground post-mining activities,0.0,GWP CO2_AR5,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1ai_Underground_mines:Post-mining_activities,Energy Supply
1990,Northern Ireland,4,Coal storage and transport,140,1B1ai2,Underground post-mining activities,0.0,GWP Carbon_AR5,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1ai_Underground_mines:Post-mining_activities,Energy Supply
1990,Northern Ireland,4,Coal storage and transport,140,1B1ai2,Underground post-mining activities,0.0,kilotonne,CH4,Fuel supply,Solid fuel supply,Coal mining and handling,1B1ai_Underground_mines:Post-mining_activities,Energy Supply
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP CO2_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP CO2_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP CO2_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP Carbon_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP Carbon_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,GWP Carbon_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,kilotonne,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,kilotonne,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - intercity,172,1A3c,Railway fuel use,0.0,kilotonne,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.050084140256180514,GWP CO2_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,22.429488911620506,GWP CO2_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.04476981362419903,GWP CO2_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.01365931097895831,GWP Carbon_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,6.1171333395328595,GWP Carbon_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.012209949170236104,GWP Carbon_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.0017887192948635897,kilotonne,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,6.1171333395328595,kilotonne,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - regional,173,1A3c,Railway fuel use,0.0001689426929215,kilotonne,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,0.0001022519916659,GWP CO2_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,0.050706286660875996,GWP CO2_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,0.0001012110000512,GWP CO2_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,2.7886906818e-05,GWP Carbon_AR5,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,0.013828987271147985,GWP Carbon_AR5,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,2.7603000014e-05,GWP Carbon_AR5,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,3.6518568452e-06,kilotonne,CH4,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,0.013828987271147985,kilotonne,CO2,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Railways - freight,174,1A3c,Railway fuel use,3.819283021e-07,kilotonne,N2O,Domestic transport,Railways,Railways - mobile combustion,1A3c_Railways,Transport
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP CO2_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP CO2_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP CO2_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP Carbon_AR5,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP Carbon_AR5,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,GWP Carbon_AR5,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,kilotonne,CH4,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,kilotonne,CO2,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Offshore Oil Loading,175,1B2aiii,Oil transport fugitive emissions,0.0,kilotonne,N2O,Fuel supply,Oil and gas supply,Oil platforms,1B2a3_Oil_transport,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Oil terminal storage,176,1B2aiv,Oil refining/storage fugitive emissions,0.0,GWP CO2_AR5,CH4,Fuel supply,Oil and gas supply,Oil terminals,1B2a4_Oil_refining/storage,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Oil terminal storage,176,1B2aiv,Oil refining/storage fugitive emissions,0.0,GWP Carbon_AR5,CH4,Fuel supply,Oil and gas supply,Oil terminals,1B2a4_Oil_refining/storage,Energy Supply
1990,Northern Ireland,4,Upstream Oil Production - Oil terminal storage,176,1B2aiv,Oil refining/storage fugitive emissions,0.0,kilotonne,CH4,Fuel supply,Oil and gas supply,Oil terminals,1B2a4_Oil_refining/storage,Energy Supply
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.5784120821293904,GWP CO2_AR5,CH4,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,36.37827438328132,GWP CO2_AR5,CO2,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.30615033414155896,GWP CO2_AR5,N2O,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.1577487496716518,GWP Carbon_AR5,CH4,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,9.921347559076715,GWP Carbon_AR5,CO2,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.08349554567497065,GWP Carbon_AR5,N2O,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.020657574361763943,kilotonne,CH4,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,9.921347559076715,kilotonne,CO2,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Aircraft - domestic take off and landing,177,1A3a,Domestic aviation fuel use,0.001155284279779468,kilotonne,N2O,Domestic transport,Civil aviation,Civil aviation,1A3a_Domestic_aviation,Transport
1990,Northern Ireland,4,Metered dose inhalers,229,2F4a,Metered dose inhaler propellant release,0.0,GWP CO2_AR5,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4a_Metered_dose_inhalers,Residential
1990,Northern Ireland,4,Metered dose inhalers,229,2F4a,Metered dose inhaler propellant release,0.0,GWP Carbon_AR5,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4a_Metered_dose_inhalers,Residential
1990,Northern Ireland,4,Metered dose inhalers,229,2F4a,Metered dose inhaler propellant release,0.0,kilotonne,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4a_Metered_dose_inhalers,Residential
1990,Northern Ireland,4,Aerosols other than metered dose inhalers,230,2F4b,Other aerosols propellant release - non-medical aerosols,0.0,GWP CO2_AR5,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4b_Aerosols:Other,Residential
1990,Northern Ireland,4,Aerosols other than metered dose inhalers,230,2F4b,Other aerosols propellant release - non-medical aerosols,0.0,GWP Carbon_AR5,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4b_Aerosols:Other,Residential
1990,Northern Ireland,4,Aerosols other than metered dose inhalers,230,2F4b,Other aerosols propellant release - non-medical aerosols,0.0,kilotonne,HFCs,Buildings and product uses,Other buildings and product uses,Metered dose inhalers and other aerosols - F-gases,2F4b_Aerosols:Other,Residential
1990,Northern Ireland,4,Lime production - decarbonising,231,2A2,Lime Production,0.0,GWP CO2_AR5,CO2,Industry,Industrial processes,Lime production,2A2_Lime_Production,Industrial processes
1990,Northern Ireland,4,Lime production - decarbonising,231,2A2,Lime Production,0.0,GWP Carbon_AR5,CO2,Industry,Industrial processes,Lime production,2A2_Lime_Production,Industrial processes
1990,Northern Ireland,4,Lime production - decarbonising,231,2A2,Lime Production,0.0,kilotonne,CO2,Industry,Industrial processes,Lime production,2A2_Lime_Production,Industrial processes
1990,Northern Ireland,4,Non-aerosol products - household products,257,2D2,Paraffin wax non-energy use,0.9228791502074697,GWP CO2_AR5,CO2,Buildings and product uses,Other buildings and product uses,Other product uses,2D2 Non-energy_products_from_fuels_and_solvent_use:Paraffin_wax_use,Residential
1990,Northern Ireland,4,Non-aerosol products - household products,257,2D2,Paraffin wax non-energy use,0.25169431369294604,GWP Carbon_AR5,CO2,Buildings and product uses,Other buildings and product uses,Other product uses,2D2 Non-energy_products_from_fuels_and_solvent_use:Paraffin_wax_use,Residential
1990,Northern Ireland,4,Non-aerosol products - household products,257,2D2,Paraffin wax non-energy use,0.25169431369294604,kilotonne,CO2,Buildings and product uses,Other buildings and product uses,Other product uses,2D2 Non-energy_products_from_fuels_and_solvent_use:Paraffin_wax_use,Residential
1990,Northern Ireland,4,Primary aluminium production - PFC emissions,264,2C3a,Aluminium production by-product emissions,0.0,GWP CO2_AR5,PFCs,Industry,Industrial processes,Aluminium production - F-gases,2C3_Aluminium_Production,Industrial processes
1990,Northern Ireland,4,Primary aluminium production - PFC emissions,264,2C3a,Aluminium production by-product emissions,0.0,GWP Carbon_AR5,PFCs,Industry,Industrial processes,Aluminium production - F-gases,2C3_Aluminium_Production,Industrial processes
