B8130AB3F36EB92770CCF8C556228D0D
CET,CEST
,van,tot, SPT
08-08-2023 05:00,08-08-2023 05:00,08-08-2023 06:00,9.690
08-08-2023 06:00,08-08-2023 06:00,08-08-2023 07:00,9.203
08-08-2023 07:00,08-08-2023 07:00,08-08-2023 08:00,10.120
08-08-2023 08:00,08-08-2023 08:00,08-08-2023 09:00,11.219
08-08-2023 09:00,08-08-2023 09:00,08-08-2023 10:00,14.168
08-08-2023 10:00,08-08-2023 10:00,08-08-2023 11:00,15.110
08-08-2023 11:00,08-08-2023 11:00,08-08-2023 12:00,16.240
08-08-2023 12:00,08-08-2023 12:00,08-08-2023 13:00,16.708
08-08-2023 13:00,08-08-2023 13:00,08-08-2023 14:00,16.409
08-08-2023 14:00,08-08-2023 14:00,08-08-2023 15:00,15.783
08-08-2023 15:00,08-08-2023 15:00,08-08-2023 16:00,15.395
08-08-2023 16:00,08-08-2023 16:00,08-08-2023 17:00,14.759
08-08-2023 17:00,08-08-2023 17:00,08-08-2023 18:00,12.254
08-08-2023 18:00,08-08-2023 18:00,08-08-2023 19:00,11.661
08-08-2023 19:00,08-08-2023 19:00,08-08-2023 20:00,11.036
08-08-2023 20:00,08-08-2023 20:00,08-08-2023 21:00,9.466
08-08-2023 21:00,08-08-2023 21:00,08-08-2023 22:00,8.999
08-08-2023 22:00,08-08-2023 22:00,08-08-2023 23:00,8.996
08-08-2023 23:00,08-08-2023 23:00,09-08-2023 00:00,8.256
09-08-2023 00:00,09-08-2023 00:00,09-08-2023 01:00,8.024
09-08-2023 01:00,09-08-2023 01:00,09-08-2023 02:00,8.227
09-08-2023 02:00,09-08-2023 02:00,09-08-2023 03:00,8.349
09-08-2023 03:00,09-08-2023 03:00,09-08-2023 04:00,8.868
09-08-2023 04:00,09-08-2023 04:00,09-08-2023 05:00,9.700
09-08-2023 05:00,09-08-2023 05:00,09-08-2023 06:00,9.620
09-08-2023 06:00,09-08-2023 06:00,09-08-2023 07:00,9.212
09-08-2023 07:00,09-08-2023 07:00,09-08-2023 08:00,10.126
09-08-2023 08:00,09-08-2023 08:00,09-08-2023 09:00,11.185
09-08-2023 09:00,09-08-2023 09:00,09-08-2023 10:00,14.024
09-08-2023 10:00,09-08-2023 10:00,09-08-2023 11:00,14.802
09-08-2023 11:00,09-08-2023 11:00,09-08-2023 12:00,15.831
09-08-2023 12:00,09-08-2023 12:00,09-08-2023 13:00,16.375
09-08-2023 13:00,09-08-2023 13:00,09-08-2023 14:00,15.996
09-08-2023 14:00,09-08-2023 14:00,09-08-2023 15:00,15.485
09-08-2023 15:00,09-08-2023 15:00,09-08-2023 16:00,15.030
09-08-2023 16:00,09-08-2023 16:00,09-08-2023 17:00,14.469
09-08-2023 17:00,09-08-2023 17:00,09-08-2023 18:00,12.173
09-08-2023 18:00,09-08-2023 18:00,09-08-2023 19:00,11.616
09-08-2023 19:00,09-08-2023 19:00,09-08-2023 20:00,11.005
09-08-2023 20:00,09-08-2023 20:00,09-08-2023 21:00,9.424
09-08-2023 21:00,09-08-2023 21:00,09-08-2023 22:00,8.956
09-08-2023 22:00,09-08-2023 22:00,09-08-2023 23:00,8.968
09-08-2023 23:00,09-08-2023 23:00,10-08-2023 00:00,8.255
10-08-2023 00:00,10-08-2023 00:00,10-08-2023 01:00,8.016
10-08-2023 01:00,10-08-2023 01:00,10-08-2023 02:00,8.198
10-08-2023 02:00,10-08-2023 02:00,10-08-2023 03:00,8.296
10-08-2023 03:00,10-08-2023 03:00,10-08-2023 04:00,8.789
10-08-2023 04:00,10-08-2023 04:00,10-08-2023 05:00,9.591
10-08-2023 05:00,10-08-2023 05:00,10-08-2023 06:00,9.545
10-08-2023 06:00,10-08-2023 06:00,10-08-2023 07:00,9.134
10-08-2023 07:00,10-08-2023 07:00,10-08-2023 08:00,10.056
10-08-2023 08:00,10-08-2023 08:00,10-08-2023 09:00,11.132
10-08-2023 09:00,10-08-2023 09:00,10-08-2023 10:00,13.774
10-08-2023 10:00,10-08-2023 10:00,10-08-2023 11:00,14.570
10-08-2023 11:00,10-08-2023 11:00,10-08-2023 12:00,15.644
10-08-2023 12:00,10-08-2023 12:00,10-08-2023 13:00,16.208
10-08-2023 13:00,10-08-2023 13:00,10-08-2023 14:00,16.048
10-08-2023 14:00,10-08-2023 14:00,10-08-2023 15:00,15.710
10-08-2023 15:00,10-08-2023 15:00,10-08-2023 16:00,15.155
10-08-2023 16:00,10-08-2023 16:00,10-08-2023 17:00,14.589
10-08-2023 17:00,10-08-2023 17:00,10-08-2023 18:00,12.212
10-08-2023 18:00,10-08-2023 18:00,10-08-2023 19:00,11.636
10-08-2023 19:00,10-08-2023 19:00,10-08-2023 20:00,11.009
10-08-2023 20:00,10-08-2023 20:00,10-08-2023 21:00,9.471
10-08-2023 21:00,10-08-2023 21:00,10-08-2023 22:00,8.980
10-08-2023 22:00,10-08-2023 22:00,10-08-2023 23:00,8.936
10-08-2023 23:00,10-08-2023 23:00,11-08-2023 00:00,8.226
11-08-2023 00:00,11-08-2023 00:00,11-08-2023 01:00,7.927
11-08-2023 01:00,11-08-2023 01:00,11-08-2023 02:00,8.107
11-08-2023 02:00,11-08-2023 02:00,11-08-2023 03:00,8.193
11-08-2023 03:00,11-08-2023 03:00,11-08-2023 04:00,8.665
11-08-2023 04:00,11-08-2023 04:00,11-08-2023 05:00,9.359
11-08-2023 05:00,11-08-2023 05:00,11-08-2023 06:00,9.353
11-08-2023 06:00,11-08-2023 06:00,11-08-2023 07:00,8.970
11-08-2023 07:00,11-08-2023 07:00,11-08-2023 08:00,9.945
11-08-2023 08:00,11-08-2023 08:00,11-08-2023 09:00,11.066
11-08-2023 09:00,11-08-2023 09:00,11-08-2023 10:00,13.818
11-08-2023 10:00,11-08-2023 10:00,11-08-2023 11:00,14.784
11-08-2023 11:00,11-08-2023 11:00,11-08-2023 12:00,15.787
11-08-2023 12:00,11-08-2023 12:00,11-08-2023 13:00,16.231
11-08-2023 13:00,11-08-2023 13:00,11-08-2023 14:00,16.029
11-08-2023 14:00,11-08-2023 14:00,11-08-2023 15:00,15.449
11-08-2023 15:00,11-08-2023 15:00,11-08-2023 16:00,15.014
11-08-2023 16:00,11-08-2023 16:00,11-08-2023 17:00,14.459
11-08-2023 17:00,11-08-2023 17:00,11-08-2023 18:00,12.006
11-08-2023 18:00,11-08-2023 18:00,11-08-2023 19:00,11.542
11-08-2023 19:00,11-08-2023 19:00,11-08-2023 20:00,10.939
11-08-2023 20:00,11-08-2023 20:00,11-08-2023 21:00,9.454
11-08-2023 21:00,11-08-2023 21:00,11-08-2023 22:00,8.994
11-08-2023 22:00,11-08-2023 22:00,11-08-2023 23:00,9.011
11-08-2023 23:00,11-08-2023 23:00,12-08-2023 00:00,8.256
12-08-2023 00:00,12-08-2023 00:00,12-08-2023 01:00,8.640
12-08-2023 01:00,12-08-2023 01:00,12-08-2023 02:00,9.004
12-08-2023 02:00,12-08-2023 02:00,12-08-2023 03:00,8.880
12-08-2023 03:00,12-08-2023 03:00,12-08-2023 04:00,8.754
12-08-2023 04:00,12-08-2023 04:00,12-08-2023 05:00,8.315
12-08-2023 05:00,12-08-2023 05:00,12-08-2023 06:00,8.625
12-08-2023 06:00,12-08-2023 06:00,12-08-2023 07:00,9.383
12-08-2023 07:00,12-08-2023 07:00,12-08-2023 08:00,8.110
12-08-2023 08:00,12-08-2023 08:00,12-08-2023 09:00,10.415
12-08-2023 09:00,12-08-2023 09:00,12-08-2023 10:00,11.441
12-08-2023 10:00,12-08-2023 10:00,12-08-2023 11:00,13.974
12-08-2023 11:00,12-08-2023 11:00,12-08-2023 12:00,14.945
12-08-2023 12:00,12-08-2023 12:00,12-08-2023 13:00,15.813
12-08-2023 13:00,12-08-2023 13:00,12-08-2023 14:00,15.714
12-08-2023 14:00,12-08-2023 14:00,12-08-2023 15:00,16.324
12-08-2023 15:00,12-08-2023 15:00,12-08-2023 16:00,16.515
12-08-2023 16:00,12-08-2023 16:00,12-08-2023 17:00,15.411
12-08-2023 17:00,12-08-2023 17:00,12-08-2023 18:00,13.693
12-08-2023 18:00,12-08-2023 18:00,12-08-2023 19:00,11.475
12-08-2023 19:00,12-08-2023 19:00,12-08-2023 20:00,10.913
12-08-2023 20:00,12-08-2023 20:00,12-08-2023 21:00,8.963
12-08-2023 21:00,12-08-2023 21:00,12-08-2023 22:00,8.554
12-08-2023 22:00,12-08-2023 22:00,12-08-2023 23:00,8.392
12-08-2023 23:00,12-08-2023 23:00,13-08-2023 00:00,8.802
13-08-2023 00:00,13-08-2023 00:00,13-08-2023 01:00,8.665
13-08-2023 01:00,13-08-2023 01:00,13-08-2023 02:00,8.815
13-08-2023 02:00,13-08-2023 02:00,13-08-2023 03:00,8.511
13-08-2023 03:00,13-08-2023 03:00,13-08-2023 04:00,8.899
13-08-2023 04:00,13-08-2023 04:00,13-08-2023 05:00,8.107
13-08-2023 05:00,13-08-2023 05:00,13-08-2023 06:00,8.558
13-08-2023 06:00,13-08-2023 06:00,13-08-2023 07:00,8.893
13-08-2023 07:00,13-08-2023 07:00,13-08-2023 08:00,11.147
13-08-2023 08:00,13-08-2023 08:00,13-08-2023 09:00,11.082
13-08-2023 09:00,13-08-2023 09:00,13-08-2023 10:00,12.282
13-08-2023 10:00,13-08-2023 10:00,13-08-2023 11:00,15.648
13-08-2023 11:00,13-08-2023 11:00,13-08-2023 12:00,16.603
13-08-2023 12:00,13-08-2023 12:00,13-08-2023 13:00,16.503
13-08-2023 13:00,13-08-2023 13:00,13-08-2023 14:00,16.729
13-08-2023 14:00,13-08-2023 14:00,13-08-2023 15:00,16.292
13-08-2023 15:00,13-08-2023 15:00,13-08-2023 16:00,15.965
13-08-2023 16:00,13-08-2023 16:00,13-08-2023 17:00,14.964
13-08-2023 17:00,13-08-2023 17:00,13-08-2023 18:00,13.300
13-08-2023 18:00,13-08-2023 18:00,13-08-2023 19:00,12.995
13-08-2023 19:00,13-08-2023 19:00,13-08-2023 20:00,11.431
13-08-2023 20:00,13-08-2023 20:00,13-08-2023 21:00,10.009
13-08-2023 21:00,13-08-2023 21:00,13-08-2023 22:00,9.759
13-08-2023 22:00,13-08-2023 22:00,13-08-2023 23:00,9.751
13-08-2023 23:00,13-08-2023 23:00,14-08-2023 00:00,9.561
14-08-2023 00:00,14-08-2023 00:00,14-08-2023 01:00,8.000
14-08-2023 01:00,14-08-2023 01:00,14-08-2023 02:00,8.137
14-08-2023 02:00,14-08-2023 02:00,14-08-2023 03:00,8.231
14-08-2023 03:00,14-08-2023 03:00,14-08-2023 04:00,8.666
14-08-2023 04:00,14-08-2023 04:00,14-08-2023 05:00,9.386
14-08-2023 05:00,14-08-2023 05:00,14-08-2023 06:00,9.377
14-08-2023 06:00,14-08-2023 06:00,14-08-2023 07:00,8.992
14-08-2023 07:00,14-08-2023 07:00,14-08-2023 08:00,9.888
14-08-2023 08:00,14-08-2023 08:00,14-08-2023 09:00,11.042
14-08-2023 09:00,14-08-2023 09:00,14-08-2023 10:00,13.735
14-08-2023 10:00,14-08-2023 10:00,14-08-2023 11:00,14.597
14-08-2023 11:00,14-08-2023 11:00,14-08-2023 12:00,15.789
14-08-2023 12:00,14-08-2023 12:00,14-08-2023 13:00,16.287
14-08-2023 13:00,14-08-2023 13:00,14-08-2023 14:00,16.153
14-08-2023 14:00,14-08-2023 14:00,14-08-2023 15:00,15.732
14-08-2023 15:00,14-08-2023 15:00,14-08-2023 16:00,15.375
14-08-2023 16:00,14-08-2023 16:00,14-08-2023 17:00,14.739
14-08-2023 17:00,14-08-2023 17:00,14-08-2023 18:00,12.197
14-08-2023 18:00,14-08-2023 18:00,14-08-2023 19:00,11.644
14-08-2023 19:00,14-08-2023 19:00,14-08-2023 20:00,11.033
14-08-2023 20:00,14-08-2023 20:00,14-08-2023 21:00,9.446
14-08-2023 21:00,14-08-2023 21:00,14-08-2023 22:00,8.990
14-08-2023 22:00,14-08-2023 22:00,14-08-2023 23:00,8.969
14-08-2023 23:00,14-08-2023 23:00,15-08-2023 00:00,8.243
15-08-2023 00:00,15-08-2023 00:00,15-08-2023 01:00,7.993
15-08-2023 01:00,15-08-2023 01:00,15-08-2023 02:00,8.170
15-08-2023 02:00,15-08-2023 02:00,15-08-2023 03:00,8.278
15-08-2023 03:00,15-08-2023 03:00,15-08-2023 04:00,8.742
15-08-2023 04:00,15-08-2023 04:00,15-08-2023 05:00,9.524
15-08-2023 05:00,15-08-2023 05:00,15-08-2023 06:00,9.481
15-08-2023 06:00,15-08-2023 06:00,15-08-2023 07:00,9.057
15-08-2023 07:00,15-08-2023 07:00,15-08-2023 08:00,10.062
15-08-2023 08:00,15-08-2023 08:00,15-08-2023 09:00,11.157
15-08-2023 09:00,15-08-2023 09:00,15-08-2023 10:00,13.946
15-08-2023 10:00,15-08-2023 10:00,15-08-2023 11:00,14.695
15-08-2023 11:00,15-08-2023 11:00,15-08-2023 12:00,15.797
15-08-2023 12:00,15-08-2023 12:00,15-08-2023 13:00,16.360
15-08-2023 13:00,15-08-2023 13:00,15-08-2023 14:00,16.117
15-08-2023 14:00,15-08-2023 14:00,15-08-2023 15:00,15.797
15-08-2023 15:00,15-08-2023 15:00,15-08-2023 16:00,15.406
15-08-2023 16:00,15-08-2023 16:00,15-08-2023 17:00,14.816
15-08-2023 17:00,15-08-2023 17:00,15-08-2023 18:00,12.264
15-08-2023 18:00,15-08-2023 18:00,15-08-2023 19:00,11.737
15-08-2023 19:00,15-08-2023 19:00,15-08-2023 20:00,11.116
15-08-2023 20:00,15-08-2023 20:00,15-08-2023 21:00,9.479
15-08-2023 21:00,15-08-2023 21:00,15-08-2023 22:00,9.003
15-08-2023 22:00,15-08-2023 22:00,15-08-2023 23:00,9.000
15-08-2023 23:00,15-08-2023 23:00,16-08-2023 00:00,8.243
16-08-2023 00:00,16-08-2023 00:00,16-08-2023 01:00,8.024
16-08-2023 01:00,16-08-2023 01:00,16-08-2023 02:00,8.210
16-08-2023 02:00,16-08-2023 02:00,16-08-2023 03:00,8.333
16-08-2023 03:00,16-08-2023 03:00,16-08-2023 04:00,8.805
16-08-2023 04:00,16-08-2023 04:00,16-08-2023 05:00,9.586
16-08-2023 05:00,16-08-2023 05:00,16-08-2023 06:00,9.541
16-08-2023 06:00,16-08-2023 06:00,16-08-2023 07:00,9.132
16-08-2023 07:00,16-08-2023 07:00,16-08-2023 08:00,10.178
16-08-2023 08:00,16-08-2023 08:00,16-08-2023 09:00,11.272
16-08-2023 09:00,16-08-2023 09:00,16-08-2023 10:00,14.059
16-08-2023 10:00,16-08-2023 10:00,16-08-2023 11:00,14.963
16-08-2023 11:00,16-08-2023 11:00,16-08-2023 12:00,16.081
16-08-2023 12:00,16-08-2023 12:00,16-08-2023 13:00,16.761
16-08-2023 13:00,16-08-2023 13:00,16-08-2023 14:00,16.473
16-08-2023 14:00,16-08-2023 14:00,16-08-2023 15:00,15.850
16-08-2023 15:00,16-08-2023 15:00,16-08-2023 16:00,15.399
16-08-2023 16:00,16-08-2023 16:00,16-08-2023 17:00,14.802
16-08-2023 17:00,16-08-2023 17:00,16-08-2023 18:00,12.271
16-08-2023 18:00,16-08-2023 18:00,16-08-2023 19:00,11.739
16-08-2023 19:00,16-08-2023 19:00,16-08-2023 20:00,11.122
16-08-2023 20:00,16-08-2023 20:00,16-08-2023 21:00,9.479
16-08-2023 21:00,16-08-2023 21:00,16-08-2023 22:00,9.003
16-08-2023 22:00,16-08-2023 22:00,16-08-2023 23:00,9.012
16-08-2023 23:00,16-08-2023 23:00,17-08-2023 00:00,8.256
17-08-2023 00:00,17-08-2023 00:00,17-08-2023 01:00,8.024
17-08-2023 01:00,17-08-2023 01:00,17-08-2023 02:00,8.227
17-08-2023 02:00,17-08-2023 02:00,17-08-2023 03:00,8.358
17-08-2023 03:00,17-08-2023 03:00,17-08-2023 04:00,8.869
17-08-2023 04:00,17-08-2023 04:00,17-08-2023 05:00,9.640
17-08-2023 05:00,17-08-2023 05:00,17-08-2023 06:00,9.628
17-08-2023 06:00,17-08-2023 06:00,17-08-2023 07:00,9.178
17-08-2023 07:00,17-08-2023 07:00,17-08-2023 08:00,10.077
17-08-2023 08:00,17-08-2023 08:00,17-08-2023 09:00,11.074
17-08-2023 09:00,17-08-2023 09:00,17-08-2023 10:00,13.687
17-08-2023 10:00,17-08-2023 10:00,17-08-2023 11:00,14.451
17-08-2023 11:00,17-08-2023 11:00,17-08-2023 12:00,15.451
17-08-2023 12:00,17-08-2023 12:00,17-08-2023 13:00,15.929
17-08-2023 13:00,17-08-2023 13:00,17-08-2023 14:00,15.617
17-08-2023 14:00,17-08-2023 14:00,17-08-2023 15:00,14.976
17-08-2023 15:00,17-08-2023 15:00,17-08-2023 16:00,14.740
17-08-2023 16:00,17-08-2023 16:00,17-08-2023 17:00,14.188
17-08-2023 17:00,17-08-2023 17:00,17-08-2023 18:00,12.026
17-08-2023 18:00,17-08-2023 18:00,17-08-2023 19:00,11.502
17-08-2023 19:00,17-08-2023 19:00,17-08-2023 20:00,10.934
17-08-2023 20:00,17-08-2023 20:00,17-08-2023 21:00,9.433
17-08-2023 21:00,17-08-2023 21:00,17-08-2023 22:00,8.960
17-08-2023 22:00,17-08-2023 22:00,17-08-2023 23:00,8.934
17-08-2023 23:00,17-08-2023 23:00,18-08-2023 00:00,8.220
18-08-2023 00:00,18-08-2023 00:00,18-08-2023 01:00,7.969
18-08-2023 01:00,18-08-2023 01:00,18-08-2023 02:00,8.159
18-08-2023 02:00,18-08-2023 02:00,18-08-2023 03:00,8.266
18-08-2023 03:00,18-08-2023 03:00,18-08-2023 04:00,8.746
18-08-2023 04:00,18-08-2023 04:00,18-08-2023 05:00,9.519
18-08-2023 05:00,18-08-2023 05:00,18-08-2023 06:00,9.471
18-08-2023 06:00,18-08-2023 06:00,18-08-2023 07:00,9.023
18-08-2023 07:00,18-08-2023 07:00,18-08-2023 08:00,9.916
18-08-2023 08:00,18-08-2023 08:00,18-08-2023 09:00,10.943
18-08-2023 09:00,18-08-2023 09:00,18-08-2023 10:00,13.387
18-08-2023 10:00,18-08-2023 10:00,18-08-2023 11:00,14.273
18-08-2023 11:00,18-08-2023 11:00,18-08-2023 12:00,15.460
18-08-2023 12:00,18-08-2023 12:00,18-08-2023 13:00,16.067
18-08-2023 13:00,18-08-2023 13:00,18-08-2023 14:00,15.927
18-08-2023 14:00,18-08-2023 14:00,18-08-2023 15:00,15.494
18-08-2023 15:00,18-08-2023 15:00,18-08-2023 16:00,15.122
18-08-2023 16:00,18-08-2023 16:00,18-08-2023 17:00,14.471
18-08-2023 17:00,18-08-2023 17:00,18-08-2023 18:00,12.132
18-08-2023 18:00,18-08-2023 18:00,18-08-2023 19:00,11.605
18-08-2023 19:00,18-08-2023 19:00,18-08-2023 20:00,10.965
18-08-2023 20:00,18-08-2023 20:00,18-08-2023 21:00,9.431
18-08-2023 21:00,18-08-2023 21:00,18-08-2023 22:00,8.949
18-08-2023 22:00,18-08-2023 22:00,18-08-2023 23:00,8.923
18-08-2023 23:00,18-08-2023 23:00,19-08-2023 00:00,8.216
19-08-2023 00:00,19-08-2023 00:00,19-08-2023 01:00,8.527
19-08-2023 01:00,19-08-2023 01:00,19-08-2023 02:00,8.874
19-08-2023 02:00,19-08-2023 02:00,19-08-2023 03:00,8.782
19-08-2023 03:00,19-08-2023 03:00,19-08-2023 04:00,8.665
19-08-2023 04:00,19-08-2023 04:00,19-08-2023 05:00,8.228
19-08-2023 05:00,19-08-2023 05:00,19-08-2023 06:00,8.490
19-08-2023 06:00,19-08-2023 06:00,19-08-2023 07:00,9.152
19-08-2023 07:00,19-08-2023 07:00,19-08-2023 08:00,8.064
19-08-2023 08:00,19-08-2023 08:00,19-08-2023 09:00,10.274
19-08-2023 09:00,19-08-2023 09:00,19-08-2023 10:00,11.326
19-08-2023 10:00,19-08-2023 10:00,19-08-2023 11:00,14.267
19-08-2023 11:00,19-08-2023 11:00,19-08-2023 12:00,15.227
19-08-2023 12:00,19-08-2023 12:00,19-08-2023 13:00,16.359
19-08-2023 13:00,19-08-2023 13:00,19-08-2023 14:00,16.101
19-08-2023 14:00,19-08-2023 14:00,19-08-2023 15:00,16.895
19-08-2023 15:00,19-08-2023 15:00,19-08-2023 16:00,17.287
19-08-2023 16:00,19-08-2023 16:00,19-08-2023 17:00,15.841
19-08-2023 17:00,19-08-2023 17:00,19-08-2023 18:00,13.763
19-08-2023 18:00,19-08-2023 18:00,19-08-2023 19:00,11.450
19-08-2023 19:00,19-08-2023 19:00,19-08-2023 20:00,10.904
19-08-2023 20:00,19-08-2023 20:00,19-08-2023 21:00,8.942
19-08-2023 21:00,19-08-2023 21:00,19-08-2023 22:00,8.528
19-08-2023 22:00,19-08-2023 22:00,19-08-2023 23:00,8.379
19-08-2023 23:00,19-08-2023 23:00,20-08-2023 00:00,8.758
20-08-2023 00:00,20-08-2023 00:00,20-08-2023 01:00,8.621
20-08-2023 01:00,20-08-2023 01:00,20-08-2023 02:00,8.753
20-08-2023 02:00,20-08-2023 02:00,20-08-2023 03:00,8.454
20-08-2023 03:00,20-08-2023 03:00,20-08-2023 04:00,8.875
20-08-2023 04:00,20-08-2023 04:00,20-08-2023 05:00,8.031
20-08-2023 05:00,20-08-2023 05:00,20-08-2023 06:00,8.541
20-08-2023 06:00,20-08-2023 06:00,20-08-2023 07:00,8.907
20-08-2023 07:00,20-08-2023 07:00,20-08-2023 08:00,11.231
20-08-2023 08:00,20-08-2023 08:00,20-08-2023 09:00,11.057
20-08-2023 09:00,20-08-2023 09:00,20-08-2023 10:00,12.259
20-08-2023 10:00,20-08-2023 10:00,20-08-2023 11:00,15.928
20-08-2023 11:00,20-08-2023 11:00,20-08-2023 12:00,16.816
20-08-2023 12:00,20-08-2023 12:00,20-08-2023 13:00,16.376
20-08-2023 13:00,20-08-2023 13:00,20-08-2023 14:00,16.767
20-08-2023 14:00,20-08-2023 14:00,20-08-2023 15:00,16.287
20-08-2023 15:00,20-08-2023 15:00,20-08-2023 16:00,15.909
20-08-2023 16:00,20-08-2023 16:00,20-08-2023 17:00,14.897
20-08-2023 17:00,20-08-2023 17:00,20-08-2023 18:00,13.251
20-08-2023 18:00,20-08-2023 18:00,20-08-2023 19:00,13.007
20-08-2023 19:00,20-08-2023 19:00,20-08-2023 20:00,11.457
20-08-2023 20:00,20-08-2023 20:00,20-08-2023 21:00,10.000
20-08-2023 21:00,20-08-2023 21:00,20-08-2023 22:00,9.802
20-08-2023 22:00,20-08-2023 22:00,20-08-2023 23:00,9.838
20-08-2023 23:00,20-08-2023 23:00,21-08-2023 00:00,9.666
21-08-2023 00:00,21-08-2023 00:00,21-08-2023 01:00,7.974
21-08-2023 01:00,21-08-2023 01:00,21-08-2023 02:00,8.149
21-08-2023 02:00,21-08-2023 02:00,21-08-2023 03:00,8.286
21-08-2023 03:00,21-08-2023 03:00,21-08-2023 04:00,8.776
21-08-2023 04:00,21-08-2023 04:00,21-08-2023 05:00,9.531
21-08-2023 05:00,21-08-2023 05:00,21-08-2023 06:00,9.426
21-08-2023 06:00,21-08-2023 06:00,21-08-2023 07:00,8.996
21-08-2023 07:00,21-08-2023 07:00,21-08-2023 08:00,9.973
21-08-2023 08:00,21-08-2023 08:00,21-08-2023 09:00,11.033
21-08-2023 09:00,21-08-2023 09:00,21-08-2023 10:00,13.821
21-08-2023 10:00,21-08-2023 10:00,21-08-2023 11:00,14.808
21-08-2023 11:00,21-08-2023 11:00,21-08-2023 12:00,15.899
21-08-2023 12:00,21-08-2023 12:00,21-08-2023 13:00,16.449
21-08-2023 13:00,21-08-2023 13:00,21-08-2023 14:00,16.183
21-08-2023 14:00,21-08-2023 14:00,21-08-2023 15:00,15.618
21-08-2023 15:00,21-08-2023 15:00,21-08-2023 16:00,15.317
21-08-2023 16:00,21-08-2023 16:00,21-08-2023 17:00,14.710
21-08-2023 17:00,21-08-2023 17:00,21-08-2023 18:00,12.239
21-08-2023 18:00,21-08-2023 18:00,21-08-2023 19:00,11.677
21-08-2023 19:00,21-08-2023 19:00,21-08-2023 20:00,11.026
21-08-2023 20:00,21-08-2023 20:00,21-08-2023 21:00,9.439
21-08-2023 21:00,21-08-2023 21:00,21-08-2023 22:00,8.966
21-08-2023 22:00,21-08-2023 22:00,21-08-2023 23:00,8.928
21-08-2023 23:00,21-08-2023 23:00,22-08-2023 00:00,8.220
22-08-2023 00:00,22-08-2023 00:00,22-08-2023 01:00,7.979
22-08-2023 01:00,22-08-2023 01:00,22-08-2023 02:00,8.160
22-08-2023 02:00,22-08-2023 02:00,22-08-2023 03:00,8.257
22-08-2023 03:00,22-08-2023 03:00,22-08-2023 04:00,8.733
22-08-2023 04:00,22-08-2023 04:00,22-08-2023 05:00,9.592
22-08-2023 05:00,22-08-2023 05:00,22-08-2023 06:00,9.551
22-08-2023 06:00,22-08-2023 06:00,22-08-2023 07:00,9.046
22-08-2023 07:00,22-08-2023 07:00,22-08-2023 08:00,9.999
22-08-2023 08:00,22-08-2023 08:00,22-08-2023 09:00,11.013
22-08-2023 09:00,22-08-2023 09:00,22-08-2023 10:00,13.608
22-08-2023 10:00,22-08-2023 10:00,22-08-2023 11:00,14.466
22-08-2023 11:00,22-08-2023 11:00,22-08-2023 12:00,15.605
22-08-2023 12:00,22-08-2023 12:00,22-08-2023 13:00,16.124
22-08-2023 13:00,22-08-2023 13:00,22-08-2023 14:00,15.735
22-08-2023 14:00,22-08-2023 14:00,22-08-2023 15:00,15.351
22-08-2023 15:00,22-08-2023 15:00,22-08-2023 16:00,14.943
22-08-2023 16:00,22-08-2023 16:00,22-08-2023 17:00,14.389
22-08-2023 17:00,22-08-2023 17:00,22-08-2023 18:00,11.977
22-08-2023 18:00,22-08-2023 18:00,22-08-2023 19:00,11.527
22-08-2023 19:00,22-08-2023 19:00,22-08-2023 20:00,10.939
22-08-2023 20:00,22-08-2023 20:00,22-08-2023 21:00,9.384
22-08-2023 21:00,22-08-2023 21:00,22-08-2023 22:00,8.933
22-08-2023 22:00,22-08-2023 22:00,22-08-2023 23:00,8.894
22-08-2023 23:00,22-08-2023 23:00,23-08-2023 00:00,8.206
23-08-2023 00:00,23-08-2023 00:00,23-08-2023 01:00,7.903
23-08-2023 01:00,23-08-2023 01:00,23-08-2023 02:00,8.074
23-08-2023 02:00,23-08-2023 02:00,23-08-2023 03:00,8.162
23-08-2023 03:00,23-08-2023 03:00,23-08-2023 04:00,8.669
23-08-2023 04:00,23-08-2023 04:00,23-08-2023 05:00,9.341
23-08-2023 05:00,23-08-2023 05:00,23-08-2023 06:00,9.285
23-08-2023 06:00,23-08-2023 06:00,23-08-2023 07:00,8.920
23-08-2023 07:00,23-08-2023 07:00,23-08-2023 08:00,9.845
23-08-2023 08:00,23-08-2023 08:00,23-08-2023 09:00,10.985
23-08-2023 09:00,23-08-2023 09:00,23-08-2023 10:00,13.658
23-08-2023 10:00,23-08-2023 10:00,23-08-2023 11:00,14.741
23-08-2023 11:00,23-08-2023 11:00,23-08-2023 12:00,15.752
23-08-2023 12:00,23-08-2023 12:00,23-08-2023 13:00,16.409
23-08-2023 13:00,23-08-2023 13:00,23-08-2023 14:00,16.184
23-08-2023 14:00,23-08-2023 14:00,23-08-2023 15:00,15.771
23-08-2023 15:00,23-08-2023 15:00,23-08-2023 16:00,15.304
23-08-2023 16:00,23-08-2023 16:00,23-08-2023 17:00,14.665
23-08-2023 17:00,23-08-2023 17:00,23-08-2023 18:00,12.139
23-08-2023 18:00,23-08-2023 18:00,23-08-2023 19:00,11.534
23-08-2023 19:00,23-08-2023 19:00,23-08-2023 20:00,10.898
23-08-2023 20:00,23-08-2023 20:00,23-08-2023 21:00,9.329
23-08-2023 21:00,23-08-2023 21:00,23-08-2023 22:00,8.836
