utc_timestamp,cet_cest_timestamp,interpolated_values,DK_load_entsoe_power_statistics,DK_load_entsoe_transparency,DK_solar_generation_actual,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual,DK_1_load_entsoe_power_statistics,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual
2015-01-08T14:00:00Z,2015-01-08T15:00:00+0100,,4944,4913.89,2.56,796.7,1159.2,,28.24,2,1369.2,30.83,0,586.6
2015-01-08T15:00:00Z,2015-01-08T16:00:00+0100,,5167,5160.42,0.03,842.7,1286.9,,28.43,0,1635.2,31.69,0,494.4
2015-01-08T16:00:00Z,2015-01-08T17:00:00+0100,,5498,5482.53,0,836.6,1325.1,,28.4,0,1707.4,32.03,0,454.3
2015-01-08T17:00:00Z,2015-01-08T18:00:00+0100,,5259,5248.13,0.01,957.9,1498.4,,27.98,0,1994.1,31.05,0,462.3
2015-01-08T18:00:00Z,2015-01-08T19:00:00+0100,,4904,4921.58,0.01,1027.3,1494,,27.69,0,2034,30.37,0,487.3
2015-01-08T19:00:00Z,2015-01-08T20:00:00+0100,,4577,4590.58,0.01,1090.5,1654.9,,27.46,0,2170.5,29.44,0,574.9
2015-01-08T20:00:00Z,2015-01-08T21:00:00+0100,,4283,4345.3,0,1182.7,1890.9,,27.31,0,2384.7,28.62,0,689
2015-01-08T21:00:00Z,2015-01-08T22:00:00+0100,,3951,4094.47,0,1204,1979.4,,26.71,0,2437.6,27.4,0,745.8
2015-01-08T22:00:00Z,2015-01-08T23:00:00+0100,,3626,4049.19,0,1179.4,1886.8,,15.93,0,2359.4,25.91,0,706.8
2015-01-08T23:00:00Z,2015-01-09T00:00:00+0100,,3427,3627.76,0,1204.6,2070.8,,11.55,0,2488.2,25.89,0,787.2
2015-01-09T00:00:00Z,2015-01-09T01:00:00+0100,,3308,3285.87,0,1204.5,2155.9,,13.47,0,2522.7,25.37,0,837.7
2015-01-09T01:00:00Z,2015-01-09T02:00:00+0100,,3267,3218.62,0,1207.8,1988.3,,11.23,0,2355,25.17,0,841.1
2015-01-09T02:00:00Z,2015-01-09T03:00:00+0100,,3262,3240.92,0,1198.4,1858.6,,16,0,2247.3,25.12,0,809.7
2015-01-09T03:00:00Z,2015-01-09T04:00:00+0100,,3304,3292.29,0.01,1188.9,1895.5,,16.26,0,2287.8,25.46,0,796.6
2015-01-09T04:00:00Z,2015-01-09T05:00:00+0100,,3552,3529.53,0.01,1189.1,2102,,19.94,0,2478.4,26.88,0,812.8
2015-01-09T05:00:00Z,2015-01-09T06:00:00+0100,,4289,4275.43,0.01,1185.6,2371.2,,24.36,0,2800.6,28.17,0,756.2
2015-01-09T06:00:00Z,2015-01-09T07:00:00+0100,,5115,5000.07,0.01,1162.9,2544.2,,29.24,0,2887.6,29.24,0,819.5
2015-01-09T07:00:00Z,2015-01-09T08:00:00+0100,,5351,5296.34,0.01,970.3,2583.4,,27.45,0,2646.2,29.71,0,907.5
2015-01-09T08:00:00Z,2015-01-09T09:00:00+0100,,5318,5314.47,2.52,959.2,2617.4,,27.38,3,2614.8,29.11,0,961.9
2015-01-09T09:00:00Z,2015-01-09T10:00:00+0100,,5368,5407.91,18.83,976.3,2682.6,,27.33,18,2836.6,29.74,2,822.2
2015-01-09T10:00:00Z,2015-01-09T11:00:00+0100,,5259,5282.04,45.76,969,2851.1,,27.23,29,2935.7,30.46,17,884.4
2015-01-09T11:00:00Z,2015-01-09T12:00:00+0100,,5094,5120.13,47.95,969.2,2902.8,,27.15,29,2942.9,30.51,17,929.1
2015-01-09T12:00:00Z,2015-01-09T13:00:00+0100,,5012,5051.67,35.1,1071.2,2912.8,,27.08,22,3049.6,29.95,13,934.4
2015-01-09T13:00:00Z,2015-01-09T14:00:00+0100,NL_wind_onshore_generation_actual,4860,4873.04,17.2,983.4,2935.9,,27.03,9,2985.1,29.17,9,934.2
2015-01-09T14:00:00Z,2015-01-09T15:00:00+0100,,4823,4844.03,3.61,1055.8,2916,,27.02,3,3041.6,29.47,1,930.1
2015-01-09T15:00:00Z,2015-01-09T16:00:00+0100,,5058,5098.04,0.05,1041.7,2905.2,,27.12,0,3008.8,30.09,0,938.1
2015-01-09T16:00:00Z,2015-01-09T17:00:00+0100,,5391,5450.22,0,1103.7,2879.3,,27.15,0,3047.5,30.99,0,935.4
2015-01-09T17:00:00Z,2015-01-09T18:00:00+0100,,5221,5270.29,0.01,1175.8,2901.9,,27.1,0,3146.3,30.63,0,931.4
2015-01-09T18:00:00Z,2015-01-09T19:00:00+0100,,4813,4817.63,0.01,1192.9,2934,,27.02,0,3201.9,29.91,0,925.1
2015-01-09T19:00:00Z,2015-01-09T20:00:00+0100,,4420,4389.89,0.01,1201.4,2796.4,,26.96,0,3078,28.85,0,919.8
2015-01-09T20:00:00Z,2015-01-09T21:00:00+0100,,4138,4092.66,0,1207.3,2528.3,,26.69,0,2815.2,28.32,0,920.3
2015-01-09T21:00:00Z,2015-01-09T22:00:00+0100,,3836,3776.56,0,1130.7,2081.1,,21.64,0,2297.7,27.89,0,914.1
2015-01-09T22:00:00Z,2015-01-09T23:00:00+0100,,3532,3525.22,0,1167.4,1576.8,,14.72,0,1870.7,26.74,0,873.5
2015-01-09T23:00:00Z,2015-01-10T00:00:00+0100,,3274,3255.77,0,969.1,1162.6,,21.94,0,1326.7,27.84,0,805.1
2015-01-10T00:00:00Z,2015-01-10T01:00:00+0100,,3081,3121.26,0,661.8,804,,25.08,0,753.7,27.21,0,712.1
2015-01-10T01:00:00Z,2015-01-10T02:00:00+0100,,2994,3060.36,0,575.4,601.8,,20.91,0,620.1,27.04,0,557.1
2015-01-10T02:00:00Z,2015-01-10T03:00:00+0100,,2961,3087.87,0,594.1,554.3,,20.68,0,812.1,27.47,0,336.3
2015-01-10T03:00:00Z,2015-01-10T04:00:00+0100,,3002,3109.74,0.01,566,847.3,,21.91,0,1212.8,27.71,0,200.4
2015-01-10T04:00:00Z,2015-01-10T05:00:00+0100,,3141,3217.14,0.01,731.2,1422.7,,12.28,0,1847.6,27.91,0,306.3
2015-01-10T05:00:00Z,2015-01-10T06:00:00+0100,,3371,3396.89,0.01,897.5,2041.7,,7.19,0,2435.4,27.97,0,503.7
2015-01-10T06:00:00Z,2015-01-10T07:00:00+0100,,3728,3737.86,0.01,1126.2,2537.8,,9.31,0,2994.9,28.43,0,669.1
2015-01-10T07:00:00Z,2015-01-10T08:00:00+0100,,4093,4096.56,0.01,1161.8,2831.2,,11.35,0,3211,28.55,0,782.1
2015-01-10T08:00:00Z,2015-01-10T09:00:00+0100,,4316,4328.13,0.79,1130,3059.2,,15.87,0,3326.3,28.56,0,862.9
2015-01-10T09:00:00Z,2015-01-10T10:00:00+0100,,4470,4522.41,3.36,1023.5,2976.1,,15.84,2,3080.8,28.58,1,918.9
2015-01-10T10:00:00Z,2015-01-10T11:00:00+0100,,4468,4599.38,8.85,992.7,2721.3,,14.83,6,2784.1,28.42,3,929.8
2015-01-10T11:00:00Z,2015-01-10T12:00:00+0100,,4389,4596.22,25.26,836.8,2573.6,,15.83,21,2479.3,28.24,4,931.1
2015-01-10T12:00:00Z,2015-01-10T13:00:00+0100,,4282,4429.79,44.12,686.3,2597.4,,14.85,37,2468.8,27.96,6,814.9
2015-01-10T13:00:00Z,2015-01-10T14:00:00+0100,,4208,4347.88,31.94,647,2614.1,,11.42,21,2578.6,27.84,10,682.5
2015-01-10T14:00:00Z,2015-01-10T15:00:00+0100,,4257,4372.46,10.52,674.7,2528,,11.34,9,2565.5,27.86,2,637.2
2015-01-10T15:00:00Z,2015-01-10T16:00:00+0100,,4524,4697.04,0.29,488.9,2309.3,,14.15,0,2253.2,28.13,0,544.9
2015-01-10T16:00:00Z,2015-01-10T17:00:00+0100,,4952,5096.64,0.01,693.3,2138.4,,17.09,0,2066.9,28.36,0,764.8
2015-01-10T17:00:00Z,2015-01-10T18:00:00+0100,,4828,4917.57,0.01,510.3,2039.1,,18.87,0,1893.5,28.1,0,655.9
2015-01-10T18:00:00Z,2015-01-10T19:00:00+0100,,4449,4551.25,0.01,306.9,1967.2,,13.44,0,1761.8,27.71,0,512.4
2015-01-10T19:00:00Z,2015-01-10T20:00:00+0100,,4161,4288.73,0.01,246.8,1723.3,,15.82,0,1503.4,27.86,0,466.7
2015-01-10T20:00:00Z,2015-01-10T21:00:00+0100,,3925,4052.9,0,167.5,1722.6,,11.51,0,1411.2,27.64,0,479
2015-01-10T21:00:00Z,2015-01-10T22:00:00+0100,,3706,3794.1,0,291.1,1866.2,,11.81,0,1585.2,26.46,0,572.1
2015-01-10T22:00:00Z,2015-01-10T23:00:00+0100,,3518,3591.13,0,304.6,1962.9,,5.08,0,1724.8,25.54,0,542.7
2015-01-10T23:00:00Z,2015-01-11T00:00:00+0100,,3400,3436.57,0,567.4,2043.6,,0.05,0,1932.3,24.97,0,678.7
2015-01-11T00:00:00Z,2015-01-11T01:00:00+0100,,3275,3221.24,0,598.7,2170.7,,-2.06,0,2135.4,24.22,0,634
2015-01-11T01:00:00Z,2015-01-11T02:00:00+0100,,3197,3104.85,0,715.1,2349.3,,-4.11,0,2421.2,24.03,0,643.3
2015-01-11T02:00:00Z,2015-01-11T03:00:00+0100,,3185,3059.71,0,804.7,2422.2,,-5.06,0,2564.5,23.44,0,662.4
2015-01-11T03:00:00Z,2015-01-11T04:00:00+0100,,3237,3075.54,0,741.7,2418.5,,-4.12,0,2356,23.56,0,804.2
2015-01-11T04:00:00Z,2015-01-11T05:00:00+0100,,3285,3147.33,0.01,692.6,2429.4,,-0.74,0,2344.1,23.91,0,777.9
2015-01-11T05:00:00Z,2015-01-11T06:00:00+0100,,3439,3291.45,0.01,705.8,2466.2,,-0.09,0,2372.5,23.9,0,799.6
2015-01-11T06:00:00Z,2015-01-11T07:00:00+0100,,3737,3525.55,0.01,1041.7,2531.5,,0.05,0,2761.1,24.71,0,812.2
2015-01-11T07:00:00Z,2015-01-11T08:00:00+0100,,3973,3893.01,0.27,1070.8,2615.6,,0.11,0,2853.6,25.18,0,832.8
2015-01-11T08:00:00Z,2015-01-11T09:00:00+0100,,4173,4102.76,11.77,1085.2,2643,,4.05,6,2888.7,25.95,6,839.5
2015-01-11T09:00:00Z,2015-01-11T10:00:00+0100,,4310,4255.54,40.54,1050.1,2735.2,,5.61,22,2927.5,27.11,18,857.8
2015-01-11T10:00:00Z,2015-01-11T11:00:00+0100,,4327,4269.43,60.59,999.2,2783.7,,9.91,36,2918.3,27.84,24,864.7
2015-01-11T11:00:00Z,2015-01-11T12:00:00+0100,,4332,4285.43,67.97,1108.2,2830.6,,8.71,44,3052.9,27.65,30,885.9
2015-01-11T12:00:00Z,2015-01-11T13:00:00+0100,,4377,4348.69,59.18,1120.2,2898.4,,0.11,39,3139.1,27.68,20,879.4
2015-01-11T13:00:00Z,2015-01-11T14:00:00+0100,,4361,4325.45,36.02,1114.7,2920.5,,0.11,24,3156.3,27.65,12,878.9
2015-01-11T14:00:00Z,2015-01-11T15:00:00+0100,,4382,4306.82,10.42,1122.6,2856.9,,0.15,7,3110.9,27.8,2,868.6
2015-01-11T15:00:00Z,2015-01-11T16:00:00+0100,,4649,4643.81,0.26,1128.5,2892.3,,6.73,1,3144.9,28.6,0,875.9
2015-01-11T16:00:00Z,2015-01-11T17:00:00+0100,,5113,5198.34,0.01,1128.9,2888.1,,13.72,0,3141.8,28.97,0,875.2
2015-01-11T17:00:00Z,2015-01-11T18:00:00+0100,,5002,5061.23,0.01,1131,2822.5,,12.44,0,3085.5,29.1,0,867.9
2015-01-11T18:00:00Z,2015-01-11T19:00:00+0100,,4692,4663.98,0.01,1135.2,2672.9,,14.88,0,2933.4,28.9,0,874.7
2015-01-11T19:00:00Z,2015-01-11T20:00:00+0100,,4363,4370.06,0.01,1133.7,2434.7,,9.63,0,2703.8,28.57,0,864.5
2015-01-11T20:00:00Z,2015-01-11T21:00:00+0100,,4109,4078.8,0,1130.9,2107.8,,9.29,0,2397,28.16,0,841.7
2015-01-11T21:00:00Z,2015-01-11T22:00:00+0100,,3753,3726.97,0,1078.8,1701.9,,10.18,0,2017.9,27.98,0,762.8
2015-01-11T22:00:00Z,2015-01-11T23:00:00+0100,,3535,3450.49,0,1088,1275.9,,0.12,0,1660.7,27.64,0,703.1
2015-01-11T23:00:00Z,2015-01-12T00:00:00+0100,,3309,3250.27,0,1095.3,1283.8,,9.3,0,1773.9,28.47,0,605.2
2015-01-12T00:00:00Z,2015-01-12T01:00:00+0100,,3234,3187.65,0,976.7,1726.7,,2.87,0,2120.9,28.1,0,582.5
2015-01-12T01:00:00Z,2015-01-12T02:00:00+0100,,3278,3104.33,0,940.3,2097.2,,0.09,0,2428.4,27.95,0,609.1
2015-01-12T02:00:00Z,2015-01-12T03:00:00+0100,,3305,3195.28,0,1061.7,2184.1,,0.1,0,2588.2,28.07,0,657.7
2015-01-12T03:00:00Z,2015-01-12T04:00:00+0100,,3400,3327.95,0.01,1084.1,2315.3,,0.07,0,2687.1,28.48,0,712.3
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,,3673,3549.12,0.01,1088.3,2487.7,,0.11,0,2825.7,27.83,0,750.4
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,,4321,4161.68,0,1114.4,2749.7,,10.05,0,3080.9,29.53,0,783.2
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,,5052,5041.09,0.01,1121.5,2841,,17.03,0,3155.2,34.59,0,807.3
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,,5432,5287.02,0.01,1130.8,2867.6,,17.92,0,3173.5,34.63,0,824.8
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,,5427,5360.98,1.64,1125.9,2867.9,,17.66,1,3159.4,34.03,1,834.5
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,,5368,5342.14,6.24,1130.1,2947.6,,17.66,4,3231.1,30.84,2,846.6
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,CZ_solar_generation_actual | CZ_wind_onshore_generation_actual,5405,5359.21,9.83,1135.2,3003,,17.41,7,3285.5,30.07,3,852.7
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,,5333,5293.34,11.73,1134.8,3042.6,,15.43,9,3328.7,29.33,3,848.7
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,,5301,5221.89,10.72,1140,3047.8,,14.59,8,3341.2,29.39,3,846.6
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,,5234,5175.59,7.19,1140.9,3093,,6.63,6,3385,28.98,2,848.9
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,,5152,5123.66,1.67,1147.9,3119.7,,0.15,3,3410.2,29.49,0,857.4
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,,5281,5279.95,0.03,1159,3164.4,,15.63,0,3442.9,29.7,0,880.5
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,,5642,5596.76,0.01,1168.6,3149.7,,18.34,0,3415.9,30.25,0,902.4
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,,5374,5375.61,0.01,1170.9,3072,,17.86,0,3327.7,29.97,0,915.1
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,,5014,5043.89,0,1171.9,3016.4,,16.78,0,3288.4,28.93,0,900
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,,4661,4679.46,0.01,1167.8,2860,,15.68,0,3151.3,28.26,0,876.5
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,,4364,4351.84,0,1165.7,2728.6,,13.91,0,3031.8,27.8,0,862.5
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,,4012,4064.27,0,1153.6,2633.8,,14.91,0,3007.8,27.63,0,779.6
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,,3720,3754.23,0,1159.9,2521,,9.1,0,2920.1,9.1,0,760.8
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,,3469,3409.88,0,1160.3,2234.6,,9.27,0,2648.3,9.27,0,746.6
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,NL_wind_onshore_generation_actual,3231,3179.99,0,1098.7,1699.8,,10.42,0,2125,10.42,0,673.5
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,,3125,3080.8,0,934.4,1219.4,,11.16,0,1619.1,11.16,0,534.8
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,,3125,3132.66,0,808.1,979.8,,15.9,0,1467.4,28.02,0,320.4
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,,3198,3191.76,0.01,655.6,861.1,,17.81,0,1266.3,28.95,0,250.4
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,NL_wind_onshore_generation_actual,3453,3454.16,0.01,591.1,860.5,,19.92,0,1219.3,29.88,0,232.2
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,,4143,4157.47,0.01,722.7,868.3,,21.05,0,1334.1,31.84,0,256.9
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,NL_wind_onshore_generation_actual,4933,4923.04,0,938.2,926.7,,32.37,0,1415.2,35.04,0,449.7
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,,5209,5130.31,0.02,980.4,966.5,,32.28,0,1445.8,35.65,0,501.2
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,,5184,5084.85,3.08,943.3,1006.8,,28.47,2,1411.3,34.95,1,538.8
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,,5254,4993.72,11.71,964.8,1217.2,,26.07,9,1604.2,34.87,3,577.8
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,,5241,4602.84,20.1,1022.2,1495.9,,25.22,17,1856.3,34.5,5,661.7
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,,5161,4263.79,28.07,1101.5,1763.3,,25.25,24,2120.6,33.87,8,744.2
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,,5140,4569.82,31.22,1124.9,1928.1,,24.91,27,2290.2,33.82,6,762.8
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,,5061,5146.67,18.91,1093.6,1738.5,,25.62,15,2101.1,34.3,4,731
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,,4903,4906.27,9.51,994.4,1413.3,,28.91,9,1753,34.76,1,654.6
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,,5034,5043.9,0.84,900.1,1187.2,,26.98,3,1510.9,36.61,0,576.3
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,,5480,5488.4,0.01,850.9,980.6,,27.12,0,1362.6,42.16,0,468.9
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,,5277,5268.67,0.01,850.1,932.5,,26.98,0,1260.4,41.99,0,522.1
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,,4942,4885.32,0.01,897.2,1075.5,,26.87,0,1415.8,37.75,0,556.9
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,,4583,4332.03,0,835.5,1218.5,,26.68,0,1517.9,31.57,0,536.1
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,,4261,4041.86,0,838.2,1176.6,,26.42,0,1604,30.77,0,410.8
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,,3910,3882.3,0,909.8,1216.8,,27.02,0,1717.4,29.86,0,409.2
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,,3599,3643.01,0,1048.3,1434.9,,18.36,0,1974,28.64,0,509.1
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,,3368,3438.45,0,1073.6,1472.5,,16.06,0,2001.5,16.06,0,544.6
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,,3220,3193.9,0,1038.1,1364.3,,15.02,0,1913,15.02,0,489.4
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,,3185,3197.82,0,1099.2,1329.9,,11.99,0,1870.9,11.99,0,558.2
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,,3209,3179.26,0,1093.8,1424.5,,13.68,0,1895,13.68,0,623.4
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,,3260,3180.08,0.01,905,1263.8,,13.91,0,1690.5,13.91,0,478.3
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,,3510,3500.54,0.01,822.4,1201.8,,16.26,0,1658.7,16.26,0,365.5
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,,4193,4237.94,0.01,755.7,1151.3,,27.32,0,1683.1,28.08,0,223.9
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,,4955,4998.87,0.01,789.7,1086,,30.86,0,1595,30.86,0,280.7
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,,5251,5265.13,0.04,1057.2,1079.4,,28.92,0,1593.9,32.52,0,542.7
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,,5226,5250.45,4.73,947.9,1029.4,,28.76,4,1321.4,31.63,1,655.9
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,,5316,5342.44,18.9,781,1179.6,,29,14,1370.4,30.49,3,590.1
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,,5302,5387.02,39.49,1027.1,1340.9,,28.51,33,1742.1,30.32,5,626
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,,5175,5282.1,51.02,1107.1,1501.3,,27.59,41,1854.1,29.7,10,754.3
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,,5174,5288.56,55.91,1104.8,1625.7,,27.73,42,1970.3,29.58,12,760.3
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,,5083,5148.66,41.84,1119.8,1508,,27.85,25,1962.3,30.37,12,665.4
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,,4951,6488.37,17.86,1088.9,1363.4,,28.85,11,1833,32.28,5,619.3
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,,5163,5217.12,0.52,912.1,1342,,30.79,2,1685.7,33.89,0,568.4
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,,5606,5626.06,0.01,787.5,1354.1,,31.87,0,1693.8,35.93,0,447.8
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,,5380,5406.65,0.01,942.1,1384.2,,29.99,0,1883.7,34.72,0,442.6
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,,5029,5005.94,0.01,913.3,1341.1,,28.55,0,1792.5,32.79,0,461.9
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,,4676,4711.75,0.01,901.2,1368.9,,28.53,0,1817.9,29.75,0,452.2
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,,4356,4380.14,0,957,1448,,27.96,0,1965.1,29.31,0,439.9
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,,4029,4065.45,0,1054.5,1591,,23.73,0,2102.7,23.73,0,542.9
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,,3702,3717.16,0,1126.6,1776.8,,16.29,0,2255,16.29,0,648.4
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,,3470,3425.41,0,1143.1,1877.7,,24.36,0,2362.7,24.36,0,658.1
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,FI_load_entsoe_transparency | FI_wind_onshore_generation_actual,3341,3261.32,0,1105.9,1810,,21.59,0,2289.2,21.59,0,626.7
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,,3293,3232.53,0,1120.1,1848,,15.46,0,2382.1,15.46,0,586.1
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,SK_solar_generation_actual,3311,3246.87,0,1127.6,2111.9,,15.44,0,2642.5,15.44,0,597.1
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,SK_solar_generation_actual,3407,3344.34,0.01,1119.5,2384,,15.43,0,2853.9,15.43,0,649.6
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,,3688,3610.87,0.01,1137.6,2602.8,,15.47,0,3021,15.47,0,719.3
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,,4379,4307.99,0.01,1176.8,2819.8,,25.85,0,3197,29.66,0,799.7
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,,5155,5110.03,0,1182.8,3002.8,,26.28,0,3334.4,31.92,0,851.2
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,,5438,5383.42,0.03,1182.3,3088.6,,26.55,0,3381.8,33.85,0,889.1
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,,5452,5404.02,1.33,1174.9,3131.6,,26.42,1,3392.5,30.9,1,914
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,,5540,5453.65,4.47,1174.9,3134.9,,26.36,2,3389.8,29.97,2,920
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,,5547,5486.91,8.71,1178.1,3140.9,,26.23,6,3390.7,29.42,3,928.2
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,,5530,5456.85,8.72,1179.7,3106.6,,26.12,6,3354.5,29.1,3,931.9
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,,5429,5382.7,7.29,1183,3011.6,,26.18,6,3269.8,28.99,2,924.9
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,,5336,5268.58,8.72,1175.2,2827.7,,26.3,9,3088.8,28.94,1,914.2
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,,5190,5089.96,4.03,1173.3,2617.5,,26.37,6,2893.8,28.9,0,897
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,,5313,5300.37,0.34,1170.8,2432.6,,26.76,1,2710.3,29.94,0,893
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,,5624,5646.16,0.01,1174.3,2291.9,,26.89,0,2574.6,31,0,891.5
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,,5393,5432.76,0.01,1175.5,2225.8,,26.65,0,2531.2,30.84,0,870.1
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,,5035,4992.67,0,1167,2173.1,,26.41,0,2552.3,29.86,0,787.8
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,,4704,4695.82,0.01,1168.9,2193.2,,26.05,0,2642.9,28.95,0,719.1
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,,4399,4405.55,0,1118.3,2324.9,,22.05,0,2795.4,22.05,0,647.8
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,,4035,4059.28,0,1131.8,2505.7,,19.01,0,2972.2,19.01,0,665.3
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,,3823,3728.02,0,1156,2593.3,,12.01,0,2980.6,12.01,0,768.8
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,,3569,3471.96,0,1163.6,2811.4,,6.95,0,3143.7,9.78,0,831.4
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,FI_load_entsoe_transparency | FI_wind_onshore_generation_actual,3417,3354.09,0,1152.3,2919,,6.73,0,3205.8,11.64,0,865.5
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,FI_load_entsoe_transparency | FI_wind_onshore_generation_actual,3393,3445.06,0,1120.8,2980.1,,6.8,0,3248.3,9.72,0,852.5
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,,3379,3391.32,0,1119.8,3020.3,,6.76,0,3247.7,10.56,0,892.5
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,,3466,3505.14,0.01,1149.4,3066.8,,6.74,0,3323.2,14.11,0,893.1
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,,3737,3705.61,0.01,1168.2,3119.1,,0.94,0,3364,16.02,0,923.3
