# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19870202,    6,   36,  -50
  260,19870202,    7,   36,  -51
  260,19870202,    8,   31,  -50
  260,19870202,    9,   31,  -43
  260,19870202,   10,   36,  -25
  260,19870202,   11,   36,  -12
  260,19870202,   12,   36,    3
  260,19870202,   13,   36,   12
  260,19870202,   14,   31,   21
  260,19870202,   15,   26,   14
  260,19870202,   16,   31,   12
  260,19870202,   17,   26,    7
  260,19870202,   18,   31,    7
  260,19870202,   19,   36,    5
  260,19870202,   20,   36,    1
  260,19870202,   21,   36,   -7
  260,19870202,   22,   31,  -13
  260,19870202,   23,   21,  -20
  260,19870202,   24,   21,  -27
  260,19870203,    1,   21,  -22
  260,19870203,    2,   21,  -15
  260,19870203,    3,   21,  -11
  260,19870203,    4,   15,   -7
  260,19870203,    5,   15,   -3
  260,19870203,    6,   21,    0
  260,19870203,    7,   15,   -3
  260,19870203,    8,   21,   -1
  260,19870203,    9,   21,    0
  260,19870203,   10,   15,    4
  260,19870203,   11,   21,    7
  260,19870203,   12,   15,   10
  260,19870203,   13,   10,   13
  260,19870203,   14,   10,   14
  260,19870203,   15,   15,   15
  260,19870203,   16,   15,   15
  260,19870203,   17,   10,   15
  260,19870203,   18,    5,   13
  260,19870203,   19,    5,   15
  260,19870203,   20,    5,   12
  260,19870203,   21,    5,   12
  260,19870203,   22,    5,   14
  260,19870203,   23,    5,   14
  260,19870203,   24,    5,   19
  260,19870204,    1,   10,   19
  260,19870204,    2,    5,   17
  260,19870204,    3,   15,   21
  260,19870204,    4,   21,   20
  260,19870204,    5,   15,   18
  260,19870204,    6,   10,   18
  260,19870204,    7,   15,   17
  260,19870204,    8,   10,   21
  260,19870204,    9,   15,   20
  260,19870204,   10,   15,   24
  260,19870204,   11,   21,   29
  260,19870204,   12,   21,   31
  260,19870204,   13,   21,   38
  260,19870204,   14,   21,   39
  260,19870204,   15,   15,   36
  260,19870204,   16,   15,   32
  260,19870204,   17,   15,   30
  260,19870204,   18,   15,   26
  260,19870204,   19,   15,   26
  260,19870204,   20,   21,   24
  260,19870204,   21,   15,   24
  260,19870204,   22,   15,   23
  260,19870204,   23,   15,   23
  260,19870204,   24,   15,   22
  260,19870205,    1,   15,   22
  260,19870205,    2,   15,   23
  260,19870205,    3,   15,   23
  260,19870205,    4,   15,   23
  260,19870205,    5,   15,   25
  260,19870205,    6,   15,   27
  260,19870205,    7,   21,   29
  260,19870205,    8,   26,   32
  260,19870205,    9,   31,   35
  260,19870205,   10,   36,   37
  260,19870205,   11,   41,   41
  260,19870205,   12,   46,   43
  260,19870205,   13,   46,   48
  260,19870205,   14,   41,   50
  260,19870205,   15,   41,   58
  260,19870205,   16,   46,   57
  260,19870205,   17,   57,   56
  260,19870205,   18,   51,   53
  260,19870205,   19,   51,   53
  260,19870205,   20,   62,   48
  260,19870205,   21,   67,   52
  260,19870205,   22,   62,   52
  260,19870205,   23,   51,   50
  260,19870205,   24,   51,   49
  260,19870206,    1,   62,   53
  260,19870206,    2,   67,   52
  260,19870206,    3,   67,   52
  260,19870206,    4,   72,   52
  260,19870206,    5,   77,   50
  260,19870206,    6,   77,   54
  260,19870206,    7,   77,   56
  260,19870206,    8,   87,   62
  260,19870206,    9,   87,   65
  260,19870206,   10,   98,   66
  260,19870206,   11,   93,   70
  260,19870206,   12,   98,   68
  260,19870206,   13,   87,   70
  260,19870206,   14,   82,   71
  260,19870206,   15,   72,   85
  260,19870206,   16,   72,   84
  260,19870206,   17,   67,   83
  260,19870206,   18,   57,   76
  260,19870206,   19,   57,   67
  260,19870206,   20,   46,   58
  260,19870206,   21,   41,   52
  260,19870206,   22,   41,   44
  260,19870206,   23,   36,   40
  260,19870206,   24,   36,   35
  260,19870207,    1,   36,   38
  260,19870207,    2,   31,   38
  260,19870207,    3,   26,   34
  260,19870207,    4,   41,   52
  260,19870207,    5,   41,   52
  260,19870207,    6,   41,   51
  260,19870207,    7,   41,   45
  260,19870207,    8,   31,   47
  260,19870207,    9,   31,   52
  260,19870207,   10,   36,   59
  260,19870207,   11,   41,   65
  260,19870207,   12,   51,   64
  260,19870207,   13,   51,   63
  260,19870207,   14,   46,   59
  260,19870207,   15,   36,   54
  260,19870207,   16,   21,   42
  260,19870207,   17,   10,   27
  260,19870207,   18,   10,   16
  260,19870207,   19,    5,    0
  260,19870207,   20,    5,   -2
  260,19870207,   21,    5,   -8
  260,19870207,   22,    5,  -15
  260,19870207,   23,   10,  -14
  260,19870207,   24,   10,   -5
  260,19870208,    1,   21,   11
  260,19870208,    2,   21,   11
  260,19870208,    3,   21,   17
  260,19870208,    4,   26,   20
  260,19870208,    5,   26,   22
  260,19870208,    6,   31,   26
  260,19870208,    7,   41,   30
  260,19870208,    8,   51,   35
  260,19870208,    9,   57,   46
  260,19870208,   10,   57,   48
  260,19870208,   11,   46,   53
  260,19870208,   12,   41,   66
  260,19870208,   13,   57,   68
  260,19870208,   14,   57,   70
  260,19870208,   15,   51,   71
  260,19870208,   16,   57,   72
  260,19870208,   17,   57,   74
  260,19870208,   18,   51,   72
  260,19870208,   19,   46,   75
  260,19870208,   20,   36,   76
  260,19870208,   21,   36,   74
  260,19870208,   22,   31,   73
  260,19870208,   23,   21,   70
  260,19870208,   24,   26,   72
  260,19870209,    1,   26,   72
  260,19870209,    2,   15,   58
  260,19870209,    3,   21,   52
  260,19870209,    4,   15,   52
  260,19870209,    5,   26,   47
  260,19870209,    6,   26,   49
  260,19870209,    7,   15,   51
  260,19870209,    8,   10,   53
  260,19870209,    9,   15,   59
  260,19870209,   10,   21,   66
  260,19870209,   11,   31,   74
  260,19870209,   12,   31,   78
  260,19870209,   13,   41,   89
  260,19870209,   14,   41,  104
  260,19870209,   15,   36,  100
  260,19870209,   16,   26,   98
  260,19870209,   17,   26,   95
  260,19870209,   18,   21,   89
  260,19870209,   19,   26,   85
  260,19870209,   20,   31,   75
  260,19870209,   21,   31,   72
  260,19870209,   22,   31,   68
  260,19870209,   23,   41,   60
  260,19870209,   24,   36,   55
  260,19870210,    1,   36,   56
  260,19870210,    2,   31,   56
  260,19870210,    3,   26,   64
  260,19870210,    4,   31,   68
  260,19870210,    5,   46,   70
  260,19870210,    6,   46,   67
  260,19870210,    7,   62,   65
  260,19870210,    8,   72,   63
  260,19870210,    9,   67,   62
  260,19870210,   10,   72,   63
  260,19870210,   11,   82,   72
  260,19870210,   12,   87,   74
  260,19870210,   13,   87,   72
  260,19870210,   14,   82,   74
  260,19870210,   15,   93,   70
  260,19870210,   16,   77,   63
  260,19870210,   17,   67,   60
  260,19870210,   18,   67,   55
  260,19870210,   19,   62,   50
  260,19870210,   20,   57,   43
  260,19870210,   21,   51,   39
  260,19870210,   22,   51,   36
  260,19870210,   23,   41,   32
  260,19870210,   24,   41,   32
  260,19870211,    1,   31,   17
  260,19870211,    2,   31,   14
  260,19870211,    3,   26,   14
  260,19870211,    4,   26,   13
  260,19870211,    5,   21,    5
  260,19870211,    6,   15,    5
  260,19870211,    7,   10,   -4
  260,19870211,    8,   10,    3
  260,19870211,    9,   15,   19
  260,19870211,   10,   21,   33
  260,19870211,   11,   26,   54
  260,19870211,   12,   31,   62
  260,19870211,   13,   26,   74
  260,19870211,   14,   21,   81
  260,19870211,   15,   21,   72
  260,19870211,   16,   21,   66
  260,19870211,   17,   10,   55
  260,19870211,   18,   10,   49
  260,19870211,   19,   15,   48
  260,19870211,   20,   21,   44
  260,19870211,   21,   21,   49
  260,19870211,   22,   26,   50
  260,19870211,   23,   26,   47
  260,19870211,   24,   15,   41
  260,19870212,    1,   15,   37
  260,19870212,    2,   21,   34
  260,19870212,    3,   26,   34
  260,19870212,    4,   36,   33
  260,19870212,    5,   36,   31
  260,19870212,    6,   31,   29
  260,19870212,    7,   31,   28
  260,19870212,    8,   26,   28
  260,19870212,    9,   15,   29
  260,19870212,   10,   15,   29
  260,19870212,   11,   15,   27
  260,19870212,   12,   15,   28
  260,19870212,   13,   21,   25
  260,19870212,   14,   26,   25
  260,19870212,   15,   15,   27
  260,19870212,   16,   21,   26
  260,19870212,   17,   21,   26
  260,19870212,   18,   21,   27
  260,19870212,   19,   15,   30
  260,19870212,   20,   15,   32
  260,19870212,   21,   15,   29
  260,19870212,   22,   15,   31
  260,19870212,   23,   21,   29
  260,19870212,   24,   21,   28
  260,19870213,    1,   15,   28
  260,19870213,    2,   21,   28
  260,19870213,    3,   31,   31
  260,19870213,    4,   36,   25
  260,19870213,    5,   26,   22
  260,19870213,    6,   21,   18
  260,19870213,    7,   31,   22
  260,19870213,    8,   31,   26
  260,19870213,    9,   36,   28
  260,19870213,   10,   41,   34
  260,19870213,   11,   36,   51
  260,19870213,   12,   46,   61
  260,19870213,   13,   51,   60
  260,19870213,   14,   46,   64
  260,19870213,   15,   36,   57
  260,19870213,   16,   31,   46
  260,19870213,   17,   21,   31
  260,19870213,   18,   10,   17
  260,19870213,   19,    5,    8
  260,19870213,   20,    5,    3
  260,19870213,   21,    5,    0
  260,19870213,   22,    5,    2
  260,19870213,   23,    5,   13
  260,19870213,   24,   10,   18
  260,19870214,    1,   15,   20
  260,19870214,    2,   15,   15
  260,19870214,    3,   10,   14
  260,19870214,    4,   10,   11
  260,19870214,    5,   10,   11
  260,19870214,    6,   15,   18
  260,19870214,    7,   15,   13
  260,19870214,    8,   15,   17
  260,19870214,    9,   21,   25
  260,19870214,   10,   26,   39
  260,19870214,   11,   26,   45
  260,19870214,   12,   31,   53
  260,19870214,   13,   31,   55
  260,19870214,   14,   36,   59
  260,19870214,   15,   36,   56
  260,19870214,   16,   36,   55
  260,19870214,   17,   41,   42
  260,19870214,   18,   41,   35
  260,19870214,   19,   36,   30
  260,19870214,   20,   41,   30
  260,19870214,   21,   46,   30
  260,19870214,   22,   46,   26
  260,19870214,   23,   46,   24
  260,19870214,   24,   41,   21
  260,19870215,    1,   41,   19
  260,19870215,    2,   41,   18
  260,19870215,    3,   41,   20
  260,19870215,    4,   41,   21
  260,19870215,    5,   41,   18
  260,19870215,    6,   51,   15
  260,19870215,    7,   51,   13
  260,19870215,    8,   46,   10
  260,19870215,    9,   41,    8
  260,19870215,   10,   46,   12
  260,19870215,   11,   41,   19
  260,19870215,   12,   46,   20
  260,19870215,   13,   51,   23
  260,19870215,   14,   46,   21
  260,19870215,   15,   57,   21
  260,19870215,   16,   62,   16
  260,19870215,   17,   51,   12
  260,19870215,   18,   46,    7
  260,19870215,   19,   51,    5
  260,19870215,   20,   51,    5
  260,19870215,   21,   51,    5
  260,19870215,   22,   41,    5
  260,19870215,   23,   31,    6
  260,19870215,   24,   36,    5
  260,19870216,    1,   36,    4
  260,19870216,    2,   36,    5
  260,19870216,    3,   36,    5
  260,19870216,    4,   31,    4
  260,19870216,    5,   31,    0
  260,19870216,    6,   26,    0
  260,19870216,    7,   31,    5
  260,19870216,    8,   26,    6
  260,19870216,    9,   31,   11
  260,19870216,   10,   36,   19
  260,19870216,   11,   41,   27
  260,19870216,   12,   41,   33
  260,19870216,   13,   41,   29
  260,19870216,   14,   41,   29
  260,19870216,   15,   51,   28
  260,19870216,   16,   46,   23
  260,19870216,   17,   31,   15
  260,19870216,   18,   21,    5
  260,19870216,   19,   15,    2
  260,19870216,   20,   21,    1
  260,19870216,   21,   15,   -5
  260,19870216,   22,   21,   -4
  260,19870216,   23,   10,  -14
  260,19870216,   24,   10,  -17
  260,19870217,    1,   10,  -12
  260,19870217,    2,   10,   -8
  260,19870217,    3,   10,  -18
  260,19870217,    4,   15,  -16
  260,19870217,    5,   10,  -16
  260,19870217,    6,   15,  -22
  260,19870217,    7,   15,  -13
  260,19870217,    8,   15,   -7
  260,19870217,    9,   21,    1
  260,19870217,   10,   31,   11
  260,19870217,   11,   41,   20
  260,19870217,   12,   41,   22
  260,19870217,   13,   41,   28
  260,19870217,   14,   36,   26
  260,19870217,   15,   46,   24
  260,19870217,   16,   41,   22
  260,19870217,   17,   36,   16
  260,19870217,   18,   26,    7
  260,19870217,   19,   21,    1
  260,19870217,   20,   15,   -3
  260,19870217,   21,   10,   -7
  260,19870217,   22,   15,   -4
  260,19870217,   23,   15,   -4
  260,19870217,   24,   21,   -6
  260,19870218,    1,   15,   -9
  260,19870218,    2,   21,  -12
  260,19870218,    3,   26,   -5
  260,19870218,    4,   31,   -7
  260,19870218,    5,   36,  -10
  260,19870218,    6,   31,  -13
  260,19870218,    7,   31,  -11
  260,19870218,    8,   36,  -12
  260,19870218,    9,   36,   -8
  260,19870218,   10,   41,   -2
  260,19870218,   11,   51,   -3
  260,19870218,   12,   41,   -2
  260,19870218,   13,   46,    1
  260,19870218,   14,   41,    2
  260,19870218,   15,   41,    4
  260,19870218,   16,   41,    1
  260,19870218,   17,   41,    0
  260,19870218,   18,   41,   -5
  260,19870218,   19,   36,   -7
  260,19870218,   20,   36,   -9
  260,19870218,   21,   31,  -10
  260,19870218,   22,   36,  -11
  260,19870218,   23,   41,  -11
  260,19870218,   24,   46,  -12
  260,19870219,    1,   46,  -13
  260,19870219,    2,   36,  -12
  260,19870219,    3,   26,  -11
  260,19870219,    4,   41,  -13
  260,19870219,    5,   41,  -14
  260,19870219,    6,   41,  -14
  260,19870219,    7,   41,  -21
  260,19870219,    8,   31,  -20
  260,19870219,    9,   36,  -15
  260,19870219,   10,   46,  -14
  260,19870219,   11,   51,  -10
  260,19870219,   12,   57,   -1
  260,19870219,   13,   57,    4
  260,19870219,   14,   67,    8
  260,19870219,   15,   57,   10
  260,19870219,   16,   46,    6
  260,19870219,   17,   31,   -1
  260,19870219,   18,   21,  -12
  260,19870219,   19,   15,  -14
  260,19870219,   20,   21,  -17
  260,19870219,   21,   31,  -18
  260,19870219,   22,   36,  -20
  260,19870219,   23,   46,  -21
  260,19870219,   24,   46,  -26
  260,19870220,    1,   46,  -32
  260,19870220,    2,   46,  -36
  260,19870220,    3,   51,  -42
  260,19870220,    4,   46,  -45
  260,19870220,    5,   46,  -45
  260,19870220,    6,   51,  -41
  260,19870220,    7,   51,  -36
  260,19870220,    8,   51,  -29
  260,19870220,    9,   62,  -23
  260,19870220,   10,   67,  -19
  260,19870220,   11,   77,  -12
  260,19870220,   12,   72,  -11
  260,19870220,   13,   72,   -8
  260,19870220,   14,   77,   -6
  260,19870220,   15,   67,   -9
  260,19870220,   16,   62,  -10
  260,19870220,   17,   62,  -11
  260,19870220,   18,   51,   -9
  260,19870220,   19,   46,  -15
  260,19870220,   20,   51,  -17
  260,19870220,   21,   51,  -19
  260,19870220,   22,   62,  -19
  260,19870220,   23,   57,  -20
  260,19870220,   24,   62,  -21
  260,19870221,    1,   57,  -25
  260,19870221,    2,   57,  -26
  260,19870221,    3,   62,  -23
  260,19870221,    4,   62,  -23
  260,19870221,    5,   46,  -23
  260,19870221,    6,   57,  -26
  260,19870221,    7,   62,  -22
  260,19870221,    8,   72,  -13
  260,19870221,    9,   72,   -2
  260,19870221,   10,   77,   15
  260,19870221,   11,   77,   16
  260,19870221,   12,   72,   28
  260,19870221,   13,   67,   32
  260,19870221,   14,   62,   33
  260,19870221,   15,   51,   35
  260,19870221,   16,   57,   33
  260,19870221,   17,   46,   23
  260,19870221,   18,   46,   17
  260,19870221,   19,   46,   15
  260,19870221,   20,   46,    8
  260,19870221,   21,   46,    5
  260,19870221,   22,   46,    3
  260,19870221,   23,   36,    1
  260,19870221,   24,   36,    7
  260,19870222,    1,   21,    9
  260,19870222,    2,   15,   15
  260,19870222,    3,   10,   17
  260,19870222,    4,   10,   14
  260,19870222,    5,   10,   18
  260,19870222,    6,   15,   19
  260,19870222,    7,   15,   25
  260,19870222,    8,   26,   27
  260,19870222,    9,   15,   32
  260,19870222,   10,   21,   42
  260,19870222,   11,   21,   47
  260,19870222,   12,   26,   55
  260,19870222,   13,   31,   59
  260,19870222,   14,   31,   54
  260,19870222,   15,   26,   52
  260,19870222,   16,   36,   46
  260,19870222,   17,   31,   28
  260,19870222,   18,   21,   21
  260,19870222,   19,   26,   22
  260,19870222,   20,   21,   22
  260,19870222,   21,   26,   20
  260,19870222,   22,   21,   19
  260,19870222,   23,   21,   17
  260,19870222,   24,   21,   14
  260,19870223,    1,   15,   13
  260,19870223,    2,   15,   14
  260,19870223,    3,   26,    6
  260,19870223,    4,   15,    5
  260,19870223,    5,   15,    6
  260,19870223,    6,   15,    4
  260,19870223,    7,   15,    4
  260,19870223,    8,   15,   19
  260,19870223,    9,   26,   22
  260,19870223,   10,   31,   26
  260,19870223,   11,   31,   29
  260,19870223,   12,   31,   42
  260,19870223,   13,   26,   43
  260,19870223,   14,   31,   41
  260,19870223,   15,   36,   35
  260,19870223,   16,   36,   28
  260,19870223,   17,   26,   24
  260,19870223,   18,   21,   16
  260,19870223,   19,   15,   -1
  260,19870223,   20,   10,  -14
  260,19870223,   21,    5,  -22
  260,19870223,   22,   10,  -26
  260,19870223,   23,    5,  -26
  260,19870223,   24,    5,  -24
  260,19870224,    1,    5,  -34
  260,19870224,    2,    5,  -36
  260,19870224,    3,   10,  -40
  260,19870224,    4,   10,  -37
  260,19870224,    5,   10,  -41
  260,19870224,    6,    5,  -40
  260,19870224,    7,    5,  -47
  260,19870224,    8,    5,  -29
  260,19870224,    9,   10,   -5
  260,19870224,   10,   21,   11
  260,19870224,   11,   31,   19
  260,19870224,   12,   31,   18
  260,19870224,   13,   31,   20
  260,19870224,   14,   36,   28
  260,19870224,   15,   41,   24
  260,19870224,   16,   31,   21
  260,19870224,   17,   26,    8
  260,19870224,   18,   21,    2
  260,19870224,   19,   31,   -1
  260,19870224,   20,   36,   -5
  260,19870224,   21,   31,  -14
  260,19870224,   22,   26,  -15
  260,19870224,   23,   21,  -22
  260,19870224,   24,   21,  -22
  260,19870225,    1,   21,  -25
  260,19870225,    2,   15,  -28
  260,19870225,    3,   21,  -34
  260,19870225,    4,   21,  -34
