utc_timestamp,cet_cest_timestamp,FR_solar_generation_actual
2012-01-18T13:00:00Z,2012-01-18T14:00:00+0100,755
2012-01-18T14:00:00Z,2012-01-18T15:00:00+0100,568
2012-01-18T15:00:00Z,2012-01-18T16:00:00+0100,280
2012-01-18T16:00:00Z,2012-01-18T17:00:00+0100,50
2012-01-18T17:00:00Z,2012-01-18T18:00:00+0100,0
2012-01-18T18:00:00Z,2012-01-18T19:00:00+0100,0
2012-01-18T19:00:00Z,2012-01-18T20:00:00+0100,0
2012-01-18T20:00:00Z,2012-01-18T21:00:00+0100,0
2012-01-18T21:00:00Z,2012-01-18T22:00:00+0100,0
2012-01-18T22:00:00Z,2012-01-18T23:00:00+0100,0
2012-01-18T23:00:00Z,2012-01-19T00:00:00+0100,0
2012-01-19T00:00:00Z,2012-01-19T01:00:00+0100,0
2012-01-19T01:00:00Z,2012-01-19T02:00:00+0100,0
2012-01-19T02:00:00Z,2012-01-19T03:00:00+0100,0
2012-01-19T03:00:00Z,2012-01-19T04:00:00+0100,0
2012-01-19T04:00:00Z,2012-01-19T05:00:00+0100,0
2012-01-19T05:00:00Z,2012-01-19T06:00:00+0100,0
2012-01-19T06:00:00Z,2012-01-19T07:00:00+0100,0
2012-01-19T07:00:00Z,2012-01-19T08:00:00+0100,2
2012-01-19T08:00:00Z,2012-01-19T09:00:00+0100,72
2012-01-19T09:00:00Z,2012-01-19T10:00:00+0100,251
2012-01-19T10:00:00Z,2012-01-19T11:00:00+0100,410
2012-01-19T11:00:00Z,2012-01-19T12:00:00+0100,505
2012-01-19T12:00:00Z,2012-01-19T13:00:00+0100,537
2012-01-19T13:00:00Z,2012-01-19T14:00:00+0100,436
2012-01-19T14:00:00Z,2012-01-19T15:00:00+0100,290
2012-01-19T15:00:00Z,2012-01-19T16:00:00+0100,156
2012-01-19T16:00:00Z,2012-01-19T17:00:00+0100,24
2012-01-19T17:00:00Z,2012-01-19T18:00:00+0100,0
2012-01-19T18:00:00Z,2012-01-19T19:00:00+0100,0
2012-01-19T19:00:00Z,2012-01-19T20:00:00+0100,0
2012-01-19T20:00:00Z,2012-01-19T21:00:00+0100,0
2012-01-19T21:00:00Z,2012-01-19T22:00:00+0100,0
2012-01-19T22:00:00Z,2012-01-19T23:00:00+0100,0
2012-01-19T23:00:00Z,2012-01-20T00:00:00+0100,0
2012-01-20T00:00:00Z,2012-01-20T01:00:00+0100,0
2012-01-20T01:00:00Z,2012-01-20T02:00:00+0100,0
2012-01-20T02:00:00Z,2012-01-20T03:00:00+0100,0
2012-01-20T03:00:00Z,2012-01-20T04:00:00+0100,0
2012-01-20T04:00:00Z,2012-01-20T05:00:00+0100,0
2012-01-20T05:00:00Z,2012-01-20T06:00:00+0100,0
2012-01-20T06:00:00Z,2012-01-20T07:00:00+0100,0
2012-01-20T07:00:00Z,2012-01-20T08:00:00+0100,2
2012-01-20T08:00:00Z,2012-01-20T09:00:00+0100,86
2012-01-20T09:00:00Z,2012-01-20T10:00:00+0100,331
2012-01-20T10:00:00Z,2012-01-20T11:00:00+0100,556
2012-01-20T11:00:00Z,2012-01-20T12:00:00+0100,652
2012-01-20T12:00:00Z,2012-01-20T13:00:00+0100,709
2012-01-20T13:00:00Z,2012-01-20T14:00:00+0100,606
2012-01-20T14:00:00Z,2012-01-20T15:00:00+0100,438
2012-01-20T15:00:00Z,2012-01-20T16:00:00+0100,240
2012-01-20T16:00:00Z,2012-01-20T17:00:00+0100,48
2012-01-20T17:00:00Z,2012-01-20T18:00:00+0100,0
2012-01-20T18:00:00Z,2012-01-20T19:00:00+0100,0
2012-01-20T19:00:00Z,2012-01-20T20:00:00+0100,0
2012-01-20T20:00:00Z,2012-01-20T21:00:00+0100,0
2012-01-20T21:00:00Z,2012-01-20T22:00:00+0100,0
2012-01-20T22:00:00Z,2012-01-20T23:00:00+0100,0
2012-01-20T23:00:00Z,2012-01-21T00:00:00+0100,0
2012-01-21T00:00:00Z,2012-01-21T01:00:00+0100,0
2012-01-21T01:00:00Z,2012-01-21T02:00:00+0100,0
2012-01-21T02:00:00Z,2012-01-21T03:00:00+0100,0
2012-01-21T03:00:00Z,2012-01-21T04:00:00+0100,0
2012-01-21T04:00:00Z,2012-01-21T05:00:00+0100,0
2012-01-21T05:00:00Z,2012-01-21T06:00:00+0100,0
2012-01-21T06:00:00Z,2012-01-21T07:00:00+0100,0
2012-01-21T07:00:00Z,2012-01-21T08:00:00+0100,3
2012-01-21T08:00:00Z,2012-01-21T09:00:00+0100,80
2012-01-21T09:00:00Z,2012-01-21T10:00:00+0100,260
2012-01-21T10:00:00Z,2012-01-21T11:00:00+0100,455
2012-01-21T11:00:00Z,2012-01-21T12:00:00+0100,552
2012-01-21T12:00:00Z,2012-01-21T13:00:00+0100,571
2012-01-21T13:00:00Z,2012-01-21T14:00:00+0100,447
2012-01-21T14:00:00Z,2012-01-21T15:00:00+0100,366
2012-01-21T15:00:00Z,2012-01-21T16:00:00+0100,228
2012-01-21T16:00:00Z,2012-01-21T17:00:00+0100,44
2012-01-21T17:00:00Z,2012-01-21T18:00:00+0100,0
2012-01-21T18:00:00Z,2012-01-21T19:00:00+0100,0
2012-01-21T19:00:00Z,2012-01-21T20:00:00+0100,0
2012-01-21T20:00:00Z,2012-01-21T21:00:00+0100,0
2012-01-21T21:00:00Z,2012-01-21T22:00:00+0100,0
2012-01-21T22:00:00Z,2012-01-21T23:00:00+0100,0
2012-01-21T23:00:00Z,2012-01-22T00:00:00+0100,0
2012-01-22T00:00:00Z,2012-01-22T01:00:00+0100,0
2012-01-22T01:00:00Z,2012-01-22T02:00:00+0100,0
2012-01-22T02:00:00Z,2012-01-22T03:00:00+0100,0
2012-01-22T03:00:00Z,2012-01-22T04:00:00+0100,0
2012-01-22T04:00:00Z,2012-01-22T05:00:00+0100,0
2012-01-22T05:00:00Z,2012-01-22T06:00:00+0100,0
2012-01-22T06:00:00Z,2012-01-22T07:00:00+0100,0
2012-01-22T07:00:00Z,2012-01-22T08:00:00+0100,4
2012-01-22T08:00:00Z,2012-01-22T09:00:00+0100,94
2012-01-22T09:00:00Z,2012-01-22T10:00:00+0100,305
2012-01-22T10:00:00Z,2012-01-22T11:00:00+0100,513
2012-01-22T11:00:00Z,2012-01-22T12:00:00+0100,639
2012-01-22T12:00:00Z,2012-01-22T13:00:00+0100,656
2012-01-22T13:00:00Z,2012-01-22T14:00:00+0100,598
2012-01-22T14:00:00Z,2012-01-22T15:00:00+0100,435
2012-01-22T15:00:00Z,2012-01-22T16:00:00+0100,236
2012-01-22T16:00:00Z,2012-01-22T17:00:00+0100,44
2012-01-22T17:00:00Z,2012-01-22T18:00:00+0100,0
2012-01-22T18:00:00Z,2012-01-22T19:00:00+0100,0
2012-01-22T19:00:00Z,2012-01-22T20:00:00+0100,0
2012-01-22T20:00:00Z,2012-01-22T21:00:00+0100,0
2012-01-22T21:00:00Z,2012-01-22T22:00:00+0100,0
2012-01-22T22:00:00Z,2012-01-22T23:00:00+0100,0
2012-01-22T23:00:00Z,2012-01-23T00:00:00+0100,0
2012-01-23T00:00:00Z,2012-01-23T01:00:00+0100,0
2012-01-23T01:00:00Z,2012-01-23T02:00:00+0100,0
2012-01-23T02:00:00Z,2012-01-23T03:00:00+0100,0
2012-01-23T03:00:00Z,2012-01-23T04:00:00+0100,0
2012-01-23T04:00:00Z,2012-01-23T05:00:00+0100,0
2012-01-23T05:00:00Z,2012-01-23T06:00:00+0100,0
2012-01-23T06:00:00Z,2012-01-23T07:00:00+0100,0
2012-01-23T07:00:00Z,2012-01-23T08:00:00+0100,6
2012-01-23T08:00:00Z,2012-01-23T09:00:00+0100,116
2012-01-23T09:00:00Z,2012-01-23T10:00:00+0100,336
2012-01-23T10:00:00Z,2012-01-23T11:00:00+0100,533
2012-01-23T11:00:00Z,2012-01-23T12:00:00+0100,650
2012-01-23T12:00:00Z,2012-01-23T13:00:00+0100,684
2012-01-23T13:00:00Z,2012-01-23T14:00:00+0100,580
2012-01-23T14:00:00Z,2012-01-23T15:00:00+0100,406
2012-01-23T15:00:00Z,2012-01-23T16:00:00+0100,216
2012-01-23T16:00:00Z,2012-01-23T17:00:00+0100,40
2012-01-23T17:00:00Z,2012-01-23T18:00:00+0100,0
2012-01-23T18:00:00Z,2012-01-23T19:00:00+0100,0
2012-01-23T19:00:00Z,2012-01-23T20:00:00+0100,0
2012-01-23T20:00:00Z,2012-01-23T21:00:00+0100,0
2012-01-23T21:00:00Z,2012-01-23T22:00:00+0100,0
2012-01-23T22:00:00Z,2012-01-23T23:00:00+0100,0
2012-01-23T23:00:00Z,2012-01-24T00:00:00+0100,0
2012-01-24T00:00:00Z,2012-01-24T01:00:00+0100,0
2012-01-24T01:00:00Z,2012-01-24T02:00:00+0100,0
2012-01-24T02:00:00Z,2012-01-24T03:00:00+0100,0
2012-01-24T03:00:00Z,2012-01-24T04:00:00+0100,0
2012-01-24T04:00:00Z,2012-01-24T05:00:00+0100,0
2012-01-24T05:00:00Z,2012-01-24T06:00:00+0100,0
2012-01-24T06:00:00Z,2012-01-24T07:00:00+0100,0
2012-01-24T07:00:00Z,2012-01-24T08:00:00+0100,4
2012-01-24T08:00:00Z,2012-01-24T09:00:00+0100,153
2012-01-24T09:00:00Z,2012-01-24T10:00:00+0100,450
2012-01-24T10:00:00Z,2012-01-24T11:00:00+0100,686
2012-01-24T11:00:00Z,2012-01-24T12:00:00+0100,797
2012-01-24T12:00:00Z,2012-01-24T13:00:00+0100,768
2012-01-24T13:00:00Z,2012-01-24T14:00:00+0100,644
2012-01-24T14:00:00Z,2012-01-24T15:00:00+0100,508
2012-01-24T15:00:00Z,2012-01-24T16:00:00+0100,303
2012-01-24T16:00:00Z,2012-01-24T17:00:00+0100,74
2012-01-24T17:00:00Z,2012-01-24T18:00:00+0100,0
2012-01-24T18:00:00Z,2012-01-24T19:00:00+0100,0
2012-01-24T19:00:00Z,2012-01-24T20:00:00+0100,0
2012-01-24T20:00:00Z,2012-01-24T21:00:00+0100,0
2012-01-24T21:00:00Z,2012-01-24T22:00:00+0100,0
2012-01-24T22:00:00Z,2012-01-24T23:00:00+0100,0
2012-01-24T23:00:00Z,2012-01-25T00:00:00+0100,0
2012-01-25T00:00:00Z,2012-01-25T01:00:00+0100,0
2012-01-25T01:00:00Z,2012-01-25T02:00:00+0100,0
2012-01-25T02:00:00Z,2012-01-25T03:00:00+0100,0
2012-01-25T03:00:00Z,2012-01-25T04:00:00+0100,0
2012-01-25T04:00:00Z,2012-01-25T05:00:00+0100,0
2012-01-25T05:00:00Z,2012-01-25T06:00:00+0100,0
2012-01-25T06:00:00Z,2012-01-25T07:00:00+0100,0
2012-01-25T07:00:00Z,2012-01-25T08:00:00+0100,6
2012-01-25T08:00:00Z,2012-01-25T09:00:00+0100,132
2012-01-25T09:00:00Z,2012-01-25T10:00:00+0100,378
2012-01-25T10:00:00Z,2012-01-25T11:00:00+0100,580
2012-01-25T11:00:00Z,2012-01-25T12:00:00+0100,678
2012-01-25T12:00:00Z,2012-01-25T13:00:00+0100,653
2012-01-25T13:00:00Z,2012-01-25T14:00:00+0100,559
2012-01-25T14:00:00Z,2012-01-25T15:00:00+0100,449
2012-01-25T15:00:00Z,2012-01-25T16:00:00+0100,265
2012-01-25T16:00:00Z,2012-01-25T17:00:00+0100,62
2012-01-25T17:00:00Z,2012-01-25T18:00:00+0100,0
2012-01-25T18:00:00Z,2012-01-25T19:00:00+0100,0
2012-01-25T19:00:00Z,2012-01-25T20:00:00+0100,0
2012-01-25T20:00:00Z,2012-01-25T21:00:00+0100,0
2012-01-25T21:00:00Z,2012-01-25T22:00:00+0100,0
2012-01-25T22:00:00Z,2012-01-25T23:00:00+0100,0
2012-01-25T23:00:00Z,2012-01-26T00:00:00+0100,0
2012-01-26T00:00:00Z,2012-01-26T01:00:00+0100,0
2012-01-26T01:00:00Z,2012-01-26T02:00:00+0100,0
2012-01-26T02:00:00Z,2012-01-26T03:00:00+0100,0
2012-01-26T03:00:00Z,2012-01-26T04:00:00+0100,0
2012-01-26T04:00:00Z,2012-01-26T05:00:00+0100,0
2012-01-26T05:00:00Z,2012-01-26T06:00:00+0100,0
2012-01-26T06:00:00Z,2012-01-26T07:00:00+0100,0
2012-01-26T07:00:00Z,2012-01-26T08:00:00+0100,2
2012-01-26T08:00:00Z,2012-01-26T09:00:00+0100,70
2012-01-26T09:00:00Z,2012-01-26T10:00:00+0100,229
2012-01-26T10:00:00Z,2012-01-26T11:00:00+0100,396
2012-01-26T11:00:00Z,2012-01-26T12:00:00+0100,488
2012-01-26T12:00:00Z,2012-01-26T13:00:00+0100,536
2012-01-26T13:00:00Z,2012-01-26T14:00:00+0100,474
2012-01-26T14:00:00Z,2012-01-26T15:00:00+0100,384
2012-01-26T15:00:00Z,2012-01-26T16:00:00+0100,211
2012-01-26T16:00:00Z,2012-01-26T17:00:00+0100,49
2012-01-26T17:00:00Z,2012-01-26T18:00:00+0100,0
2012-01-26T18:00:00Z,2012-01-26T19:00:00+0100,0
2012-01-26T19:00:00Z,2012-01-26T20:00:00+0100,0
2012-01-26T20:00:00Z,2012-01-26T21:00:00+0100,0
2012-01-26T21:00:00Z,2012-01-26T22:00:00+0100,0
2012-01-26T22:00:00Z,2012-01-26T23:00:00+0100,0
2012-01-26T23:00:00Z,2012-01-27T00:00:00+0100,0
2012-01-27T00:00:00Z,2012-01-27T01:00:00+0100,0
2012-01-27T01:00:00Z,2012-01-27T02:00:00+0100,0
2012-01-27T02:00:00Z,2012-01-27T03:00:00+0100,0
2012-01-27T03:00:00Z,2012-01-27T04:00:00+0100,0
2012-01-27T04:00:00Z,2012-01-27T05:00:00+0100,0
2012-01-27T05:00:00Z,2012-01-27T06:00:00+0100,0
2012-01-27T06:00:00Z,2012-01-27T07:00:00+0100,0
2012-01-27T07:00:00Z,2012-01-27T08:00:00+0100,2
2012-01-27T08:00:00Z,2012-01-27T09:00:00+0100,92
2012-01-27T09:00:00Z,2012-01-27T10:00:00+0100,334
2012-01-27T10:00:00Z,2012-01-27T11:00:00+0100,586
2012-01-27T11:00:00Z,2012-01-27T12:00:00+0100,742
2012-01-27T12:00:00Z,2012-01-27T13:00:00+0100,790
2012-01-27T13:00:00Z,2012-01-27T14:00:00+0100,681
2012-01-27T14:00:00Z,2012-01-27T15:00:00+0100,526
2012-01-27T15:00:00Z,2012-01-27T16:00:00+0100,296
2012-01-27T16:00:00Z,2012-01-27T17:00:00+0100,90
2012-01-27T17:00:00Z,2012-01-27T18:00:00+0100,2
2012-01-27T18:00:00Z,2012-01-27T19:00:00+0100,0
2012-01-27T19:00:00Z,2012-01-27T20:00:00+0100,0
2012-01-27T20:00:00Z,2012-01-27T21:00:00+0100,0
2012-01-27T21:00:00Z,2012-01-27T22:00:00+0100,0
2012-01-27T22:00:00Z,2012-01-27T23:00:00+0100,0
2012-01-27T23:00:00Z,2012-01-28T00:00:00+0100,0
2012-01-28T00:00:00Z,2012-01-28T01:00:00+0100,0
2012-01-28T01:00:00Z,2012-01-28T02:00:00+0100,0
2012-01-28T02:00:00Z,2012-01-28T03:00:00+0100,0
2012-01-28T03:00:00Z,2012-01-28T04:00:00+0100,0
2012-01-28T04:00:00Z,2012-01-28T05:00:00+0100,0
2012-01-28T05:00:00Z,2012-01-28T06:00:00+0100,0
2012-01-28T06:00:00Z,2012-01-28T07:00:00+0100,0
2012-01-28T07:00:00Z,2012-01-28T08:00:00+0100,2
2012-01-28T08:00:00Z,2012-01-28T09:00:00+0100,106
2012-01-28T09:00:00Z,2012-01-28T10:00:00+0100,375
2012-01-28T10:00:00Z,2012-01-28T11:00:00+0100,610
2012-01-28T11:00:00Z,2012-01-28T12:00:00+0100,712
2012-01-28T12:00:00Z,2012-01-28T13:00:00+0100,670
2012-01-28T13:00:00Z,2012-01-28T14:00:00+0100,580
2012-01-28T14:00:00Z,2012-01-28T15:00:00+0100,422
2012-01-28T15:00:00Z,2012-01-28T16:00:00+0100,260
2012-01-28T16:00:00Z,2012-01-28T17:00:00+0100,78
2012-01-28T17:00:00Z,2012-01-28T18:00:00+0100,1
2012-01-28T18:00:00Z,2012-01-28T19:00:00+0100,0
2012-01-28T19:00:00Z,2012-01-28T20:00:00+0100,0
2012-01-28T20:00:00Z,2012-01-28T21:00:00+0100,0
2012-01-28T21:00:00Z,2012-01-28T22:00:00+0100,0
2012-01-28T22:00:00Z,2012-01-28T23:00:00+0100,0
2012-01-28T23:00:00Z,2012-01-29T00:00:00+0100,0
2012-01-29T00:00:00Z,2012-01-29T01:00:00+0100,0
2012-01-29T01:00:00Z,2012-01-29T02:00:00+0100,0
2012-01-29T02:00:00Z,2012-01-29T03:00:00+0100,0
2012-01-29T03:00:00Z,2012-01-29T04:00:00+0100,0
2012-01-29T04:00:00Z,2012-01-29T05:00:00+0100,0
2012-01-29T05:00:00Z,2012-01-29T06:00:00+0100,0
2012-01-29T06:00:00Z,2012-01-29T07:00:00+0100,0
2012-01-29T07:00:00Z,2012-01-29T08:00:00+0100,1
2012-01-29T08:00:00Z,2012-01-29T09:00:00+0100,60
2012-01-29T09:00:00Z,2012-01-29T10:00:00+0100,229
2012-01-29T10:00:00Z,2012-01-29T11:00:00+0100,384
2012-01-29T11:00:00Z,2012-01-29T12:00:00+0100,514
2012-01-29T12:00:00Z,2012-01-29T13:00:00+0100,604
2012-01-29T13:00:00Z,2012-01-29T14:00:00+0100,540
2012-01-29T14:00:00Z,2012-01-29T15:00:00+0100,422
2012-01-29T15:00:00Z,2012-01-29T16:00:00+0100,234
2012-01-29T16:00:00Z,2012-01-29T17:00:00+0100,64
2012-01-29T17:00:00Z,2012-01-29T18:00:00+0100,0
2012-01-29T18:00:00Z,2012-01-29T19:00:00+0100,0
2012-01-29T19:00:00Z,2012-01-29T20:00:00+0100,0
2012-01-29T20:00:00Z,2012-01-29T21:00:00+0100,0
2012-01-29T21:00:00Z,2012-01-29T22:00:00+0100,0
2012-01-29T22:00:00Z,2012-01-29T23:00:00+0100,0
2012-01-29T23:00:00Z,2012-01-30T00:00:00+0100,0
2012-01-30T00:00:00Z,2012-01-30T01:00:00+0100,0
2012-01-30T01:00:00Z,2012-01-30T02:00:00+0100,0
2012-01-30T02:00:00Z,2012-01-30T03:00:00+0100,0
2012-01-30T03:00:00Z,2012-01-30T04:00:00+0100,0
2012-01-30T04:00:00Z,2012-01-30T05:00:00+0100,0
2012-01-30T05:00:00Z,2012-01-30T06:00:00+0100,0
2012-01-30T06:00:00Z,2012-01-30T07:00:00+0100,0
2012-01-30T07:00:00Z,2012-01-30T08:00:00+0100,2
2012-01-30T08:00:00Z,2012-01-30T09:00:00+0100,92
2012-01-30T09:00:00Z,2012-01-30T10:00:00+0100,296
2012-01-30T10:00:00Z,2012-01-30T11:00:00+0100,496
2012-01-30T11:00:00Z,2012-01-30T12:00:00+0100,622
2012-01-30T12:00:00Z,2012-01-30T13:00:00+0100,646
2012-01-30T13:00:00Z,2012-01-30T14:00:00+0100,620
2012-01-30T14:00:00Z,2012-01-30T15:00:00+0100,498
2012-01-30T15:00:00Z,2012-01-30T16:00:00+0100,277
2012-01-30T16:00:00Z,2012-01-30T17:00:00+0100,74
2012-01-30T17:00:00Z,2012-01-30T18:00:00+0100,0
2012-01-30T18:00:00Z,2012-01-30T19:00:00+0100,0
2012-01-30T19:00:00Z,2012-01-30T20:00:00+0100,0
2012-01-30T20:00:00Z,2012-01-30T21:00:00+0100,0
2012-01-30T21:00:00Z,2012-01-30T22:00:00+0100,0
2012-01-30T22:00:00Z,2012-01-30T23:00:00+0100,0
2012-01-30T23:00:00Z,2012-01-31T00:00:00+0100,0
2012-01-31T00:00:00Z,2012-01-31T01:00:00+0100,0
2012-01-31T01:00:00Z,2012-01-31T02:00:00+0100,0
2012-01-31T02:00:00Z,2012-01-31T03:00:00+0100,0
2012-01-31T03:00:00Z,2012-01-31T04:00:00+0100,0
2012-01-31T04:00:00Z,2012-01-31T05:00:00+0100,0
2012-01-31T05:00:00Z,2012-01-31T06:00:00+0100,0
2012-01-31T06:00:00Z,2012-01-31T07:00:00+0100,0
2012-01-31T07:00:00Z,2012-01-31T08:00:00+0100,0
2012-01-31T08:00:00Z,2012-01-31T09:00:00+0100,27
2012-01-31T09:00:00Z,2012-01-31T10:00:00+0100,106
2012-01-31T10:00:00Z,2012-01-31T11:00:00+0100,186
2012-01-31T11:00:00Z,2012-01-31T12:00:00+0100,233
2012-01-31T12:00:00Z,2012-01-31T13:00:00+0100,260
2012-01-31T13:00:00Z,2012-01-31T14:00:00+0100,241
2012-01-31T14:00:00Z,2012-01-31T15:00:00+0100,212
2012-01-31T15:00:00Z,2012-01-31T16:00:00+0100,152
2012-01-31T16:00:00Z,2012-01-31T17:00:00+0100,56
2012-01-31T17:00:00Z,2012-01-31T18:00:00+0100,1
2012-01-31T18:00:00Z,2012-01-31T19:00:00+0100,0
2012-01-31T19:00:00Z,2012-01-31T20:00:00+0100,0
2012-01-31T20:00:00Z,2012-01-31T21:00:00+0100,0
2012-01-31T21:00:00Z,2012-01-31T22:00:00+0100,0
2012-01-31T22:00:00Z,2012-01-31T23:00:00+0100,0
2012-01-31T23:00:00Z,2012-02-01T00:00:00+0100,0
2012-02-01T00:00:00Z,2012-02-01T01:00:00+0100,0
2012-02-01T01:00:00Z,2012-02-01T02:00:00+0100,0
2012-02-01T02:00:00Z,2012-02-01T03:00:00+0100,0
2012-02-01T03:00:00Z,2012-02-01T04:00:00+0100,0
2012-02-01T04:00:00Z,2012-02-01T05:00:00+0100,0
2012-02-01T05:00:00Z,2012-02-01T06:00:00+0100,0
2012-02-01T06:00:00Z,2012-02-01T07:00:00+0100,0
2012-02-01T07:00:00Z,2012-02-01T08:00:00+0100,4
2012-02-01T08:00:00Z,2012-02-01T09:00:00+0100,100
2012-02-01T09:00:00Z,2012-02-01T10:00:00+0100,281
2012-02-01T10:00:00Z,2012-02-01T11:00:00+0100,464
2012-02-01T11:00:00Z,2012-02-01T12:00:00+0100,615
2012-02-01T12:00:00Z,2012-02-01T13:00:00+0100,694
2012-02-01T13:00:00Z,2012-02-01T14:00:00+0100,696
2012-02-01T14:00:00Z,2012-02-01T15:00:00+0100,542
2012-02-01T15:00:00Z,2012-02-01T16:00:00+0100,340
2012-02-01T16:00:00Z,2012-02-01T17:00:00+0100,94
2012-02-01T17:00:00Z,2012-02-01T18:00:00+0100,2
2012-02-01T18:00:00Z,2012-02-01T19:00:00+0100,0
2012-02-01T19:00:00Z,2012-02-01T20:00:00+0100,0
2012-02-01T20:00:00Z,2012-02-01T21:00:00+0100,0
2012-02-01T21:00:00Z,2012-02-01T22:00:00+0100,0
2012-02-01T22:00:00Z,2012-02-01T23:00:00+0100,0
2012-02-01T23:00:00Z,2012-02-02T00:00:00+0100,0
2012-02-02T00:00:00Z,2012-02-02T01:00:00+0100,0
2012-02-02T01:00:00Z,2012-02-02T02:00:00+0100,0
2012-02-02T02:00:00Z,2012-02-02T03:00:00+0100,0
2012-02-02T03:00:00Z,2012-02-02T04:00:00+0100,0
2012-02-02T04:00:00Z,2012-02-02T05:00:00+0100,0
2012-02-02T05:00:00Z,2012-02-02T06:00:00+0100,0
2012-02-02T06:00:00Z,2012-02-02T07:00:00+0100,0
2012-02-02T07:00:00Z,2012-02-02T08:00:00+0100,4
2012-02-02T08:00:00Z,2012-02-02T09:00:00+0100,104
2012-02-02T09:00:00Z,2012-02-02T10:00:00+0100,354
2012-02-02T10:00:00Z,2012-02-02T11:00:00+0100,614
2012-02-02T11:00:00Z,2012-02-02T12:00:00+0100,766
2012-02-02T12:00:00Z,2012-02-02T13:00:00+0100,804
2012-02-02T13:00:00Z,2012-02-02T14:00:00+0100,746
2012-02-02T14:00:00Z,2012-02-02T15:00:00+0100,614
2012-02-02T15:00:00Z,2012-02-02T16:00:00+0100,369
2012-02-02T16:00:00Z,2012-02-02T17:00:00+0100,112
2012-02-02T17:00:00Z,2012-02-02T18:00:00+0100,3
2012-02-02T18:00:00Z,2012-02-02T19:00:00+0100,0
2012-02-02T19:00:00Z,2012-02-02T20:00:00+0100,0
2012-02-02T20:00:00Z,2012-02-02T21:00:00+0100,0
2012-02-02T21:00:00Z,2012-02-02T22:00:00+0100,0
2012-02-02T22:00:00Z,2012-02-02T23:00:00+0100,0
2012-02-02T23:00:00Z,2012-02-03T00:00:00+0100,0
2012-02-03T00:00:00Z,2012-02-03T01:00:00+0100,0
2012-02-03T01:00:00Z,2012-02-03T02:00:00+0100,0
2012-02-03T02:00:00Z,2012-02-03T03:00:00+0100,0
2012-02-03T03:00:00Z,2012-02-03T04:00:00+0100,0
2012-02-03T04:00:00Z,2012-02-03T05:00:00+0100,0
2012-02-03T05:00:00Z,2012-02-03T06:00:00+0100,0
2012-02-03T06:00:00Z,2012-02-03T07:00:00+0100,0
2012-02-03T07:00:00Z,2012-02-03T08:00:00+0100,10
2012-02-03T08:00:00Z,2012-02-03T09:00:00+0100,192
2012-02-03T09:00:00Z,2012-02-03T10:00:00+0100,576
2012-02-03T10:00:00Z,2012-02-03T11:00:00+0100,916
2012-02-03T11:00:00Z,2012-02-03T12:00:00+0100,1131
2012-02-03T12:00:00Z,2012-02-03T13:00:00+0100,1200
2012-02-03T13:00:00Z,2012-02-03T14:00:00+0100,1146
2012-02-03T14:00:00Z,2012-02-03T15:00:00+0100,947
2012-02-03T15:00:00Z,2012-02-03T16:00:00+0100,600
2012-02-03T16:00:00Z,2012-02-03T17:00:00+0100,202
2012-02-03T17:00:00Z,2012-02-03T18:00:00+0100,8
2012-02-03T18:00:00Z,2012-02-03T19:00:00+0100,0
2012-02-03T19:00:00Z,2012-02-03T20:00:00+0100,0
2012-02-03T20:00:00Z,2012-02-03T21:00:00+0100,0
2012-02-03T21:00:00Z,2012-02-03T22:00:00+0100,0
2012-02-03T22:00:00Z,2012-02-03T23:00:00+0100,0
2012-02-03T23:00:00Z,2012-02-04T00:00:00+0100,0
2012-02-04T00:00:00Z,2012-02-04T01:00:00+0100,0
2012-02-04T01:00:00Z,2012-02-04T02:00:00+0100,0
2012-02-04T02:00:00Z,2012-02-04T03:00:00+0100,0
2012-02-04T03:00:00Z,2012-02-04T04:00:00+0100,0
2012-02-04T04:00:00Z,2012-02-04T05:00:00+0100,0
2012-02-04T05:00:00Z,2012-02-04T06:00:00+0100,0
2012-02-04T06:00:00Z,2012-02-04T07:00:00+0100,0
2012-02-04T07:00:00Z,2012-02-04T08:00:00+0100,12
2012-02-04T08:00:00Z,2012-02-04T09:00:00+0100,206
2012-02-04T09:00:00Z,2012-02-04T10:00:00+0100,557
2012-02-04T10:00:00Z,2012-02-04T11:00:00+0100,874
2012-02-04T11:00:00Z,2012-02-04T12:00:00+0100,1086
2012-02-04T12:00:00Z,2012-02-04T13:00:00+0100,1159
2012-02-04T13:00:00Z,2012-02-04T14:00:00+0100,1097
2012-02-04T14:00:00Z,2012-02-04T15:00:00+0100,898
2012-02-04T15:00:00Z,2012-02-04T16:00:00+0100,562
2012-02-04T16:00:00Z,2012-02-04T17:00:00+0100,189
2012-02-04T17:00:00Z,2012-02-04T18:00:00+0100,6
2012-02-04T18:00:00Z,2012-02-04T19:00:00+0100,0
2012-02-04T19:00:00Z,2012-02-04T20:00:00+0100,0
2012-02-04T20:00:00Z,2012-02-04T21:00:00+0100,0
2012-02-04T21:00:00Z,2012-02-04T22:00:00+0100,0
2012-02-04T22:00:00Z,2012-02-04T23:00:00+0100,0
2012-02-04T23:00:00Z,2012-02-05T00:00:00+0100,0
2012-02-05T00:00:00Z,2012-02-05T01:00:00+0100,0
2012-02-05T01:00:00Z,2012-02-05T02:00:00+0100,0
2012-02-05T02:00:00Z,2012-02-05T03:00:00+0100,0
2012-02-05T03:00:00Z,2012-02-05T04:00:00+0100,0
