# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19970202,   10,   30,   -2
  260,19970202,   11,   40,   -2
  260,19970202,   12,   40,   -6
  260,19970202,   13,   40,   -1
  260,19970202,   14,   40,    2
  260,19970202,   15,   30,    3
  260,19970202,   16,   30,    2
  260,19970202,   17,   30,    2
  260,19970202,   18,   30,    4
  260,19970202,   19,   30,    6
  260,19970202,   20,   30,    8
  260,19970202,   21,   30,    9
  260,19970202,   22,   30,   11
  260,19970202,   23,   20,   12
  260,19970202,   24,   20,   13
  260,19970203,    1,   20,   14
  260,19970203,    2,   20,   15
  260,19970203,    3,   10,   17
  260,19970203,    4,   20,    7
  260,19970203,    5,   10,    0
  260,19970203,    6,   10,   -5
  260,19970203,    7,   10,   -5
  260,19970203,    8,   10,   -2
  260,19970203,    9,   10,    3
  260,19970203,   10,   10,    6
  260,19970203,   11,   20,    8
  260,19970203,   12,   20,    8
  260,19970203,   13,   20,   14
  260,19970203,   14,   20,   26
  260,19970203,   15,   30,   22
  260,19970203,   16,   40,   17
  260,19970203,   17,   40,   15
  260,19970203,   18,   40,   18
  260,19970203,   19,   50,   16
  260,19970203,   20,   50,   15
  260,19970203,   21,   60,   10
  260,19970203,   22,   50,   15
  260,19970203,   23,   50,   15
  260,19970203,   24,   50,   11
  260,19970204,    1,   50,    8
  260,19970204,    2,   60,    8
  260,19970204,    3,   60,   12
  260,19970204,    4,   60,   18
  260,19970204,    5,   60,   25
  260,19970204,    6,   70,   29
  260,19970204,    7,   70,   32
  260,19970204,    8,   60,   34
  260,19970204,    9,   60,   37
  260,19970204,   10,   70,   46
  260,19970204,   11,   90,   50
  260,19970204,   12,   90,   52
  260,19970204,   13,   90,   57
  260,19970204,   14,   90,   60
  260,19970204,   15,   90,   57
  260,19970204,   16,   90,   62
  260,19970204,   17,   90,   65
  260,19970204,   18,   90,   65
  260,19970204,   19,   80,   66
  260,19970204,   20,   80,   67
  260,19970204,   21,   80,   67
  260,19970204,   22,   70,   65
  260,19970204,   23,   60,   65
  260,19970204,   24,   50,   62
  260,19970205,    1,   30,   52
  260,19970205,    2,   30,   38
  260,19970205,    3,   30,   34
  260,19970205,    4,   30,   34
  260,19970205,    5,   30,   33
  260,19970205,    6,   30,   32
  260,19970205,    7,   30,   29
  260,19970205,    8,   30,   28
  260,19970205,    9,   30,   28
  260,19970205,   10,   30,   45
  260,19970205,   11,   40,   57
  260,19970205,   12,   30,   62
  260,19970205,   13,   30,   66
  260,19970205,   14,   30,   63
  260,19970205,   15,   30,   61
  260,19970205,   16,   30,   53
  260,19970205,   17,   30,   39
  260,19970205,   18,   20,   29
  260,19970205,   19,   40,   37
  260,19970205,   20,   40,   29
  260,19970205,   21,   40,   24
  260,19970205,   22,   30,   16
  260,19970205,   23,   30,   17
  260,19970205,   24,   30,   17
  260,19970206,    1,   40,   18
  260,19970206,    2,   40,   18
  260,19970206,    3,   50,   23
  260,19970206,    4,   50,   24
  260,19970206,    5,   50,   24
  260,19970206,    6,   50,   23
  260,19970206,    7,   50,   21
  260,19970206,    8,   40,   24
  260,19970206,    9,   50,   29
  260,19970206,   10,   50,   37
  260,19970206,   11,   50,   49
  260,19970206,   12,   50,   65
  260,19970206,   13,   60,   84
  260,19970206,   14,   60,   89
  260,19970206,   15,   60,   89
  260,19970206,   16,   60,   86
  260,19970206,   17,   50,   79
  260,19970206,   18,   50,   73
  260,19970206,   19,   50,   64
  260,19970206,   20,   60,   56
  260,19970206,   21,   60,   53
  260,19970206,   22,   60,   54
  260,19970206,   23,   60,   50
  260,19970206,   24,   50,   48
  260,19970207,    1,   50,   48
  260,19970207,    2,   50,   47
  260,19970207,    3,   50,   49
  260,19970207,    4,   50,   52
  260,19970207,    5,   60,   52
  260,19970207,    6,   50,   56
  260,19970207,    7,   50,   55
  260,19970207,    8,   50,   57
  260,19970207,    9,   50,   64
  260,19970207,   10,   50,   77
  260,19970207,   11,   60,   85
  260,19970207,   12,   60,   95
  260,19970207,   13,   60,   98
  260,19970207,   14,   70,   97
  260,19970207,   15,   70,   95
  260,19970207,   16,   70,   94
  260,19970207,   17,   60,   86
  260,19970207,   18,   60,   80
  260,19970207,   19,   40,   65
  260,19970207,   20,   20,   62
  260,19970207,   21,   20,   61
  260,19970207,   22,   20,   56
  260,19970207,   23,   20,   48
  260,19970207,   24,   20,   40
  260,19970208,    1,   20,   27
  260,19970208,    2,   20,   21
  260,19970208,    3,   10,    5
  260,19970208,    4,   10,    2
  260,19970208,    5,   10,   -5
  260,19970208,    6,   10,   -8
  260,19970208,    7,   10,  -11
  260,19970208,    8,   20,  -13
  260,19970208,    9,   20,   -9
  260,19970208,   10,   20,   -1
  260,19970208,   11,   20,   18
  260,19970208,   12,   20,   53
  260,19970208,   13,   30,   72
  260,19970208,   14,   40,   82
  260,19970208,   15,   30,   79
  260,19970208,   16,   30,   61
  260,19970208,   17,   20,   51
  260,19970208,   18,   30,   40
  260,19970208,   19,   30,   35
  260,19970208,   20,   20,   17
  260,19970208,   21,   20,   48
  260,19970208,   22,   40,   59
  260,19970208,   23,   30,   59
  260,19970208,   24,   30,   61
  260,19970209,    1,   40,   66
  260,19970209,    2,   50,   61
  260,19970209,    3,   60,   53
  260,19970209,    4,   50,   56
  260,19970209,    5,   50,   57
  260,19970209,    6,   50,   56
  260,19970209,    7,   50,   48
  260,19970209,    8,   50,   54
  260,19970209,    9,   50,   66
  260,19970209,   10,   50,   79
  260,19970209,   11,   60,   87
  260,19970209,   12,   70,   97
  260,19970209,   13,   70,  103
  260,19970209,   14,   80,   95
  260,19970209,   15,   60,   94
  260,19970209,   16,   50,   93
  260,19970209,   17,   40,   90
  260,19970209,   18,   40,   87
  260,19970209,   19,   40,   83
  260,19970209,   20,   40,   82
  260,19970209,   21,   40,   84
  260,19970209,   22,   50,   82
  260,19970209,   23,   60,   83
  260,19970209,   24,   60,   82
  260,19970210,    1,   50,   82
  260,19970210,    2,   50,   78
  260,19970210,    3,   50,   74
  260,19970210,    4,   50,   69
  260,19970210,    5,   50,   64
  260,19970210,    6,   50,   57
  260,19970210,    7,   60,   61
  260,19970210,    8,   60,   68
  260,19970210,    9,   60,   72
  260,19970210,   10,   60,   77
  260,19970210,   11,   70,   84
  260,19970210,   12,   80,   89
  260,19970210,   13,   90,   91
  260,19970210,   14,   80,   84
  260,19970210,   15,   80,   87
  260,19970210,   16,   90,   92
  260,19970210,   17,   90,   91
  260,19970210,   18,  100,   97
  260,19970210,   19,   90,   82
  260,19970210,   20,   80,   72
  260,19970210,   21,   80,   68
  260,19970210,   22,   80,   58
  260,19970210,   23,   90,   55
  260,19970210,   24,   90,   53
  260,19970211,    1,   80,   51
  260,19970211,    2,   70,   47
  260,19970211,    3,   70,   41
  260,19970211,    4,   60,   36
  260,19970211,    5,   70,   35
  260,19970211,    6,   70,   38
  260,19970211,    7,   60,   39
  260,19970211,    8,   60,   44
  260,19970211,    9,   60,   55
  260,19970211,   10,   70,   71
  260,19970211,   11,   80,   79
  260,19970211,   12,   80,   81
  260,19970211,   13,   80,   84
  260,19970211,   14,   80,   81
  260,19970211,   15,   80,   79
  260,19970211,   16,   70,   77
  260,19970211,   17,   70,   73
  260,19970211,   18,   60,   68
  260,19970211,   19,   60,   67
  260,19970211,   20,   60,   66
  260,19970211,   21,   60,   64
  260,19970211,   22,   50,   57
  260,19970211,   23,   50,   57
  260,19970211,   24,   50,   58
  260,19970212,    1,   60,   61
  260,19970212,    2,   50,   75
  260,19970212,    3,   60,   88
  260,19970212,    4,   80,   97
  260,19970212,    5,   80,   96
  260,19970212,    6,   80,  102
  260,19970212,    7,   70,   94
  260,19970212,    8,   70,   91
  260,19970212,    9,   60,   91
  260,19970212,   10,   70,   94
  260,19970212,   11,   70,   92
  260,19970212,   12,   70,   94
  260,19970212,   13,   80,   98
  260,19970212,   14,   90,  107
  260,19970212,   15,  100,  116
  260,19970212,   16,   90,  111
  260,19970212,   17,   90,  105
  260,19970212,   18,   90,  101
  260,19970212,   19,   80,  101
  260,19970212,   20,   90,  100
  260,19970212,   21,   90,  100
  260,19970212,   22,   90,   98
  260,19970212,   23,   90,   99
  260,19970212,   24,   80,   98
  260,19970213,    1,   80,   97
  260,19970213,    2,   80,   93
  260,19970213,    3,   80,   87
  260,19970213,    4,   80,   81
  260,19970213,    5,   80,   75
  260,19970213,    6,   70,   70
  260,19970213,    7,   70,   70
  260,19970213,    8,   70,   70
  260,19970213,    9,   90,   69
  260,19970213,   10,   80,   68
  260,19970213,   11,   80,   60
  260,19970213,   12,   70,   62
  260,19970213,   13,   70,   48
  260,19970213,   14,   70,   45
  260,19970213,   15,   70,   56
  260,19970213,   16,   90,   60
  260,19970213,   17,   90,   59
  260,19970213,   18,   80,   63
  260,19970213,   19,   80,   63
  260,19970213,   20,   80,   64
  260,19970213,   21,   80,   63
  260,19970213,   22,   80,   61
  260,19970213,   23,   80,   57
  260,19970213,   24,   80,   56
  260,19970214,    1,   80,   48
  260,19970214,    2,   70,   43
  260,19970214,    3,   60,   37
  260,19970214,    4,   50,   32
  260,19970214,    5,   50,   27
  260,19970214,    6,   50,   26
  260,19970214,    7,   50,   24
  260,19970214,    8,   50,   25
  260,19970214,    9,   50,   36
  260,19970214,   10,   50,   45
  260,19970214,   11,   50,   57
  260,19970214,   12,   50,   69
  260,19970214,   13,   50,   69
  260,19970214,   14,   50,   64
  260,19970214,   15,   40,   65
  260,19970214,   16,   40,   56
  260,19970214,   17,   30,   39
  260,19970214,   18,   20,   20
  260,19970214,   19,   20,   16
  260,19970214,   20,   10,    7
  260,19970214,   21,   20,    3
  260,19970214,   22,   20,    5
  260,19970214,   23,   20,    0
  260,19970214,   24,   10,   -2
  260,19970215,    1,   20,   -2
  260,19970215,    2,   20,    1
  260,19970215,    3,   20,   14
  260,19970215,    4,   20,   17
  260,19970215,    5,   20,   23
  260,19970215,    6,   20,   15
  260,19970215,    7,   20,   23
  260,19970215,    8,   30,   27
  260,19970215,    9,   30,   44
  260,19970215,   10,   30,   59
  260,19970215,   11,   40,   63
  260,19970215,   12,   40,   73
  260,19970215,   13,   40,   74
  260,19970215,   14,   50,   69
  260,19970215,   15,   50,   62
  260,19970215,   16,   40,   58
  260,19970215,   17,   30,   49
  260,19970215,   18,   30,   45
  260,19970215,   19,   30,   44
  260,19970215,   20,   20,   38
  260,19970215,   21,   20,   31
  260,19970215,   22,   30,   30
  260,19970215,   23,   20,   22
  260,19970215,   24,   20,    8
  260,19970216,    1,   20,    4
  260,19970216,    2,   20,   -1
  260,19970216,    3,   20,    7
  260,19970216,    4,   20,    6
  260,19970216,    5,   20,    9
  260,19970216,    6,   20,    6
  260,19970216,    7,   20,    3
  260,19970216,    8,   30,    7
  260,19970216,    9,   30,   18
  260,19970216,   10,   30,   27
  260,19970216,   11,   40,   40
  260,19970216,   12,   50,   52
  260,19970216,   13,   50,   61
  260,19970216,   14,   60,   64
  260,19970216,   15,   60,   62
  260,19970216,   16,   60,   57
  260,19970216,   17,   50,   50
  260,19970216,   18,   60,   47
  260,19970216,   19,   60,   45
  260,19970216,   20,   60,   45
  260,19970216,   21,   60,   41
  260,19970216,   22,   60,   40
  260,19970216,   23,   50,   38
  260,19970216,   24,   60,   34
  260,19970217,    1,   50,   32
  260,19970217,    2,   50,   31
  260,19970217,    3,   50,   34
  260,19970217,    4,   50,   37
  260,19970217,    5,   40,   43
  260,19970217,    6,   40,   43
  260,19970217,    7,   40,   47
  260,19970217,    8,   40,   50
  260,19970217,    9,   40,   58
  260,19970217,   10,   50,   66
  260,19970217,   11,   50,   70
  260,19970217,   12,   50,   83
  260,19970217,   13,   50,   81
  260,19970217,   14,   50,   95
  260,19970217,   15,   50,   94
  260,19970217,   16,   50,   93
  260,19970217,   17,   50,   91
  260,19970217,   18,   50,   87
  260,19970217,   19,   50,   84
  260,19970217,   20,   60,   87
  260,19970217,   21,   70,   89
  260,19970217,   22,   70,   84
  260,19970217,   23,   70,   81
  260,19970217,   24,   80,   81
  260,19970218,    1,   70,   82
  260,19970218,    2,   80,   85
  260,19970218,    3,   80,   85
  260,19970218,    4,   80,   86
  260,19970218,    5,   80,   89
  260,19970218,    6,   80,   91
  260,19970218,    7,   80,   98
  260,19970218,    8,   70,   96
  260,19970218,    9,   70,   97
  260,19970218,   10,  100,  105
  260,19970218,   11,  100,  106
  260,19970218,   12,   90,   96
  260,19970218,   13,  110,   91
  260,19970218,   14,  110,   95
  260,19970218,   15,  120,   88
  260,19970218,   16,   70,   62
  260,19970218,   17,   50,   55
  260,19970218,   18,   50,   55
  260,19970218,   19,   60,   61
  260,19970218,   20,   70,   59
  260,19970218,   21,   70,   57
  260,19970218,   22,   70,   53
  260,19970218,   23,   70,   49
  260,19970218,   24,   60,   46
  260,19970219,    1,   60,   44
  260,19970219,    2,   60,   39
  260,19970219,    3,   50,   42
  260,19970219,    4,   50,   35
  260,19970219,    5,   50,   32
  260,19970219,    6,   40,   28
  260,19970219,    7,   40,   28
  260,19970219,    8,   40,   29
  260,19970219,    9,   40,   43
  260,19970219,   10,   50,   58
  260,19970219,   11,   70,   60
  260,19970219,   12,   70,   65
  260,19970219,   13,   60,   65
  260,19970219,   14,   70,   66
  260,19970219,   15,   70,   69
  260,19970219,   16,   80,   69
  260,19970219,   17,   90,   67
  260,19970219,   18,   90,   68
  260,19970219,   19,   90,   73
  260,19970219,   20,  100,   78
  260,19970219,   21,  100,   74
  260,19970219,   22,  110,   80
  260,19970219,   23,  120,   90
  260,19970219,   24,  100,   91
  260,19970220,    1,  100,   83
  260,19970220,    2,  100,   68
  260,19970220,    3,   90,   66
  260,19970220,    4,   90,   65
  260,19970220,    5,   80,   67
  260,19970220,    6,   80,   67
  260,19970220,    7,   80,   66
  260,19970220,    8,   70,   67
  260,19970220,    9,   70,   74
  260,19970220,   10,   80,   84
  260,19970220,   11,   80,   85
  260,19970220,   12,   70,   90
  260,19970220,   13,   80,   90
  260,19970220,   14,   90,   97
  260,19970220,   15,   90,   98
  260,19970220,   16,   80,   96
  260,19970220,   17,   80,   91
  260,19970220,   18,   90,   96
  260,19970220,   19,   90,   91
  260,19970220,   20,   90,   91
  260,19970220,   21,   90,   89
  260,19970220,   22,   90,   89
  260,19970220,   23,   90,   85
  260,19970220,   24,   90,   88
  260,19970221,    1,   90,   89
  260,19970221,    2,   90,   88
  260,19970221,    3,  100,   88
  260,19970221,    4,   90,   92
  260,19970221,    5,   90,   91
  260,19970221,    6,   80,   91
  260,19970221,    7,  100,   94
  260,19970221,    8,  100,   96
  260,19970221,    9,  100,   98
  260,19970221,   10,   90,  100
  260,19970221,   11,   90,   96
  260,19970221,   12,   90,  101
  260,19970221,   13,   90,  103
  260,19970221,   14,   80,  106
  260,19970221,   15,   70,  108
  260,19970221,   16,   70,  103
  260,19970221,   17,   60,   94
  260,19970221,   18,   50,   92
  260,19970221,   19,   50,   89
  260,19970221,   20,   50,   88
  260,19970221,   21,   40,   80
  260,19970221,   22,   30,   75
  260,19970221,   23,   50,   74
  260,19970221,   24,   50,   67
  260,19970222,    1,   50,   65
  260,19970222,    2,   50,   63
  260,19970222,    3,   50,   67
  260,19970222,    4,   50,   71
  260,19970222,    5,   50,   75
  260,19970222,    6,   60,   74
  260,19970222,    7,   60,   77
  260,19970222,    8,   60,   82
  260,19970222,    9,   50,   87
  260,19970222,   10,   50,   94
  260,19970222,   11,   60,  102
  260,19970222,   12,   50,  105
  260,19970222,   13,   50,  112
  260,19970222,   14,   60,  114
  260,19970222,   15,   50,  115
  260,19970222,   16,   60,  112
  260,19970222,   17,   40,  106
  260,19970222,   18,   30,  104
  260,19970222,   19,   30,  102
  260,19970222,   20,   30,  100
  260,19970222,   21,   30,   95
  260,19970222,   22,   20,   92
  260,19970222,   23,   20,   91
  260,19970222,   24,   30,   97
  260,19970223,    1,   20,   93
  260,19970223,    2,   40,   85
  260,19970223,    3,   40,   79
  260,19970223,    4,   40,   81
  260,19970223,    5,   30,   70
  260,19970223,    6,   30,   66
  260,19970223,    7,   40,   70
  260,19970223,    8,   40,   75
  260,19970223,    9,   40,   85
  260,19970223,   10,   50,   94
  260,19970223,   11,   50,  104
  260,19970223,   12,   60,  114
  260,19970223,   13,   60,  117
  260,19970223,   14,   70,  119
  260,19970223,   15,   70,  122
  260,19970223,   16,   70,  117
  260,19970223,   17,   60,  116
  260,19970223,   18,   60,  113
  260,19970223,   19,   70,  109
  260,19970223,   20,   70,  106
  260,19970223,   21,   60,  104
  260,19970223,   22,   60,  103
  260,19970223,   23,   70,  105
  260,19970223,   24,   80,  102
  260,19970224,    1,   80,  106
  260,19970224,    2,   80,  105
  260,19970224,    3,   80,  106
  260,19970224,    4,   80,  109
  260,19970224,    5,   90,  112
  260,19970224,    6,   90,  106
  260,19970224,    7,   90,  109
  260,19970224,    8,   90,   81
  260,19970224,    9,   70,   94
  260,19970224,   10,   70,   97
  260,19970224,   11,   70,  100
  260,19970224,   12,   70,   99
  260,19970224,   13,   70,   97
  260,19970224,   14,   70,   94
  260,19970224,   15,   70,   85
  260,19970224,   16,   80,   90
  260,19970224,   17,   80,   91
  260,19970224,   18,   60,   84
  260,19970224,   19,   70,   91
  260,19970224,   20,   80,   86
  260,19970224,   21,   70,   84
  260,19970224,   22,   90,  102
  260,19970224,   23,  120,  110
  260,19970224,   24,  130,  121
  260,19970225,    1,  140,  124
  260,19970225,    2,  130,  125
  260,19970225,    3,  140,  118
  260,19970225,    4,  120,  110
