utc_timestamp,cet_cest_timestamp,interpolated_values,DE_solar_profile
2015-11-20T06:00:00Z,2015-11-20T07:00:00+0100,,0.0004
2015-11-20T07:00:00Z,2015-11-20T08:00:00+0100,,0.0097
2015-11-20T08:00:00Z,2015-11-20T09:00:00+0100,,0.0335
2015-11-20T09:00:00Z,2015-11-20T10:00:00+0100,,0.0588
2015-11-20T10:00:00Z,2015-11-20T11:00:00+0100,,0.0665
2015-11-20T11:00:00Z,2015-11-20T12:00:00+0100,BE_load_entsoe_transparency,0.0633
2015-11-20T12:00:00Z,2015-11-20T13:00:00+0100,,0.0441
2015-11-20T13:00:00Z,2015-11-20T14:00:00+0100,,0.0247
2015-11-20T14:00:00Z,2015-11-20T15:00:00+0100,,0.0076
2015-11-20T15:00:00Z,2015-11-20T16:00:00+0100,,0.0009
2015-11-20T16:00:00Z,2015-11-20T17:00:00+0100,,0
2015-11-20T17:00:00Z,2015-11-20T18:00:00+0100,,0
2015-11-20T18:00:00Z,2015-11-20T19:00:00+0100,,0
2015-11-20T19:00:00Z,2015-11-20T20:00:00+0100,,0
2015-11-20T20:00:00Z,2015-11-20T21:00:00+0100,,0
2015-11-20T21:00:00Z,2015-11-20T22:00:00+0100,,0
2015-11-20T22:00:00Z,2015-11-20T23:00:00+0100,,0
2015-11-20T23:00:00Z,2015-11-21T00:00:00+0100,,0
2015-11-21T00:00:00Z,2015-11-21T01:00:00+0100,,0
2015-11-21T01:00:00Z,2015-11-21T02:00:00+0100,,0
2015-11-21T02:00:00Z,2015-11-21T03:00:00+0100,,0
2015-11-21T03:00:00Z,2015-11-21T04:00:00+0100,,0
2015-11-21T04:00:00Z,2015-11-21T05:00:00+0100,,0
2015-11-21T05:00:00Z,2015-11-21T06:00:00+0100,,0
2015-11-21T06:00:00Z,2015-11-21T07:00:00+0100,,0.0006
2015-11-21T07:00:00Z,2015-11-21T08:00:00+0100,,0.0246
2015-11-21T08:00:00Z,2015-11-21T09:00:00+0100,,0.0844
2015-11-21T09:00:00Z,2015-11-21T10:00:00+0100,,0.1374
2015-11-21T10:00:00Z,2015-11-21T11:00:00+0100,,0.1504
2015-11-21T11:00:00Z,2015-11-21T12:00:00+0100,,0.1349
2015-11-21T12:00:00Z,2015-11-21T13:00:00+0100,,0.1062
2015-11-21T13:00:00Z,2015-11-21T14:00:00+0100,,0.0637
2015-11-21T14:00:00Z,2015-11-21T15:00:00+0100,,0.0207
2015-11-21T15:00:00Z,2015-11-21T16:00:00+0100,,0.001
2015-11-21T16:00:00Z,2015-11-21T17:00:00+0100,,0
2015-11-21T17:00:00Z,2015-11-21T18:00:00+0100,,0
2015-11-21T18:00:00Z,2015-11-21T19:00:00+0100,,0
2015-11-21T19:00:00Z,2015-11-21T20:00:00+0100,,0
2015-11-21T20:00:00Z,2015-11-21T21:00:00+0100,,0
2015-11-21T21:00:00Z,2015-11-21T22:00:00+0100,,0
2015-11-21T22:00:00Z,2015-11-21T23:00:00+0100,,0
2015-11-21T23:00:00Z,2015-11-22T00:00:00+0100,,0
2015-11-22T00:00:00Z,2015-11-22T01:00:00+0100,,0
2015-11-22T01:00:00Z,2015-11-22T02:00:00+0100,,0
2015-11-22T02:00:00Z,2015-11-22T03:00:00+0100,,0
2015-11-22T03:00:00Z,2015-11-22T04:00:00+0100,,0
2015-11-22T04:00:00Z,2015-11-22T05:00:00+0100,,0
2015-11-22T05:00:00Z,2015-11-22T06:00:00+0100,,0
2015-11-22T06:00:00Z,2015-11-22T07:00:00+0100,,0.0004
2015-11-22T07:00:00Z,2015-11-22T08:00:00+0100,,0.0194
2015-11-22T08:00:00Z,2015-11-22T09:00:00+0100,,0.0556
2015-11-22T09:00:00Z,2015-11-22T10:00:00+0100,,0.0936
2015-11-22T10:00:00Z,2015-11-22T11:00:00+0100,,0.1136
2015-11-22T11:00:00Z,2015-11-22T12:00:00+0100,,0.1118
2015-11-22T12:00:00Z,2015-11-22T13:00:00+0100,,0.0914
2015-11-22T13:00:00Z,2015-11-22T14:00:00+0100,,0.0631
2015-11-22T14:00:00Z,2015-11-22T15:00:00+0100,,0.0238
2015-11-22T15:00:00Z,2015-11-22T16:00:00+0100,,0.0016
2015-11-22T16:00:00Z,2015-11-22T17:00:00+0100,,0
2015-11-22T17:00:00Z,2015-11-22T18:00:00+0100,,0
2015-11-22T18:00:00Z,2015-11-22T19:00:00+0100,,0
2015-11-22T19:00:00Z,2015-11-22T20:00:00+0100,,0
2015-11-22T20:00:00Z,2015-11-22T21:00:00+0100,,0
2015-11-22T21:00:00Z,2015-11-22T22:00:00+0100,,0
2015-11-22T22:00:00Z,2015-11-22T23:00:00+0100,,0
2015-11-22T23:00:00Z,2015-11-23T00:00:00+0100,,0
2015-11-23T00:00:00Z,2015-11-23T01:00:00+0100,,0
2015-11-23T01:00:00Z,2015-11-23T02:00:00+0100,,0
2015-11-23T02:00:00Z,2015-11-23T03:00:00+0100,,0
2015-11-23T03:00:00Z,2015-11-23T04:00:00+0100,,0
2015-11-23T04:00:00Z,2015-11-23T05:00:00+0100,,0
2015-11-23T05:00:00Z,2015-11-23T06:00:00+0100,,0
2015-11-23T06:00:00Z,2015-11-23T07:00:00+0100,,0.0003
2015-11-23T07:00:00Z,2015-11-23T08:00:00+0100,,0.0137
2015-11-23T08:00:00Z,2015-11-23T09:00:00+0100,,0.0542
2015-11-23T09:00:00Z,2015-11-23T10:00:00+0100,,0.0998
2015-11-23T10:00:00Z,2015-11-23T11:00:00+0100,,0.1288
2015-11-23T11:00:00Z,2015-11-23T12:00:00+0100,,0.139
2015-11-23T12:00:00Z,2015-11-23T13:00:00+0100,,0.1263
2015-11-23T13:00:00Z,2015-11-23T14:00:00+0100,,0.0903
2015-11-23T14:00:00Z,2015-11-23T15:00:00+0100,,0.034
2015-11-23T15:00:00Z,2015-11-23T16:00:00+0100,,0.0032
2015-11-23T16:00:00Z,2015-11-23T17:00:00+0100,,0
2015-11-23T17:00:00Z,2015-11-23T18:00:00+0100,,0
2015-11-23T18:00:00Z,2015-11-23T19:00:00+0100,,0
2015-11-23T19:00:00Z,2015-11-23T20:00:00+0100,,0
2015-11-23T20:00:00Z,2015-11-23T21:00:00+0100,,0
2015-11-23T21:00:00Z,2015-11-23T22:00:00+0100,,0
2015-11-23T22:00:00Z,2015-11-23T23:00:00+0100,,0
2015-11-23T23:00:00Z,2015-11-24T00:00:00+0100,,0
2015-11-24T00:00:00Z,2015-11-24T01:00:00+0100,,0
2015-11-24T01:00:00Z,2015-11-24T02:00:00+0100,,0
2015-11-24T02:00:00Z,2015-11-24T03:00:00+0100,,0
2015-11-24T03:00:00Z,2015-11-24T04:00:00+0100,,0
2015-11-24T04:00:00Z,2015-11-24T05:00:00+0100,,0
2015-11-24T05:00:00Z,2015-11-24T06:00:00+0100,,0
2015-11-24T06:00:00Z,2015-11-24T07:00:00+0100,,0.0005
2015-11-24T07:00:00Z,2015-11-24T08:00:00+0100,,0.0256
2015-11-24T08:00:00Z,2015-11-24T09:00:00+0100,,0.092
2015-11-24T09:00:00Z,2015-11-24T10:00:00+0100,,0.1581
2015-11-24T10:00:00Z,2015-11-24T11:00:00+0100,,0.1912
2015-11-24T11:00:00Z,2015-11-24T12:00:00+0100,,0.1946
2015-11-24T12:00:00Z,2015-11-24T13:00:00+0100,,0.1614
2015-11-24T13:00:00Z,2015-11-24T14:00:00+0100,,0.1024
2015-11-24T14:00:00Z,2015-11-24T15:00:00+0100,,0.0332
2015-11-24T15:00:00Z,2015-11-24T16:00:00+0100,,0.0017
2015-11-24T16:00:00Z,2015-11-24T17:00:00+0100,,0
2015-11-24T17:00:00Z,2015-11-24T18:00:00+0100,,0
2015-11-24T18:00:00Z,2015-11-24T19:00:00+0100,,0
2015-11-24T19:00:00Z,2015-11-24T20:00:00+0100,,0
2015-11-24T20:00:00Z,2015-11-24T21:00:00+0100,,0
2015-11-24T21:00:00Z,2015-11-24T22:00:00+0100,,0
2015-11-24T22:00:00Z,2015-11-24T23:00:00+0100,,0
2015-11-24T23:00:00Z,2015-11-25T00:00:00+0100,,0
2015-11-25T00:00:00Z,2015-11-25T01:00:00+0100,,0
2015-11-25T01:00:00Z,2015-11-25T02:00:00+0100,,0
2015-11-25T02:00:00Z,2015-11-25T03:00:00+0100,,0
2015-11-25T03:00:00Z,2015-11-25T04:00:00+0100,,0
2015-11-25T04:00:00Z,2015-11-25T05:00:00+0100,,0
2015-11-25T05:00:00Z,2015-11-25T06:00:00+0100,,0
2015-11-25T06:00:00Z,2015-11-25T07:00:00+0100,,0.0001
2015-11-25T07:00:00Z,2015-11-25T08:00:00+0100,,0.0056
2015-11-25T08:00:00Z,2015-11-25T09:00:00+0100,,0.0212
2015-11-25T09:00:00Z,2015-11-25T10:00:00+0100,,0.0416
2015-11-25T10:00:00Z,2015-11-25T11:00:00+0100,,0.0602
2015-11-25T11:00:00Z,2015-11-25T12:00:00+0100,,0.0628
2015-11-25T12:00:00Z,2015-11-25T13:00:00+0100,,0.0552
2015-11-25T13:00:00Z,2015-11-25T14:00:00+0100,,0.0352
2015-11-25T14:00:00Z,2015-11-25T15:00:00+0100,,0.0118
2015-11-25T15:00:00Z,2015-11-25T16:00:00+0100,,0.0013
2015-11-25T16:00:00Z,2015-11-25T17:00:00+0100,,0
2015-11-25T17:00:00Z,2015-11-25T18:00:00+0100,,0
2015-11-25T18:00:00Z,2015-11-25T19:00:00+0100,,0
2015-11-25T19:00:00Z,2015-11-25T20:00:00+0100,,0
2015-11-25T20:00:00Z,2015-11-25T21:00:00+0100,,0
2015-11-25T21:00:00Z,2015-11-25T22:00:00+0100,,0
2015-11-25T22:00:00Z,2015-11-25T23:00:00+0100,,0
2015-11-25T23:00:00Z,2015-11-26T00:00:00+0100,,0
2015-11-26T00:00:00Z,2015-11-26T01:00:00+0100,,0
2015-11-26T01:00:00Z,2015-11-26T02:00:00+0100,,0
2015-11-26T02:00:00Z,2015-11-26T03:00:00+0100,,0
2015-11-26T03:00:00Z,2015-11-26T04:00:00+0100,,0
2015-11-26T04:00:00Z,2015-11-26T05:00:00+0100,,0
2015-11-26T05:00:00Z,2015-11-26T06:00:00+0100,,0
2015-11-26T06:00:00Z,2015-11-26T07:00:00+0100,,0.0002
2015-11-26T07:00:00Z,2015-11-26T08:00:00+0100,,0.0089
2015-11-26T08:00:00Z,2015-11-26T09:00:00+0100,,0.0448
2015-11-26T09:00:00Z,2015-11-26T10:00:00+0100,,0.086
2015-11-26T10:00:00Z,2015-11-26T11:00:00+0100,,0.1179
2015-11-26T11:00:00Z,2015-11-26T12:00:00+0100,,0.129
2015-11-26T12:00:00Z,2015-11-26T13:00:00+0100,,0.1128
2015-11-26T13:00:00Z,2015-11-26T14:00:00+0100,,0.074
2015-11-26T14:00:00Z,2015-11-26T15:00:00+0100,,0.0258
2015-11-26T15:00:00Z,2015-11-26T16:00:00+0100,NL_wind_offshore_generation_actual,0.0017
2015-11-26T16:00:00Z,2015-11-26T17:00:00+0100,,0
2015-11-26T17:00:00Z,2015-11-26T18:00:00+0100,,0
2015-11-26T18:00:00Z,2015-11-26T19:00:00+0100,,0
2015-11-26T19:00:00Z,2015-11-26T20:00:00+0100,,0
2015-11-26T20:00:00Z,2015-11-26T21:00:00+0100,,0
2015-11-26T21:00:00Z,2015-11-26T22:00:00+0100,,0
2015-11-26T22:00:00Z,2015-11-26T23:00:00+0100,,0
2015-11-26T23:00:00Z,2015-11-27T00:00:00+0100,,0
2015-11-27T00:00:00Z,2015-11-27T01:00:00+0100,,0
2015-11-27T01:00:00Z,2015-11-27T02:00:00+0100,,0
2015-11-27T02:00:00Z,2015-11-27T03:00:00+0100,,0
2015-11-27T03:00:00Z,2015-11-27T04:00:00+0100,,0
2015-11-27T04:00:00Z,2015-11-27T05:00:00+0100,,0
2015-11-27T05:00:00Z,2015-11-27T06:00:00+0100,,0
2015-11-27T06:00:00Z,2015-11-27T07:00:00+0100,,0.0002
2015-11-27T07:00:00Z,2015-11-27T08:00:00+0100,,0.0155
2015-11-27T08:00:00Z,2015-11-27T09:00:00+0100,,0.0627
2015-11-27T09:00:00Z,2015-11-27T10:00:00+0100,,0.1155
2015-11-27T10:00:00Z,2015-11-27T11:00:00+0100,,0.1586
2015-11-27T11:00:00Z,2015-11-27T12:00:00+0100,,0.1802
2015-11-27T12:00:00Z,2015-11-27T13:00:00+0100,,0.1587
2015-11-27T13:00:00Z,2015-11-27T14:00:00+0100,,0.0997
2015-11-27T14:00:00Z,2015-11-27T15:00:00+0100,,0.0329
2015-11-27T15:00:00Z,2015-11-27T16:00:00+0100,,0.0018
2015-11-27T16:00:00Z,2015-11-27T17:00:00+0100,,0
2015-11-27T17:00:00Z,2015-11-27T18:00:00+0100,,0
2015-11-27T18:00:00Z,2015-11-27T19:00:00+0100,,0
2015-11-27T19:00:00Z,2015-11-27T20:00:00+0100,,0
2015-11-27T20:00:00Z,2015-11-27T21:00:00+0100,,0
2015-11-27T21:00:00Z,2015-11-27T22:00:00+0100,,0
2015-11-27T22:00:00Z,2015-11-27T23:00:00+0100,,0
2015-11-27T23:00:00Z,2015-11-28T00:00:00+0100,,0
2015-11-28T00:00:00Z,2015-11-28T01:00:00+0100,,0
2015-11-28T01:00:00Z,2015-11-28T02:00:00+0100,,0
2015-11-28T02:00:00Z,2015-11-28T03:00:00+0100,,0
2015-11-28T03:00:00Z,2015-11-28T04:00:00+0100,,0
2015-11-28T04:00:00Z,2015-11-28T05:00:00+0100,,0
2015-11-28T05:00:00Z,2015-11-28T06:00:00+0100,,0
2015-11-28T06:00:00Z,2015-11-28T07:00:00+0100,,0.0001
2015-11-28T07:00:00Z,2015-11-28T08:00:00+0100,,0.015
2015-11-28T08:00:00Z,2015-11-28T09:00:00+0100,,0.0424
2015-11-28T09:00:00Z,2015-11-28T10:00:00+0100,,0.0618
2015-11-28T10:00:00Z,2015-11-28T11:00:00+0100,,0.0813
2015-11-28T11:00:00Z,2015-11-28T12:00:00+0100,,0.0942
2015-11-28T12:00:00Z,2015-11-28T13:00:00+0100,,0.0862
2015-11-28T13:00:00Z,2015-11-28T14:00:00+0100,,0.0586
2015-11-28T14:00:00Z,2015-11-28T15:00:00+0100,,0.0214
2015-11-28T15:00:00Z,2015-11-28T16:00:00+0100,,0.0016
2015-11-28T16:00:00Z,2015-11-28T17:00:00+0100,,0
2015-11-28T17:00:00Z,2015-11-28T18:00:00+0100,,0
2015-11-28T18:00:00Z,2015-11-28T19:00:00+0100,,0
2015-11-28T19:00:00Z,2015-11-28T20:00:00+0100,,0
2015-11-28T20:00:00Z,2015-11-28T21:00:00+0100,,0
2015-11-28T21:00:00Z,2015-11-28T22:00:00+0100,,0
2015-11-28T22:00:00Z,2015-11-28T23:00:00+0100,,0
2015-11-28T23:00:00Z,2015-11-29T00:00:00+0100,,0
2015-11-29T00:00:00Z,2015-11-29T01:00:00+0100,,0
2015-11-29T01:00:00Z,2015-11-29T02:00:00+0100,,0
2015-11-29T02:00:00Z,2015-11-29T03:00:00+0100,,0
2015-11-29T03:00:00Z,2015-11-29T04:00:00+0100,,0
2015-11-29T04:00:00Z,2015-11-29T05:00:00+0100,,0
2015-11-29T05:00:00Z,2015-11-29T06:00:00+0100,,0
2015-11-29T06:00:00Z,2015-11-29T07:00:00+0100,,0.0001
2015-11-29T07:00:00Z,2015-11-29T08:00:00+0100,,0.0052
2015-11-29T08:00:00Z,2015-11-29T09:00:00+0100,,0.0173
2015-11-29T09:00:00Z,2015-11-29T10:00:00+0100,,0.0312
2015-11-29T10:00:00Z,2015-11-29T11:00:00+0100,,0.043
2015-11-29T11:00:00Z,2015-11-29T12:00:00+0100,,0.0444
2015-11-29T12:00:00Z,2015-11-29T13:00:00+0100,,0.0328
2015-11-29T13:00:00Z,2015-11-29T14:00:00+0100,,0.0173
2015-11-29T14:00:00Z,2015-11-29T15:00:00+0100,,0.0054
2015-11-29T15:00:00Z,2015-11-29T16:00:00+0100,,0.0005
2015-11-29T16:00:00Z,2015-11-29T17:00:00+0100,,0
2015-11-29T17:00:00Z,2015-11-29T18:00:00+0100,,0
2015-11-29T18:00:00Z,2015-11-29T19:00:00+0100,,0
2015-11-29T19:00:00Z,2015-11-29T20:00:00+0100,,0
2015-11-29T20:00:00Z,2015-11-29T21:00:00+0100,,0
2015-11-29T21:00:00Z,2015-11-29T22:00:00+0100,,0
2015-11-29T22:00:00Z,2015-11-29T23:00:00+0100,,0
2015-11-29T23:00:00Z,2015-11-30T00:00:00+0100,,0
2015-11-30T00:00:00Z,2015-11-30T01:00:00+0100,,0
2015-11-30T01:00:00Z,2015-11-30T02:00:00+0100,,0
2015-11-30T02:00:00Z,2015-11-30T03:00:00+0100,,0
2015-11-30T03:00:00Z,2015-11-30T04:00:00+0100,,0
2015-11-30T04:00:00Z,2015-11-30T05:00:00+0100,,0
2015-11-30T05:00:00Z,2015-11-30T06:00:00+0100,,0
2015-11-30T06:00:00Z,2015-11-30T07:00:00+0100,,0
2015-11-30T07:00:00Z,2015-11-30T08:00:00+0100,,0.01
2015-11-30T08:00:00Z,2015-11-30T09:00:00+0100,,0.0319
2015-11-30T09:00:00Z,2015-11-30T10:00:00+0100,,0.0626
2015-11-30T10:00:00Z,2015-11-30T11:00:00+0100,,0.0714
2015-11-30T11:00:00Z,2015-11-30T12:00:00+0100,,0.0576
2015-11-30T12:00:00Z,2015-11-30T13:00:00+0100,,0.0413
2015-11-30T13:00:00Z,2015-11-30T14:00:00+0100,,0.0234
2015-11-30T14:00:00Z,2015-11-30T15:00:00+0100,,0.0079
2015-11-30T15:00:00Z,2015-11-30T16:00:00+0100,,0.0006
2015-11-30T16:00:00Z,2015-11-30T17:00:00+0100,,0
2015-11-30T17:00:00Z,2015-11-30T18:00:00+0100,,0
2015-11-30T18:00:00Z,2015-11-30T19:00:00+0100,,0
2015-11-30T19:00:00Z,2015-11-30T20:00:00+0100,,0
2015-11-30T20:00:00Z,2015-11-30T21:00:00+0100,,0
2015-11-30T21:00:00Z,2015-11-30T22:00:00+0100,,0
2015-11-30T22:00:00Z,2015-11-30T23:00:00+0100,,0
2015-11-30T23:00:00Z,2015-12-01T00:00:00+0100,,0
2015-12-01T00:00:00Z,2015-12-01T01:00:00+0100,,0
2015-12-01T01:00:00Z,2015-12-01T02:00:00+0100,,0
2015-12-01T02:00:00Z,2015-12-01T03:00:00+0100,,0
2015-12-01T03:00:00Z,2015-12-01T04:00:00+0100,,0
2015-12-01T04:00:00Z,2015-12-01T05:00:00+0100,,0
2015-12-01T05:00:00Z,2015-12-01T06:00:00+0100,,0
2015-12-01T06:00:00Z,2015-12-01T07:00:00+0100,,0
2015-12-01T07:00:00Z,2015-12-01T08:00:00+0100,,0.0075
2015-12-01T08:00:00Z,2015-12-01T09:00:00+0100,,0.0318
2015-12-01T09:00:00Z,2015-12-01T10:00:00+0100,,0.0607
2015-12-01T10:00:00Z,2015-12-01T11:00:00+0100,,0.0849
2015-12-01T11:00:00Z,2015-12-01T12:00:00+0100,,0.0793
2015-12-01T12:00:00Z,2015-12-01T13:00:00+0100,,0.0574
2015-12-01T13:00:00Z,2015-12-01T14:00:00+0100,,0.0339
2015-12-01T14:00:00Z,2015-12-01T15:00:00+0100,,0.0096
2015-12-01T15:00:00Z,2015-12-01T16:00:00+0100,,0.0007
2015-12-01T16:00:00Z,2015-12-01T17:00:00+0100,,0
2015-12-01T17:00:00Z,2015-12-01T18:00:00+0100,,0
2015-12-01T18:00:00Z,2015-12-01T19:00:00+0100,SK_solar_generation_actual,0
2015-12-01T19:00:00Z,2015-12-01T20:00:00+0100,,0
2015-12-01T20:00:00Z,2015-12-01T21:00:00+0100,,0
2015-12-01T21:00:00Z,2015-12-01T22:00:00+0100,,0
2015-12-01T22:00:00Z,2015-12-01T23:00:00+0100,,0
2015-12-01T23:00:00Z,2015-12-02T00:00:00+0100,,0
2015-12-02T00:00:00Z,2015-12-02T01:00:00+0100,,0
2015-12-02T01:00:00Z,2015-12-02T02:00:00+0100,,0
2015-12-02T02:00:00Z,2015-12-02T03:00:00+0100,,0
2015-12-02T03:00:00Z,2015-12-02T04:00:00+0100,,0
2015-12-02T04:00:00Z,2015-12-02T05:00:00+0100,,0
2015-12-02T05:00:00Z,2015-12-02T06:00:00+0100,,0
2015-12-02T06:00:00Z,2015-12-02T07:00:00+0100,,0
2015-12-02T07:00:00Z,2015-12-02T08:00:00+0100,,0.0069
2015-12-02T08:00:00Z,2015-12-02T09:00:00+0100,,0.0236
2015-12-02T09:00:00Z,2015-12-02T10:00:00+0100,,0.0425
2015-12-02T10:00:00Z,2015-12-02T11:00:00+0100,,0.0572
2015-12-02T11:00:00Z,2015-12-02T12:00:00+0100,,0.06
2015-12-02T12:00:00Z,2015-12-02T13:00:00+0100,,0.0509
2015-12-02T13:00:00Z,2015-12-02T14:00:00+0100,,0.0336
2015-12-02T14:00:00Z,2015-12-02T15:00:00+0100,,0.0128
2015-12-02T15:00:00Z,2015-12-02T16:00:00+0100,,0.0009
2015-12-02T16:00:00Z,2015-12-02T17:00:00+0100,,0
2015-12-02T17:00:00Z,2015-12-02T18:00:00+0100,,0
2015-12-02T18:00:00Z,2015-12-02T19:00:00+0100,,0
2015-12-02T19:00:00Z,2015-12-02T20:00:00+0100,,0
2015-12-02T20:00:00Z,2015-12-02T21:00:00+0100,,0
2015-12-02T21:00:00Z,2015-12-02T22:00:00+0100,,0
2015-12-02T22:00:00Z,2015-12-02T23:00:00+0100,,0
2015-12-02T23:00:00Z,2015-12-03T00:00:00+0100,,0
2015-12-03T00:00:00Z,2015-12-03T01:00:00+0100,,0
2015-12-03T01:00:00Z,2015-12-03T02:00:00+0100,,0
2015-12-03T02:00:00Z,2015-12-03T03:00:00+0100,,0
2015-12-03T03:00:00Z,2015-12-03T04:00:00+0100,,0
2015-12-03T04:00:00Z,2015-12-03T05:00:00+0100,,0
2015-12-03T05:00:00Z,2015-12-03T06:00:00+0100,,0
2015-12-03T06:00:00Z,2015-12-03T07:00:00+0100,,0.0003
2015-12-03T07:00:00Z,2015-12-03T08:00:00+0100,,0.0095
2015-12-03T08:00:00Z,2015-12-03T09:00:00+0100,,0.052
2015-12-03T09:00:00Z,2015-12-03T10:00:00+0100,,0.1123
2015-12-03T10:00:00Z,2015-12-03T11:00:00+0100,,0.1606
2015-12-03T11:00:00Z,2015-12-03T12:00:00+0100,,0.1819
2015-12-03T12:00:00Z,2015-12-03T13:00:00+0100,,0.1614
2015-12-03T13:00:00Z,2015-12-03T14:00:00+0100,,0.1074
2015-12-03T14:00:00Z,2015-12-03T15:00:00+0100,,0.0375
2015-12-03T15:00:00Z,2015-12-03T16:00:00+0100,,0.0015
2015-12-03T16:00:00Z,2015-12-03T17:00:00+0100,,0
2015-12-03T17:00:00Z,2015-12-03T18:00:00+0100,,0
2015-12-03T18:00:00Z,2015-12-03T19:00:00+0100,,0
2015-12-03T19:00:00Z,2015-12-03T20:00:00+0100,,0
2015-12-03T20:00:00Z,2015-12-03T21:00:00+0100,,0
2015-12-03T21:00:00Z,2015-12-03T22:00:00+0100,,0
2015-12-03T22:00:00Z,2015-12-03T23:00:00+0100,,0
2015-12-03T23:00:00Z,2015-12-04T00:00:00+0100,,0
2015-12-04T00:00:00Z,2015-12-04T01:00:00+0100,,0
2015-12-04T01:00:00Z,2015-12-04T02:00:00+0100,,0
2015-12-04T02:00:00Z,2015-12-04T03:00:00+0100,,0
2015-12-04T03:00:00Z,2015-12-04T04:00:00+0100,,0
2015-12-04T04:00:00Z,2015-12-04T05:00:00+0100,,0
2015-12-04T05:00:00Z,2015-12-04T06:00:00+0100,,0
2015-12-04T06:00:00Z,2015-12-04T07:00:00+0100,,0.0002
2015-12-04T07:00:00Z,2015-12-04T08:00:00+0100,,0.0156
2015-12-04T08:00:00Z,2015-12-04T09:00:00+0100,,0.0561
2015-12-04T09:00:00Z,2015-12-04T10:00:00+0100,,0.0878
2015-12-04T10:00:00Z,2015-12-04T11:00:00+0100,,0.1015
2015-12-04T11:00:00Z,2015-12-04T12:00:00+0100,,0.0892
2015-12-04T12:00:00Z,2015-12-04T13:00:00+0100,,0.0653
2015-12-04T13:00:00Z,2015-12-04T14:00:00+0100,,0.0421
2015-12-04T14:00:00Z,2015-12-04T15:00:00+0100,,0.0139
2015-12-04T15:00:00Z,2015-12-04T16:00:00+0100,,0.0004
2015-12-04T16:00:00Z,2015-12-04T17:00:00+0100,,0
2015-12-04T17:00:00Z,2015-12-04T18:00:00+0100,"FI_load_entsoe_transparency | FI_wind_onshore_generation_actual",0
2015-12-04T18:00:00Z,2015-12-04T19:00:00+0100,,0
2015-12-04T19:00:00Z,2015-12-04T20:00:00+0100,,0
2015-12-04T20:00:00Z,2015-12-04T21:00:00+0100,,0
2015-12-04T21:00:00Z,2015-12-04T22:00:00+0100,,0
2015-12-04T22:00:00Z,2015-12-04T23:00:00+0100,,0
2015-12-04T23:00:00Z,2015-12-05T00:00:00+0100,,0
2015-12-05T00:00:00Z,2015-12-05T01:00:00+0100,,0
2015-12-05T01:00:00Z,2015-12-05T02:00:00+0100,,0
2015-12-05T02:00:00Z,2015-12-05T03:00:00+0100,,0
2015-12-05T03:00:00Z,2015-12-05T04:00:00+0100,,0
2015-12-05T04:00:00Z,2015-12-05T05:00:00+0100,,0
2015-12-05T05:00:00Z,2015-12-05T06:00:00+0100,,0
2015-12-05T06:00:00Z,2015-12-05T07:00:00+0100,,0.0002
2015-12-05T07:00:00Z,2015-12-05T08:00:00+0100,,0.0206
2015-12-05T08:00:00Z,2015-12-05T09:00:00+0100,,0.0888
2015-12-05T09:00:00Z,2015-12-05T10:00:00+0100,,0.1543
2015-12-05T10:00:00Z,2015-12-05T11:00:00+0100,,0.2008
2015-12-05T11:00:00Z,2015-12-05T12:00:00+0100,,0.199
2015-12-05T12:00:00Z,2015-12-05T13:00:00+0100,,0.1601
2015-12-05T13:00:00Z,2015-12-05T14:00:00+0100,,0.0989
2015-12-05T14:00:00Z,2015-12-05T15:00:00+0100,,0.0308
2015-12-05T15:00:00Z,2015-12-05T16:00:00+0100,,0.0012
2015-12-05T16:00:00Z,2015-12-05T17:00:00+0100,,0
2015-12-05T17:00:00Z,2015-12-05T18:00:00+0100,,0
2015-12-05T18:00:00Z,2015-12-05T19:00:00+0100,,0
2015-12-05T19:00:00Z,2015-12-05T20:00:00+0100,,0
2015-12-05T20:00:00Z,2015-12-05T21:00:00+0100,,0
2015-12-05T21:00:00Z,2015-12-05T22:00:00+0100,,0
2015-12-05T22:00:00Z,2015-12-05T23:00:00+0100,,0
2015-12-05T23:00:00Z,2015-12-06T00:00:00+0100,,0
2015-12-06T00:00:00Z,2015-12-06T01:00:00+0100,,0
2015-12-06T01:00:00Z,2015-12-06T02:00:00+0100,,0
2015-12-06T02:00:00Z,2015-12-06T03:00:00+0100,,0
2015-12-06T03:00:00Z,2015-12-06T04:00:00+0100,,0
2015-12-06T04:00:00Z,2015-12-06T05:00:00+0100,,0
2015-12-06T05:00:00Z,2015-12-06T06:00:00+0100,,0
2015-12-06T06:00:00Z,2015-12-06T07:00:00+0100,,0.0002
2015-12-06T07:00:00Z,2015-12-06T08:00:00+0100,,0.0239
2015-12-06T08:00:00Z,2015-12-06T09:00:00+0100,,0.0939
2015-12-06T09:00:00Z,2015-12-06T10:00:00+0100,,0.1597
2015-12-06T10:00:00Z,2015-12-06T11:00:00+0100,,0.2021
2015-12-06T11:00:00Z,2015-12-06T12:00:00+0100,,0.2108
2015-12-06T12:00:00Z,2015-12-06T13:00:00+0100,,0.1743
2015-12-06T13:00:00Z,2015-12-06T14:00:00+0100,,0.1061
2015-12-06T14:00:00Z,2015-12-06T15:00:00+0100,,0.0326
2015-12-06T15:00:00Z,2015-12-06T16:00:00+0100,,0.001
