# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T
# 
  260,19970814,   18,  203
  260,19970814,   19,  194
  260,19970814,   20,  189
  260,19970814,   21,  187
  260,19970814,   22,  175
  260,19970814,   23,  165
  260,19970814,   24,  154
  260,19970815,    1,  142
  260,19970815,    2,  137
  260,19970815,    3,  135
  260,19970815,    4,  130
  260,19970815,    5,  131
  260,19970815,    6,  144
  260,19970815,    7,  185
  260,19970815,    8,  202
  260,19970815,    9,  214
  260,19970815,   10,  230
  260,19970815,   11,  238
  260,19970815,   12,  238
  260,19970815,   13,  259
  260,19970815,   14,  255
  260,19970815,   15,  253
  260,19970815,   16,  251
  260,19970815,   17,  242
  260,19970815,   18,  229
  260,19970815,   19,  214
  260,19970815,   20,  199
  260,19970815,   21,  174
  260,19970815,   22,  157
  260,19970815,   23,  151
  260,19970815,   24,  139
  260,19970816,    1,  135
  260,19970816,    2,  131
  260,19970816,    3,  120
  260,19970816,    4,  117
  260,19970816,    5,  125
  260,19970816,    6,  153
  260,19970816,    7,  180
  260,19970816,    8,  191
  260,19970816,    9,  211
  260,19970816,   10,  221
  260,19970816,   11,  237
  260,19970816,   12,  245
  260,19970816,   13,  256
  260,19970816,   14,  254
  260,19970816,   15,  261
  260,19970816,   16,  245
  260,19970816,   17,  250
  260,19970816,   18,  243
  260,19970816,   19,  223
  260,19970816,   20,  209
  260,19970816,   21,  192
  260,19970816,   22,  178
  260,19970816,   23,  169
  260,19970816,   24,  162
  260,19970817,    1,  154
  260,19970817,    2,  154
  260,19970817,    3,  152
  260,19970817,    4,  152
  260,19970817,    5,  149
  260,19970817,    6,  160
  260,19970817,    7,  185
  260,19970817,    8,  220
  260,19970817,    9,  246
  260,19970817,   10,  255
  260,19970817,   11,  268
  260,19970817,   12,  276
  260,19970817,   13,  271
  260,19970817,   14,  282
  260,19970817,   15,  281
  260,19970817,   16,  271
  260,19970817,   17,  270
  260,19970817,   18,  258
  260,19970817,   19,  230
  260,19970817,   20,  211
  260,19970817,   21,  185
  260,19970817,   22,  187
  260,19970817,   23,  167
  260,19970817,   24,  167
  260,19970818,    1,  161
  260,19970818,    2,  161
  260,19970818,    3,  147
  260,19970818,    4,  140
  260,19970818,    5,  137
  260,19970818,    6,  159
  260,19970818,    7,  192
  260,19970818,    8,  224
  260,19970818,    9,  246
  260,19970818,   10,  262
  260,19970818,   11,  275
  260,19970818,   12,  284
  260,19970818,   13,  288
  260,19970818,   14,  277
  260,19970818,   15,  280
  260,19970818,   16,  288
  260,19970818,   17,  260
  260,19970818,   18,  251
  260,19970818,   19,  213
  260,19970818,   20,  186
  260,19970818,   21,  167
  260,19970818,   22,  156
  260,19970818,   23,  154
  260,19970818,   24,  149
  260,19970819,    1,  149
  260,19970819,    2,  139
  260,19970819,    3,  130
  260,19970819,    4,  125
  260,19970819,    5,  132
  260,19970819,    6,  170
  260,19970819,    7,  201
  260,19970819,    8,  231
  260,19970819,    9,  246
  260,19970819,   10,  265
  260,19970819,   11,  273
  260,19970819,   12,  275
  260,19970819,   13,  282
  260,19970819,   14,  281
  260,19970819,   15,  279
  260,19970819,   16,  266
  260,19970819,   17,  258
  260,19970819,   18,  246
  260,19970819,   19,  223
  260,19970819,   20,  207
  260,19970819,   21,  195
  260,19970819,   22,  186
  260,19970819,   23,  183
  260,19970819,   24,  170
  260,19970820,    1,  152
  260,19970820,    2,  149
  260,19970820,    3,  141
  260,19970820,    4,  141
  260,19970820,    5,  150
  260,19970820,    6,  164
  260,19970820,    7,  191
  260,19970820,    8,  215
  260,19970820,    9,  236
  260,19970820,   10,  258
  260,19970820,   11,  259
  260,19970820,   12,  255
  260,19970820,   13,  258
  260,19970820,   14,  262
  260,19970820,   15,  265
  260,19970820,   16,  259
  260,19970820,   17,  262
  260,19970820,   18,  249
  260,19970820,   19,  223
  260,19970820,   20,  196
  260,19970820,   21,  183
  260,19970820,   22,  170
  260,19970820,   23,  171
  260,19970820,   24,  159
  260,19970821,    1,  154
  260,19970821,    2,  151
  260,19970821,    3,  149
  260,19970821,    4,  152
  260,19970821,    5,  147
  260,19970821,    6,  170
  260,19970821,    7,  191
  260,19970821,    8,  208
  260,19970821,    9,  224
  260,19970821,   10,  235
  260,19970821,   11,  251
  260,19970821,   12,  268
  260,19970821,   13,  273
  260,19970821,   14,  274
  260,19970821,   15,  278
  260,19970821,   16,  282
  260,19970821,   17,  279
  260,19970821,   18,  252
  260,19970821,   19,  217
  260,19970821,   20,  204
  260,19970821,   21,  192
  260,19970821,   22,  189
  260,19970821,   23,  194
  260,19970821,   24,  209
  260,19970822,    1,  202
  260,19970822,    2,  212
  260,19970822,    3,  210
  260,19970822,    4,  209
  260,19970822,    5,  207
  260,19970822,    6,  206
  260,19970822,    7,  205
  260,19970822,    8,  205
  260,19970822,    9,  197
  260,19970822,   10,  194
  260,19970822,   11,  199
  260,19970822,   12,  197
  260,19970822,   13,  200
  260,19970822,   14,  203
  260,19970822,   15,  205
  260,19970822,   16,  209
  260,19970822,   17,  210
  260,19970822,   18,  204
  260,19970822,   19,  202
  260,19970822,   20,  199
  260,19970822,   21,  195
  260,19970822,   22,  196
  260,19970822,   23,  195
  260,19970822,   24,  193
  260,19970823,    1,  191
  260,19970823,    2,  191
  260,19970823,    3,  192
  260,19970823,    4,  190
  260,19970823,    5,  190
  260,19970823,    6,  192
  260,19970823,    7,  196
  260,19970823,    8,  208
  260,19970823,    9,  220
  260,19970823,   10,  228
  260,19970823,   11,  235
  260,19970823,   12,  242
  260,19970823,   13,  249
  260,19970823,   14,  251
  260,19970823,   15,  259
  260,19970823,   16,  250
  260,19970823,   17,  253
  260,19970823,   18,  245
  260,19970823,   19,  225
  260,19970823,   20,  210
  260,19970823,   21,  205
  260,19970823,   22,  218
  260,19970823,   23,  223
  260,19970823,   24,  223
  260,19970824,    1,  223
  260,19970824,    2,  216
  260,19970824,    3,  213
  260,19970824,    4,  208
  260,19970824,    5,  201
  260,19970824,    6,  205
  260,19970824,    7,  224
  260,19970824,    8,  233
  260,19970824,    9,  254
  260,19970824,   10,  262
  260,19970824,   11,  270
  260,19970824,   12,  278
  260,19970824,   13,  276
  260,19970824,   14,  282
  260,19970824,   15,  285
  260,19970824,   16,  276
  260,19970824,   17,  268
  260,19970824,   18,  255
  260,19970824,   19,  231
  260,19970824,   20,  217
  260,19970824,   21,  211
  260,19970824,   22,  213
  260,19970824,   23,  226
  260,19970824,   24,  196
  260,19970825,    1,  198
  260,19970825,    2,  191
  260,19970825,    3,  184
  260,19970825,    4,  183
  260,19970825,    5,  185
  260,19970825,    6,  198
  260,19970825,    7,  213
  260,19970825,    8,  218
  260,19970825,    9,  240
  260,19970825,   10,  255
  260,19970825,   11,  260
  260,19970825,   12,  277
  260,19970825,   13,  287
  260,19970825,   14,  299
  260,19970825,   15,  240
  260,19970825,   16,  193
  260,19970825,   17,  205
  260,19970825,   18,  205
  260,19970825,   19,  203
  260,19970825,   20,  198
  260,19970825,   21,  192
  260,19970825,   22,  190
  260,19970825,   23,  188
  260,19970825,   24,  187
  260,19970826,    1,  188
  260,19970826,    2,  185
  260,19970826,    3,  184
  260,19970826,    4,  183
  260,19970826,    5,  183
  260,19970826,    6,  184
  260,19970826,    7,  190
  260,19970826,    8,  199
  260,19970826,    9,  200
  260,19970826,   10,  212
  260,19970826,   11,  216
  260,19970826,   12,  220
  260,19970826,   13,  220
  260,19970826,   14,  224
  260,19970826,   15,  224
  260,19970826,   16,  220
  260,19970826,   17,  216
  260,19970826,   18,  209
  260,19970826,   19,  200
  260,19970826,   20,  196
  260,19970826,   21,  191
  260,19970826,   22,  186
  260,19970826,   23,  178
  260,19970826,   24,  173
  260,19970827,    1,  170
  260,19970827,    2,  163
  260,19970827,    3,  165
  260,19970827,    4,  165
  260,19970827,    5,  168
  260,19970827,    6,  167
  260,19970827,    7,  178
  260,19970827,    8,  183
  260,19970827,    9,  203
  260,19970827,   10,  217
  260,19970827,   11,  231
  260,19970827,   12,  234
  260,19970827,   13,  235
  260,19970827,   14,  238
  260,19970827,   15,  171
  260,19970827,   16,  194
  260,19970827,   17,  192
  260,19970827,   18,  189
  260,19970827,   19,  188
  260,19970827,   20,  187
  260,19970827,   21,  183
  260,19970827,   22,  183
  260,19970827,   23,  183
  260,19970827,   24,  186
  260,19970828,    1,  183
  260,19970828,    2,  179
  260,19970828,    3,  176
  260,19970828,    4,  175
  260,19970828,    5,  171
  260,19970828,    6,  170
  260,19970828,    7,  172
  260,19970828,    8,  176
  260,19970828,    9,  178
  260,19970828,   10,  177
  260,19970828,   11,  180
  260,19970828,   12,  180
  260,19970828,   13,  177
  260,19970828,   14,  188
  260,19970828,   15,  189
  260,19970828,   16,  188
  260,19970828,   17,  186
  260,19970828,   18,  141
  260,19970828,   19,  137
  260,19970828,   20,  129
  260,19970828,   21,  144
  260,19970828,   22,  149
  260,19970828,   23,  147
  260,19970828,   24,  142
  260,19970829,    1,  143
  260,19970829,    2,  148
  260,19970829,    3,  154
  260,19970829,    4,  149
  260,19970829,    5,  151
  260,19970829,    6,  154
  260,19970829,    7,  159
  260,19970829,    8,  162
  260,19970829,    9,  174
  260,19970829,   10,  184
  260,19970829,   11,  183
  260,19970829,   12,  196
  260,19970829,   13,  187
  260,19970829,   14,  184
  260,19970829,   15,  181
  260,19970829,   16,  186
  260,19970829,   17,  162
  260,19970829,   18,  152
  260,19970829,   19,  146
  260,19970829,   20,  140
  260,19970829,   21,  147
  260,19970829,   22,  140
  260,19970829,   23,  131
  260,19970829,   24,  125
  260,19970830,    1,  118
  260,19970830,    2,  117
  260,19970830,    3,  120
  260,19970830,    4,  123
  260,19970830,    5,  128
  260,19970830,    6,  132
  260,19970830,    7,  134
  260,19970830,    8,  137
  260,19970830,    9,  144
  260,19970830,   10,  151
  260,19970830,   11,  162
  260,19970830,   12,  172
  260,19970830,   13,  172
  260,19970830,   14,  171
  260,19970830,   15,  172
  260,19970830,   16,  184
  260,19970830,   17,  184
  260,19970830,   18,  184
  260,19970830,   19,  180
  260,19970830,   20,  175
  260,19970830,   21,  179
  260,19970830,   22,  182
  260,19970830,   23,  180
  260,19970830,   24,  173
  260,19970831,    1,  169
  260,19970831,    2,  165
  260,19970831,    3,  166
  260,19970831,    4,  160
  260,19970831,    5,  158
  260,19970831,    6,  164
  260,19970831,    7,  172
  260,19970831,    8,  181
  260,19970831,    9,  192
  260,19970831,   10,  197
  260,19970831,   11,  198
  260,19970831,   12,  207
  260,19970831,   13,  213
  260,19970831,   14,  219
  260,19970831,   15,  229
  260,19970831,   16,  225
  260,19970831,   17,  226
  260,19970831,   18,  223
  260,19970831,   19,  212
  260,19970831,   20,  202
  260,19970831,   21,  201
  260,19970831,   22,  203
  260,19970831,   23,  201
  260,19970831,   24,  197
  260,19970901,    1,  188
  260,19970901,    2,  167
  260,19970901,    3,  161
  260,19970901,    4,  179
  260,19970901,    5,  168
  260,19970901,    6,  170
  260,19970901,    7,  191
  260,19970901,    8,  197
  260,19970901,    9,  203
  260,19970901,   10,  219
  260,19970901,   11,  209
  260,19970901,   12,  207
  260,19970901,   13,  220
  260,19970901,   14,  220
  260,19970901,   15,  208
  260,19970901,   16,  200
  260,19970901,   17,  194
  260,19970901,   18,  179
  260,19970901,   19,  172
  260,19970901,   20,  163
  260,19970901,   21,  161
  260,19970901,   22,  158
  260,19970901,   23,  154
  260,19970901,   24,  151
  260,19970902,    1,  151
  260,19970902,    2,  142
  260,19970902,    3,  139
  260,19970902,    4,  138
  260,19970902,    5,  137
  260,19970902,    6,  141
  260,19970902,    7,  153
  260,19970902,    8,  160
  260,19970902,    9,  175
  260,19970902,   10,  186
  260,19970902,   11,  196
  260,19970902,   12,  205
  260,19970902,   13,  204
  260,19970902,   14,  207
  260,19970902,   15,  205
  260,19970902,   16,  210
  260,19970902,   17,  200
  260,19970902,   18,  183
  260,19970902,   19,  161
  260,19970902,   20,  145
  260,19970902,   21,  135
  260,19970902,   22,  129
  260,19970902,   23,  123
  260,19970902,   24,  118
  260,19970903,    1,  117
  260,19970903,    2,  116
  260,19970903,    3,  107
  260,19970903,    4,  106
  260,19970903,    5,  106
  260,19970903,    6,  122
  260,19970903,    7,  136
  260,19970903,    8,  163
  260,19970903,    9,  183
  260,19970903,   10,  196
  260,19970903,   11,  204
  260,19970903,   12,  209
  260,19970903,   13,  216
  260,19970903,   14,  216
  260,19970903,   15,  222
  260,19970903,   16,  217
  260,19970903,   17,  206
  260,19970903,   18,  186
  260,19970903,   19,  168
  260,19970903,   20,  168
  260,19970903,   21,  166
  260,19970903,   22,  172
  260,19970903,   23,  171
  260,19970903,   24,  163
  260,19970904,    1,  162
  260,19970904,    2,  162
  260,19970904,    3,  167
  260,19970904,    4,  160
  260,19970904,    5,  158
  260,19970904,    6,  159
  260,19970904,    7,  170
  260,19970904,    8,  174
  260,19970904,    9,  184
  260,19970904,   10,  200
  260,19970904,   11,  213
  260,19970904,   12,  227
  260,19970904,   13,  232
  260,19970904,   14,  233
  260,19970904,   15,  239
  260,19970904,   16,  221
  260,19970904,   17,  214
  260,19970904,   18,  205
  260,19970904,   19,  192
  260,19970904,   20,  185
  260,19970904,   21,  185
  260,19970904,   22,  176
  260,19970904,   23,  162
  260,19970904,   24,  162
  260,19970905,    1,  138
  260,19970905,    2,  135
  260,19970905,    3,  121
  260,19970905,    4,  122
  260,19970905,    5,  122
  260,19970905,    6,  126
  260,19970905,    7,  152
  260,19970905,    8,  168
  260,19970905,    9,  180
  260,19970905,   10,  185
  260,19970905,   11,  187
  260,19970905,   12,  194
  260,19970905,   13,  193
  260,19970905,   14,  198
  260,19970905,   15,  196
  260,19970905,   16,  191
  260,19970905,   17,  180
  260,19970905,   18,  172
  260,19970905,   19,  155
  260,19970905,   20,  143
  260,19970905,   21,  131
  260,19970905,   22,  115
  260,19970905,   23,  121
  260,19970905,   24,  111
  260,19970906,    1,  107
  260,19970906,    2,  100
  260,19970906,    3,  129
  260,19970906,    4,  118
  260,19970906,    5,  109
  260,19970906,    6,  129
  260,19970906,    7,  152
  260,19970906,    8,  176
  260,19970906,    9,  188
  260,19970906,   10,  187
  260,19970906,   11,  199
  260,19970906,   12,  194
  260,19970906,   13,  201
  260,19970906,   14,  202
  260,19970906,   15,  195
  260,19970906,   16,  187
  260,19970906,   17,  181
  260,19970906,   18,  169
  260,19970906,   19,  148
  260,19970906,   20,  137
  260,19970906,   21,  150
  260,19970906,   22,  151
  260,19970906,   23,  158
  260,19970906,   24,  143
  260,19970907,    1,  143
  260,19970907,    2,  140
  260,19970907,    3,  137
  260,19970907,    4,  137
  260,19970907,    5,  139
  260,19970907,    6,  143
  260,19970907,    7,  142
  260,19970907,    8,  151
  260,19970907,    9,  153
  260,19970907,   10,  165
  260,19970907,   11,  182
  260,19970907,   12,  186
  260,19970907,   13,  184
