Country_code,Country,Format_name,Pollutant_name,Sector_code,Sector_name,Parent_sector_code,Unit,Year,emissions,Notation,PublicationDate,DataSource,Country_code_3
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.C.7,2.C.7 - Other Metal Industry,2.C,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.E.5,2.E.5 - Other electronics industry,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.E.5,2.E.5 - Other electronics industry,2.E,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1,1.A.1 - Energy Industries,1.AA,Gg CO2 equivalent,1990,1441466.07488,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1,1.A.1 - Energy Industries,1.AA,Gg CO2 equivalent,2019,905025.78334,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1.a,1.A.1.a - Public Electricity and Heat Production,1.A.1,Gg CO2 equivalent,2019,764590.08737,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg CO2 equivalent,1990,721094.00068,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.a,1.A.2.a - Iron and Steel,1.A.2,Gg CO2 equivalent,2019,78395.31034,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.e,"1.A.2.e - Food Processing, Beverages and Tobacco",1.A.2,Gg CO2 equivalent,2019,36125.09239,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.4.b,1.A.4.b - Residential,1.A.4,Gg CO2 equivalent,1990,450097.42076,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.5,1.A.5 - Other Other Sectors,1.AA,Gg CO2 equivalent,2019,5977.33791,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.5.b,1.A.5.b - Mobile,1.A.5,Gg CO2 equivalent,2019,2497.25132,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.B.1,1.B.1 - Solid Fuels,1.B,Gg CO2 equivalent,1990,89405.9479,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.1,1.D.1 - International Bunkers,1.D,Gg CO2 equivalent,2019,268940.97605,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.A,2.A - Mineral Industry,2,Gg CO2 equivalent,2019,105204.05085,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.A.4,2.A.4 - Other Process Uses of Carbonates,2.A,Gg CO2 equivalent,1990,11068.34199,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.1,2.B.1 - Ammonia Production,2.B,Gg CO2 equivalent,1990,31626.40853,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.2,2.B.2 - Nitric Acid Production,2.B,Gg CO2 equivalent,1990,40775.74212,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.4,"2.B.4 - Caprolactam, Glyoxal and Glyoxylic Acid Production",2.B,Gg CO2 equivalent,1990,3769.65166,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.7,2.B.7 - Soda Ash Production,2.B,Gg CO2 equivalent,1990,1965.9743,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.8,2.B.8 - Petrochemical and Carbon Black Production,2.B,Gg CO2 equivalent,1990,14814.13621,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.9,2.B.9 - Fluorochemical Production,2.B,Gg CO2 equivalent,2019,2673.62741,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,1990,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,2019,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.E.3,2.E.3 - Photovoltaics,2.E,Gg CO2 equivalent,2019,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.F.4,2.F.4 - Aerosols,2.F,Gg CO2 equivalent,1990,1.46472,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.F.1,3.F.1 - Cereals,3.F,Gg CO2 equivalent,1990,1706.05234,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.H,3.H - Urea Application,3,Gg CO2 equivalent,2019,3881.88132,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.I,3.I - Other Carbon-containing Fertilizers,3,Gg CO2 equivalent,2019,754.2922,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.J,3.J - Other agriculture emissions,3,Gg CO2 equivalent,1990,0.42053,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.J,3.J - Other agriculture emissions,3,Gg CO2 equivalent,2019,1604.85821,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4,"4 - Land Use, Land-Use Change and Forestry",Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,-192338.74668,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(II).A,4(II).A 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.A,Gg CO2 equivalent,1990,7546.24251,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(II).D,4(II).D 4(II)  Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.D,Gg CO2 equivalent,2019,10574.1589,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.B,4.B - Cropland,4,Gg CO2 equivalent,2019,36399.40824,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.B.1,4.B.1 - Cropland remaining cropland,4.B,Gg CO2 equivalent,2019,14076.2199,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.D,4.D - Wetlands,4,Gg CO2 equivalent,1990,19381.00659,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.D.2,4.D.2 - Land converted to wetlands,4.D,Gg CO2 equivalent,1990,1154.55378,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.A.3,5.A.3 - Uncategorized Waste Disposal Sites,5.A,Gg CO2 equivalent,1990,3091.89135,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.C,5.C - Incineration and Open Burning of Waste,5,Gg CO2 equivalent,1990,4266.67244,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.F.2,5.F.2 - Annual Change in Total Long-term C Storage,5.F,Gg CO2 equivalent,1990,5388.30248,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.F.2,5.F.2 - Annual Change in Total Long-term C Storage,5.F,Gg CO2 equivalent,2019,2177.69574,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1,1 - Energy,Sectors/Totals_incl_incl,Gg,1990,6302.90126,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.1.b,1.A.1.b - Petroleum Refining,1.A.1,Gg,2019,2.66019,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2.e,"1.A.2.e - Food Processing, Beverages and Tobacco",1.A.2,Gg,1990,2.84906,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.b.iv,1.A.3.b.iv - Motorcycles,1.A.3.b,Gg,1990,18.44445,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.c,1.A.3.c - Railways,1.A.3,Gg,1990,1.29188,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.B,2.B - Chemical Industry,2,Gg,2019,48.7663,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.B.5,2.B.5 - Carbide Production,2.B,Gg,1990,0.22277,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.B.5,2.B.5 - Carbide Production,2.B,Gg,2019,0.34185,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.D.2,2.D.2 - Paraffin Wax Use,2.D,Gg,2019,0.01511,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.H,2.H - Other Industrial Process and Product Use,2,Gg,2019,0.33915,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3,3 - Agriculture,Sectors/Totals_incl_incl,Gg,2019,8451.84666,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.A.2,3.A.2 - Enteric Fermentation - Sheep,3.A,Gg,1990,827.82767,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.A.3,3.A.3 - Enteric Fermentation - Swine,3.A,Gg,2019,159.63053,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.B,3.B - Manure Management,3.1,Gg,2019,1685.76508,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.C.2,3.C.2 - Rainfed,3.C,Gg,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.C.2,3.C.2 - Rainfed,3.C,Gg,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.D,3.D - Agricultural Soils,3,Gg,1990,,"IE,NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.D,3.D - Agricultural Soils,3,Gg,2019,,"IE,NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.4,3.F.4 - Sugar cane,3.F,Gg,1990,0.30272,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4,"4 - Land Use, Land-Use Change and Forestry",Sectors/Totals_incl_incl,Gg,1990,644.413,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4,"4 - Land Use, Land-Use Change and Forestry",Sectors/Totals_incl_incl,Gg,2019,532.90929,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4(II).C,4(II).C 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.C,Gg,2019,103.52825,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.A,4.A - Forest Land,4,Gg,2019,69.24347,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1.a,1.A.1.a - Public Electricity and Heat Production,1.A.1,Gg CO2 equivalent,1990,1232097.84187,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.A.2,4.A.2 - Land converted to forest land,4.A,Gg,2019,2.08284,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.B,4.B - Cropland,4,Gg,2019,34.31818,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.F.2,4.F.2 - Land converted to other land,4.F,Gg,2019,0.00509,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.H,4.H - Other LULUCF,4,Gg,2019,8.736,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.A,5.A - Solid Waste Disposal,5,Gg,1990,4833.5086,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.A.1,5.A.1 - Managed Waste Disposal Sites,5.A,Gg,2019,2355.26607,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.B,5.B - Biological Treatment of Solid Waste,5,Gg,1990,18.60398,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.B.1,5.B.1 - Waste Composting,5.B,Gg,2019,103.60503,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.C.1,5.C.1 - Waste Incineration,5.C,Gg,2019,0.6778,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.D.3,5.D.3 - Other Wastewater,5.D,Gg,1990,8.92167,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,Sectors/Totals_incl,Total net emissions (UNFCCC),,Gg,1990,23955.78601,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A,1.A - Fuel combustion activities (sectoral approach),1,Gg,1990,3517092.32597,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.1.a,1.A.1.a - Public Electricity and Heat Production,1.A.1,Gg,2019,756306.30342,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg,1990,715453.52295,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.a,1.A.2.a - Iron and Steel,1.A.2,Gg,2019,78068.92728,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.b,1.A.2.b - Non-Ferrous Metals,1.A.2,Gg CO2 equivalent,2019,8790.94213,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.d,"1.A.2.d - Pulp, Paper and Print",1.A.2,Gg CO2 equivalent,2019,24501.54631,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.e,"1.A.2.e - Food Processing, Beverages and Tobacco",1.A.2,Gg,2019,35459.88346,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.f,1.A.2.f - Non-metallic minerals,1.A.2,Gg,1990,127259.15716,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.3,1.A.3 - Transport,1.AA,Gg,2019,825145.38974,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.3.b.iii,1.A.3.b.iii - Heavy duty trucks and buses,1.A.3.b,Gg,1990,162205.02269,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.4.b,1.A.4.b - Residential,1.A.4,Gg,1990,426454.13059,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.5,1.A.5 - Other Other Sectors,1.AA,Gg,1990,21917.06968,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.g,1.A.2.g - Other Manufacturing Industries and Constructions,1.A.2,Gg CO2 equivalent,2019,124898.10159,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.iv,1.A.3.b.iv - Motorcycles,1.A.3.b,Gg CO2 equivalent,2019,9800.07845,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.c,1.A.3.c - Railways,1.A.3,Gg CO2 equivalent,1990,12848.01921,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.D.1,1.D.1 - International Bunkers,1.D,Gg,1990,153918.18932,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.D.3,1.D.3 - CO2 emissions from biomass,1.D,Gg,2019,567387.73271,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.5.b,1.A.5.b - Mobile,1.A.5,Gg CO2 equivalent,1990,8243.48418,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.A.4,2.A.4 - Other Process Uses of Carbonates,2.A,Gg,1990,11068.34199,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B,2.B - Chemical Industry,2,Gg,2019,54156.5426,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B.10,2.B.10 - Other chemical industry,2.B,Gg,1990,9169.46093,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.C,2.C - Metal Industry,2,Gg,2019,74254.92801,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,3,3 - Agriculture,Sectors/Totals_incl_incl,Gg,1990,14192.94271,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,3.H,3.H - Urea Application,3,Gg,2019,3881.88132,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4,"4 - Land Use, Land-Use Change and Forestry",Sectors/Totals_incl_incl,Gg,2019,-217435.5412,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4(II).D,4(II).D 4(II)  Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.D,Gg,2019,1982.13965,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg,1990,,"NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg,2019,,"NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.B,4.B - Cropland,4,Gg,1990,71115.59966,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.B.1,4.B.1 - Cropland remaining cropland,4.B,Gg,2019,13295.18288,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.C,4.C - Grassland,4,Gg,1990,36282.82015,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.F,4.F - Other Land,4,Gg,2019,1025.62713,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2,2 - Industrial Processes and Product Use,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,331231.00074,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.A.1,2.A.1 - Cement Production,2.A,Gg CO2 equivalent,1990,95236.58061,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.A.2,2.A.2 - Lime Production,2.A,Gg CO2 equivalent,1990,23924.12504,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.10,2.B.10 - Other chemical industry,2.B,Gg CO2 equivalent,1990,10023.57968,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.3,2.B.3 - Adipic Acid Production,2.B,Gg CO2 equivalent,1990,33584.07574,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.6,2.B.6 - Titanium Dioxide Production,2.B,Gg CO2 equivalent,1990,21.53495,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,5,5 - Waste management,Sectors/Totals_incl_incl,Gg,2019,2556.58758,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,5.F.1,5.F.1 - Long-term Storage of C in Waste Disposal Sites,5.F,Gg,1990,126655.65871,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,5.F.2,5.F.2 - Annual Change in Total Long-term C Storage,5.F,Gg,1990,5388.30248,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.C.1,2.C.1 - Iron and Steel Production,2.C,Gg CO2 equivalent,1990,103906.91952,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.C.5,2.C.5 - Lead Production,2.C,Gg CO2 equivalent,1990,391.48057,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.D.1,2.D.1 - Lubricant Use,2.D,Gg CO2 equivalent,1990,3018.5529,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.D.3,2.D.3 - Other non energy products,2.D,Gg CO2 equivalent,2019,3105.82332,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.F,2.F - Product Uses as Substitutes for ODS,2,Gg CO2 equivalent,2019,71060.23733,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.B.9,2.B.9 - Fluorochemical Production,2.B,Gg CO2 equivalent,2019,1552.62552,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.1,2.E.1 - Integrated Circuit or Semiconductor,2.E,Gg CO2 equivalent,1990,68.61331,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.5,2.E.5 - Other electronics industry,2.E,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.5,2.E.5 - Other electronics industry,2.E,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.F.3,2.F.3 - Fire Protection,2.F,Gg CO2 equivalent,2019,2400.50356,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.G,2.G - Other Product Manufacture and Use,2,Gg CO2 equivalent,2019,9302.46494,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.A.1,3.A.1 - Enteric Fermentation - Cattle,3.A,Gg CO2 equivalent,1990,204738.70189,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.A.1,3.A.1 - Enteric Fermentation - Cattle,3.A,Gg CO2 equivalent,2019,157833.1402,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.A.3,3.A.3 - Enteric Fermentation - Swine,3.A,Gg CO2 equivalent,1990,5908.09341,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.2,3.B.2 - Manure Management - Sheep,3.B,Gg CO2 equivalent,2019,1371.71883,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1,1 - Energy,Sectors/Totals_incl_incl,Gg,2019,86.74903,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A,1.A - Fuel combustion activities (sectoral approach),1,Gg,1990,87.55525,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A,1.A - Fuel combustion activities (sectoral approach),1,Gg,2019,86.64769,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg,1990,16.33096,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.H,3.H - Urea Application,3,Gg CO2 equivalent,1990,3648.19567,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.I,3.I - Other Carbon-containing Fertilizers,3,Gg CO2 equivalent,1990,1109.04654,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.b,1.A.3.b - Road Transportation,1.A.3,Gg,2019,27.00995,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.b.iv,1.A.3.b.iv - Motorcycles,1.A.3.b,Gg,1990,0.13422,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(II).C,4(II).C 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.C,Gg CO2 equivalent,1990,6803.98778,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(II).D,4(II).D 4(II)  Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.D,Gg CO2 equivalent,1990,10368.79373,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.A.2,4.A.2 - Land converted to forest land,4.A,Gg CO2 equivalent,1990,-53866.46647,,20250315,EEA,EUA
