utc_timestamp,cet_cest_timestamp,UK_solar_profile
2015-11-06T21:00:00Z,2015-11-06T22:00:00+0100,0
2015-11-06T22:00:00Z,2015-11-06T23:00:00+0100,0
2015-11-06T23:00:00Z,2015-11-07T00:00:00+0100,0
2015-11-07T00:00:00Z,2015-11-07T01:00:00+0100,0
2015-11-07T01:00:00Z,2015-11-07T02:00:00+0100,0
2015-11-07T02:00:00Z,2015-11-07T03:00:00+0100,0
2015-11-07T03:00:00Z,2015-11-07T04:00:00+0100,0
2015-11-07T04:00:00Z,2015-11-07T05:00:00+0100,0
2015-11-07T05:00:00Z,2015-11-07T06:00:00+0100,0
2015-11-07T06:00:00Z,2015-11-07T07:00:00+0100,0
2015-11-07T07:00:00Z,2015-11-07T08:00:00+0100,0.0017
2015-11-07T08:00:00Z,2015-11-07T09:00:00+0100,0.0084
2015-11-07T09:00:00Z,2015-11-07T10:00:00+0100,0.0134
2015-11-07T10:00:00Z,2015-11-07T11:00:00+0100,0.0491
2015-11-07T11:00:00Z,2015-11-07T12:00:00+0100,0.0874
2015-11-07T12:00:00Z,2015-11-07T13:00:00+0100,0.1363
2015-11-07T13:00:00Z,2015-11-07T14:00:00+0100,0.2094
2015-11-07T14:00:00Z,2015-11-07T15:00:00+0100,0.2199
2015-11-07T15:00:00Z,2015-11-07T16:00:00+0100,0.1557
2015-11-07T16:00:00Z,2015-11-07T17:00:00+0100,0.0682
2015-11-07T17:00:00Z,2015-11-07T18:00:00+0100,0.0037
2015-11-07T18:00:00Z,2015-11-07T19:00:00+0100,0
2015-11-07T19:00:00Z,2015-11-07T20:00:00+0100,0
2015-11-07T20:00:00Z,2015-11-07T21:00:00+0100,0
2015-11-07T21:00:00Z,2015-11-07T22:00:00+0100,0
2015-11-07T22:00:00Z,2015-11-07T23:00:00+0100,0
2015-11-07T23:00:00Z,2015-11-08T00:00:00+0100,0
2015-11-08T00:00:00Z,2015-11-08T01:00:00+0100,0
2015-11-08T01:00:00Z,2015-11-08T02:00:00+0100,0
2015-11-08T02:00:00Z,2015-11-08T03:00:00+0100,0
2015-11-08T03:00:00Z,2015-11-08T04:00:00+0100,0
2015-11-08T04:00:00Z,2015-11-08T05:00:00+0100,0
2015-11-08T05:00:00Z,2015-11-08T06:00:00+0100,0
2015-11-08T06:00:00Z,2015-11-08T07:00:00+0100,0
2015-11-08T07:00:00Z,2015-11-08T08:00:00+0100,0.0144
2015-11-08T08:00:00Z,2015-11-08T09:00:00+0100,0.02
2015-11-08T09:00:00Z,2015-11-08T10:00:00+0100,0.0687
2015-11-08T10:00:00Z,2015-11-08T11:00:00+0100,0.095
2015-11-08T11:00:00Z,2015-11-08T12:00:00+0100,0.114
2015-11-08T12:00:00Z,2015-11-08T13:00:00+0100,0.0724
2015-11-08T13:00:00Z,2015-11-08T14:00:00+0100,0.0316
2015-11-08T14:00:00Z,2015-11-08T15:00:00+0100,0.037
2015-11-08T15:00:00Z,2015-11-08T16:00:00+0100,0
2015-11-08T16:00:00Z,2015-11-08T17:00:00+0100,0.0061
2015-11-08T17:00:00Z,2015-11-08T18:00:00+0100,0
2015-11-08T18:00:00Z,2015-11-08T19:00:00+0100,0
2015-11-08T19:00:00Z,2015-11-08T20:00:00+0100,0
2015-11-08T20:00:00Z,2015-11-08T21:00:00+0100,0
2015-11-08T21:00:00Z,2015-11-08T22:00:00+0100,0
2015-11-08T22:00:00Z,2015-11-08T23:00:00+0100,0
2015-11-08T23:00:00Z,2015-11-09T00:00:00+0100,0
2015-11-09T00:00:00Z,2015-11-09T01:00:00+0100,0
2015-11-09T01:00:00Z,2015-11-09T02:00:00+0100,0
2015-11-09T02:00:00Z,2015-11-09T03:00:00+0100,0
2015-11-09T03:00:00Z,2015-11-09T04:00:00+0100,0
2015-11-09T04:00:00Z,2015-11-09T05:00:00+0100,0
2015-11-09T05:00:00Z,2015-11-09T06:00:00+0100,0
2015-11-09T06:00:00Z,2015-11-09T07:00:00+0100,0
2015-11-09T07:00:00Z,2015-11-09T08:00:00+0100,0.0074
2015-11-09T08:00:00Z,2015-11-09T09:00:00+0100,0.0457
2015-11-09T09:00:00Z,2015-11-09T10:00:00+0100,0.1097
2015-11-09T10:00:00Z,2015-11-09T11:00:00+0100,0.1604
2015-11-09T11:00:00Z,2015-11-09T12:00:00+0100,0.1609
2015-11-09T12:00:00Z,2015-11-09T13:00:00+0100,0.1546
2015-11-09T13:00:00Z,2015-11-09T14:00:00+0100,0.127
2015-11-09T14:00:00Z,2015-11-09T15:00:00+0100,0.0903
2015-11-09T15:00:00Z,2015-11-09T16:00:00+0100,0.0495
2015-11-09T16:00:00Z,2015-11-09T17:00:00+0100,0.014
2015-11-09T17:00:00Z,2015-11-09T18:00:00+0100,0.0014
2015-11-09T18:00:00Z,2015-11-09T19:00:00+0100,0
2015-11-09T19:00:00Z,2015-11-09T20:00:00+0100,0
2015-11-09T20:00:00Z,2015-11-09T21:00:00+0100,0
2015-11-09T21:00:00Z,2015-11-09T22:00:00+0100,0
2015-11-09T22:00:00Z,2015-11-09T23:00:00+0100,0
2015-11-09T23:00:00Z,2015-11-10T00:00:00+0100,0
2015-11-10T00:00:00Z,2015-11-10T01:00:00+0100,0
2015-11-10T01:00:00Z,2015-11-10T02:00:00+0100,0
2015-11-10T02:00:00Z,2015-11-10T03:00:00+0100,0
2015-11-10T03:00:00Z,2015-11-10T04:00:00+0100,0
2015-11-10T04:00:00Z,2015-11-10T05:00:00+0100,0
2015-11-10T05:00:00Z,2015-11-10T06:00:00+0100,0
2015-11-10T06:00:00Z,2015-11-10T07:00:00+0100,0
2015-11-10T07:00:00Z,2015-11-10T08:00:00+0100,0.0014
2015-11-10T08:00:00Z,2015-11-10T09:00:00+0100,0.0801
2015-11-10T09:00:00Z,2015-11-10T10:00:00+0100,0.1178
2015-11-10T10:00:00Z,2015-11-10T11:00:00+0100,0.1189
2015-11-10T11:00:00Z,2015-11-10T12:00:00+0100,0.0955
2015-11-10T12:00:00Z,2015-11-10T13:00:00+0100,0.018
2015-11-10T13:00:00Z,2015-11-10T14:00:00+0100,0.0012
2015-11-10T14:00:00Z,2015-11-10T15:00:00+0100,0
2015-11-10T15:00:00Z,2015-11-10T16:00:00+0100,0.0572
2015-11-10T16:00:00Z,2015-11-10T17:00:00+0100,0
2015-11-10T17:00:00Z,2015-11-10T18:00:00+0100,0
2015-11-10T18:00:00Z,2015-11-10T19:00:00+0100,0
2015-11-10T19:00:00Z,2015-11-10T20:00:00+0100,0
2015-11-10T20:00:00Z,2015-11-10T21:00:00+0100,0
2015-11-10T21:00:00Z,2015-11-10T22:00:00+0100,0
2015-11-10T22:00:00Z,2015-11-10T23:00:00+0100,0
2015-11-10T23:00:00Z,2015-11-11T00:00:00+0100,0
2015-11-11T00:00:00Z,2015-11-11T01:00:00+0100,0
2015-11-11T01:00:00Z,2015-11-11T02:00:00+0100,0.1017
2015-11-11T02:00:00Z,2015-11-11T03:00:00+0100,0.0021
2015-11-11T03:00:00Z,2015-11-11T04:00:00+0100,0.11
2015-11-11T04:00:00Z,2015-11-11T05:00:00+0100,0.0618
2015-11-11T05:00:00Z,2015-11-11T06:00:00+0100,0.2564
2015-11-11T06:00:00Z,2015-11-11T07:00:00+0100,0.1017
2015-11-11T07:00:00Z,2015-11-11T08:00:00+0100,0.0088
2015-11-11T08:00:00Z,2015-11-11T09:00:00+0100,0.0212
2015-11-11T09:00:00Z,2015-11-11T10:00:00+0100,0.0983
2015-11-11T10:00:00Z,2015-11-11T11:00:00+0100,0.1987
2015-11-11T11:00:00Z,2015-11-11T12:00:00+0100,0.1316
2015-11-11T12:00:00Z,2015-11-11T13:00:00+0100,0.1994
2015-11-11T13:00:00Z,2015-11-11T14:00:00+0100,0.1554
2015-11-11T14:00:00Z,2015-11-11T15:00:00+0100,0.1036
2015-11-11T15:00:00Z,2015-11-11T16:00:00+0100,0.0439
2015-11-11T16:00:00Z,2015-11-11T17:00:00+0100,0.0258
2015-11-11T17:00:00Z,2015-11-11T18:00:00+0100,0.0015
2015-11-11T18:00:00Z,2015-11-11T19:00:00+0100,0
2015-11-11T19:00:00Z,2015-11-11T20:00:00+0100,0
2015-11-11T20:00:00Z,2015-11-11T21:00:00+0100,0
2015-11-11T21:00:00Z,2015-11-11T22:00:00+0100,0
2015-11-11T22:00:00Z,2015-11-11T23:00:00+0100,0
2015-11-11T23:00:00Z,2015-11-12T00:00:00+0100,0
2015-11-12T00:00:00Z,2015-11-12T01:00:00+0100,0
2015-11-12T01:00:00Z,2015-11-12T02:00:00+0100,0
2015-11-12T02:00:00Z,2015-11-12T03:00:00+0100,0
2015-11-12T03:00:00Z,2015-11-12T04:00:00+0100,0
2015-11-12T04:00:00Z,2015-11-12T05:00:00+0100,0
2015-11-12T05:00:00Z,2015-11-12T06:00:00+0100,0
2015-11-12T06:00:00Z,2015-11-12T07:00:00+0100,0
2015-11-12T07:00:00Z,2015-11-12T08:00:00+0100,0.0274
2015-11-12T08:00:00Z,2015-11-12T09:00:00+0100,0.1382
2015-11-12T09:00:00Z,2015-11-12T10:00:00+0100,0.2234
2015-11-12T10:00:00Z,2015-11-12T11:00:00+0100,0.0008
2015-11-12T11:00:00Z,2015-11-12T12:00:00+0100,0
2015-11-12T12:00:00Z,2015-11-12T13:00:00+0100,0.151
2015-11-12T13:00:00Z,2015-11-12T14:00:00+0100,0.2419
2015-11-12T14:00:00Z,2015-11-12T15:00:00+0100,0.1367
2015-11-12T15:00:00Z,2015-11-12T16:00:00+0100,0.062
2015-11-12T16:00:00Z,2015-11-12T17:00:00+0100,0.0253
2015-11-12T17:00:00Z,2015-11-12T18:00:00+0100,0.0017
2015-11-12T18:00:00Z,2015-11-12T19:00:00+0100,0
2015-11-12T19:00:00Z,2015-11-12T20:00:00+0100,0
2015-11-12T20:00:00Z,2015-11-12T21:00:00+0100,0
2015-11-12T21:00:00Z,2015-11-12T22:00:00+0100,0
2015-11-12T22:00:00Z,2015-11-12T23:00:00+0100,0
2015-11-12T23:00:00Z,2015-11-13T00:00:00+0100,0
2015-11-13T00:00:00Z,2015-11-13T01:00:00+0100,0
2015-11-13T01:00:00Z,2015-11-13T02:00:00+0100,0
2015-11-13T02:00:00Z,2015-11-13T03:00:00+0100,0
2015-11-13T03:00:00Z,2015-11-13T04:00:00+0100,0.0908
2015-11-13T04:00:00Z,2015-11-13T05:00:00+0100,0
2015-11-13T05:00:00Z,2015-11-13T06:00:00+0100,0
2015-11-13T06:00:00Z,2015-11-13T07:00:00+0100,0
2015-11-13T07:00:00Z,2015-11-13T08:00:00+0100,0.0019
2015-11-13T08:00:00Z,2015-11-13T09:00:00+0100,0.0272
2015-11-13T09:00:00Z,2015-11-13T10:00:00+0100,0.11
2015-11-13T10:00:00Z,2015-11-13T11:00:00+0100,0.2335
2015-11-13T11:00:00Z,2015-11-13T12:00:00+0100,0.3114
2015-11-13T12:00:00Z,2015-11-13T13:00:00+0100,0.3683
2015-11-13T13:00:00Z,2015-11-13T14:00:00+0100,0.385
2015-11-13T14:00:00Z,2015-11-13T15:00:00+0100,0.322
2015-11-13T15:00:00Z,2015-11-13T16:00:00+0100,0.115
2015-11-13T16:00:00Z,2015-11-13T17:00:00+0100,0.067
2015-11-13T17:00:00Z,2015-11-13T18:00:00+0100,0.006
2015-11-13T18:00:00Z,2015-11-13T19:00:00+0100,0
2015-11-13T19:00:00Z,2015-11-13T20:00:00+0100,0
2015-11-13T20:00:00Z,2015-11-13T21:00:00+0100,0
2015-11-13T21:00:00Z,2015-11-13T22:00:00+0100,0
2015-11-13T22:00:00Z,2015-11-13T23:00:00+0100,0
2015-11-13T23:00:00Z,2015-11-14T00:00:00+0100,0
2015-11-14T00:00:00Z,2015-11-14T01:00:00+0100,0
2015-11-14T01:00:00Z,2015-11-14T02:00:00+0100,0
2015-11-14T02:00:00Z,2015-11-14T03:00:00+0100,0
2015-11-14T03:00:00Z,2015-11-14T04:00:00+0100,0
2015-11-14T04:00:00Z,2015-11-14T05:00:00+0100,0
2015-11-14T05:00:00Z,2015-11-14T06:00:00+0100,0
2015-11-14T06:00:00Z,2015-11-14T07:00:00+0100,0
2015-11-14T07:00:00Z,2015-11-14T08:00:00+0100,0.0006
2015-11-14T08:00:00Z,2015-11-14T09:00:00+0100,0.0082
2015-11-14T09:00:00Z,2015-11-14T10:00:00+0100,0.0514
2015-11-14T10:00:00Z,2015-11-14T11:00:00+0100,0.0963
2015-11-14T11:00:00Z,2015-11-14T12:00:00+0100,0.1271
2015-11-14T12:00:00Z,2015-11-14T13:00:00+0100,0.0625
2015-11-14T13:00:00Z,2015-11-14T14:00:00+0100,0.0732
2015-11-14T14:00:00Z,2015-11-14T15:00:00+0100,0.0362
2015-11-14T15:00:00Z,2015-11-14T16:00:00+0100,0.0398
2015-11-14T16:00:00Z,2015-11-14T17:00:00+0100,0.0058
2015-11-14T17:00:00Z,2015-11-14T18:00:00+0100,0.0004
2015-11-14T18:00:00Z,2015-11-14T19:00:00+0100,0
2015-11-14T19:00:00Z,2015-11-14T20:00:00+0100,0
2015-11-14T20:00:00Z,2015-11-14T21:00:00+0100,0
2015-11-14T21:00:00Z,2015-11-14T22:00:00+0100,0
2015-11-14T22:00:00Z,2015-11-14T23:00:00+0100,0
2015-11-14T23:00:00Z,2015-11-15T00:00:00+0100,0
2015-11-15T00:00:00Z,2015-11-15T01:00:00+0100,0
2015-11-15T01:00:00Z,2015-11-15T02:00:00+0100,0
2015-11-15T02:00:00Z,2015-11-15T03:00:00+0100,0
2015-11-15T03:00:00Z,2015-11-15T04:00:00+0100,0
2015-11-15T04:00:00Z,2015-11-15T05:00:00+0100,0
2015-11-15T05:00:00Z,2015-11-15T06:00:00+0100,0
2015-11-15T06:00:00Z,2015-11-15T07:00:00+0100,0.084
2015-11-15T07:00:00Z,2015-11-15T08:00:00+0100,0.0896
2015-11-15T08:00:00Z,2015-11-15T09:00:00+0100,0.0124
2015-11-15T09:00:00Z,2015-11-15T10:00:00+0100,0.048
2015-11-15T10:00:00Z,2015-11-15T11:00:00+0100,0.103
2015-11-15T11:00:00Z,2015-11-15T12:00:00+0100,0.07
2015-11-15T12:00:00Z,2015-11-15T13:00:00+0100,0.1088
2015-11-15T13:00:00Z,2015-11-15T14:00:00+0100,0.1688
2015-11-15T14:00:00Z,2015-11-15T15:00:00+0100,0.1468
2015-11-15T15:00:00Z,2015-11-15T16:00:00+0100,0.0802
2015-11-15T16:00:00Z,2015-11-15T17:00:00+0100,0.0296
2015-11-15T17:00:00Z,2015-11-15T18:00:00+0100,0.0008
2015-11-15T18:00:00Z,2015-11-15T19:00:00+0100,0
2015-11-15T19:00:00Z,2015-11-15T20:00:00+0100,0
2015-11-15T20:00:00Z,2015-11-15T21:00:00+0100,0
2015-11-15T21:00:00Z,2015-11-15T22:00:00+0100,0
2015-11-15T22:00:00Z,2015-11-15T23:00:00+0100,0
2015-11-15T23:00:00Z,2015-11-16T00:00:00+0100,0
2015-11-16T00:00:00Z,2015-11-16T01:00:00+0100,0
2015-11-16T01:00:00Z,2015-11-16T02:00:00+0100,0
2015-11-16T02:00:00Z,2015-11-16T03:00:00+0100,0
2015-11-16T03:00:00Z,2015-11-16T04:00:00+0100,0
2015-11-16T04:00:00Z,2015-11-16T05:00:00+0100,0
2015-11-16T05:00:00Z,2015-11-16T06:00:00+0100,0
2015-11-16T06:00:00Z,2015-11-16T07:00:00+0100,0.0012
2015-11-16T07:00:00Z,2015-11-16T08:00:00+0100,0.0136
2015-11-16T08:00:00Z,2015-11-16T09:00:00+0100,0.065
2015-11-16T09:00:00Z,2015-11-16T10:00:00+0100,0.1148
2015-11-16T10:00:00Z,2015-11-16T11:00:00+0100,0.0684
2015-11-16T11:00:00Z,2015-11-16T12:00:00+0100,0.2272
2015-11-16T12:00:00Z,2015-11-16T13:00:00+0100,0.2638
2015-11-16T13:00:00Z,2015-11-16T14:00:00+0100,0.2564
2015-11-16T14:00:00Z,2015-11-16T15:00:00+0100,0.1075
2015-11-16T15:00:00Z,2015-11-16T16:00:00+0100,0.0113
2015-11-16T16:00:00Z,2015-11-16T17:00:00+0100,0.0004
2015-11-16T17:00:00Z,2015-11-16T18:00:00+0100,0
2015-11-16T18:00:00Z,2015-11-16T19:00:00+0100,0
2015-11-16T19:00:00Z,2015-11-16T20:00:00+0100,0
2015-11-16T20:00:00Z,2015-11-16T21:00:00+0100,0
2015-11-16T21:00:00Z,2015-11-16T22:00:00+0100,0
2015-11-16T22:00:00Z,2015-11-16T23:00:00+0100,0
2015-11-16T23:00:00Z,2015-11-17T00:00:00+0100,0
2015-11-17T00:00:00Z,2015-11-17T01:00:00+0100,0
2015-11-17T01:00:00Z,2015-11-17T02:00:00+0100,0
2015-11-17T02:00:00Z,2015-11-17T03:00:00+0100,0
2015-11-17T03:00:00Z,2015-11-17T04:00:00+0100,0
2015-11-17T04:00:00Z,2015-11-17T05:00:00+0100,0.0008
2015-11-17T05:00:00Z,2015-11-17T06:00:00+0100,0.0016
2015-11-17T06:00:00Z,2015-11-17T07:00:00+0100,0.0476
2015-11-17T07:00:00Z,2015-11-17T08:00:00+0100,0.0062
2015-11-17T08:00:00Z,2015-11-17T09:00:00+0100,0.0204
2015-11-17T09:00:00Z,2015-11-17T10:00:00+0100,0.0455
2015-11-17T10:00:00Z,2015-11-17T11:00:00+0100,0.0808
2015-11-17T11:00:00Z,2015-11-17T12:00:00+0100,0.0656
2015-11-17T12:00:00Z,2015-11-17T13:00:00+0100,0.098
2015-11-17T13:00:00Z,2015-11-17T14:00:00+0100,0.1152
2015-11-17T14:00:00Z,2015-11-17T15:00:00+0100,0.1082
2015-11-17T15:00:00Z,2015-11-17T16:00:00+0100,0.0651
2015-11-17T16:00:00Z,2015-11-17T17:00:00+0100,0.0288
2015-11-17T17:00:00Z,2015-11-17T18:00:00+0100,0.0024
2015-11-17T18:00:00Z,2015-11-17T19:00:00+0100,0
2015-11-17T19:00:00Z,2015-11-17T20:00:00+0100,0
2015-11-17T20:00:00Z,2015-11-17T21:00:00+0100,0
2015-11-17T21:00:00Z,2015-11-17T22:00:00+0100,0
2015-11-17T22:00:00Z,2015-11-17T23:00:00+0100,0
2015-11-17T23:00:00Z,2015-11-18T00:00:00+0100,0
2015-11-18T00:00:00Z,2015-11-18T01:00:00+0100,0
2015-11-18T01:00:00Z,2015-11-18T02:00:00+0100,0
2015-11-18T02:00:00Z,2015-11-18T03:00:00+0100,0
2015-11-18T03:00:00Z,2015-11-18T04:00:00+0100,0
2015-11-18T04:00:00Z,2015-11-18T05:00:00+0100,0
2015-11-18T05:00:00Z,2015-11-18T06:00:00+0100,0
2015-11-18T06:00:00Z,2015-11-18T07:00:00+0100,0
2015-11-18T07:00:00Z,2015-11-18T08:00:00+0100,0.0012
2015-11-18T08:00:00Z,2015-11-18T09:00:00+0100,0.0219
2015-11-18T09:00:00Z,2015-11-18T10:00:00+0100,0.1031
2015-11-18T10:00:00Z,2015-11-18T11:00:00+0100,0.2004
2015-11-18T11:00:00Z,2015-11-18T12:00:00+0100,0.2379
2015-11-18T12:00:00Z,2015-11-18T13:00:00+0100,0.2356
2015-11-18T13:00:00Z,2015-11-18T14:00:00+0100,0.2026
2015-11-18T14:00:00Z,2015-11-18T15:00:00+0100,0.0856
2015-11-18T15:00:00Z,2015-11-18T16:00:00+0100,0.1017
2015-11-18T16:00:00Z,2015-11-18T17:00:00+0100,0.0272
2015-11-18T17:00:00Z,2015-11-18T18:00:00+0100,0
2015-11-18T18:00:00Z,2015-11-18T19:00:00+0100,0
2015-11-18T19:00:00Z,2015-11-18T20:00:00+0100,0
2015-11-18T20:00:00Z,2015-11-18T21:00:00+0100,0
2015-11-18T21:00:00Z,2015-11-18T22:00:00+0100,0
2015-11-18T22:00:00Z,2015-11-18T23:00:00+0100,0
2015-11-18T23:00:00Z,2015-11-19T00:00:00+0100,0
2015-11-19T00:00:00Z,2015-11-19T01:00:00+0100,0.0336
2015-11-19T01:00:00Z,2015-11-19T02:00:00+0100,0.0068
2015-11-19T02:00:00Z,2015-11-19T03:00:00+0100,0
2015-11-19T03:00:00Z,2015-11-19T04:00:00+0100,0
2015-11-19T04:00:00Z,2015-11-19T05:00:00+0100,0
2015-11-19T05:00:00Z,2015-11-19T06:00:00+0100,0
2015-11-19T06:00:00Z,2015-11-19T07:00:00+0100,0
2015-11-19T07:00:00Z,2015-11-19T08:00:00+0100,0.0038
2015-11-19T08:00:00Z,2015-11-19T09:00:00+0100,0.0228
2015-11-19T09:00:00Z,2015-11-19T10:00:00+0100,0.0365
2015-11-19T10:00:00Z,2015-11-19T11:00:00+0100,0.0931
2015-11-19T11:00:00Z,2015-11-19T12:00:00+0100,0.1174
2015-11-19T12:00:00Z,2015-11-19T13:00:00+0100,0.1206
2015-11-19T13:00:00Z,2015-11-19T14:00:00+0100,0.1181
2015-11-19T14:00:00Z,2015-11-19T15:00:00+0100,0.1199
2015-11-19T15:00:00Z,2015-11-19T16:00:00+0100,0.0822
2015-11-19T16:00:00Z,2015-11-19T17:00:00+0100,0.0123
2015-11-19T17:00:00Z,2015-11-19T18:00:00+0100,0
2015-11-19T18:00:00Z,2015-11-19T19:00:00+0100,0
2015-11-19T19:00:00Z,2015-11-19T20:00:00+0100,0
2015-11-19T20:00:00Z,2015-11-19T21:00:00+0100,0
2015-11-19T21:00:00Z,2015-11-19T22:00:00+0100,0
2015-11-19T22:00:00Z,2015-11-19T23:00:00+0100,0
2015-11-19T23:00:00Z,2015-11-20T00:00:00+0100,0
2015-11-20T00:00:00Z,2015-11-20T01:00:00+0100,0
2015-11-20T01:00:00Z,2015-11-20T02:00:00+0100,0
2015-11-20T02:00:00Z,2015-11-20T03:00:00+0100,0
2015-11-20T03:00:00Z,2015-11-20T04:00:00+0100,0
2015-11-20T04:00:00Z,2015-11-20T05:00:00+0100,0
2015-11-20T05:00:00Z,2015-11-20T06:00:00+0100,0
2015-11-20T06:00:00Z,2015-11-20T07:00:00+0100,0.0002
2015-11-20T07:00:00Z,2015-11-20T08:00:00+0100,0.0204
2015-11-20T08:00:00Z,2015-11-20T09:00:00+0100,0.0928
2015-11-20T09:00:00Z,2015-11-20T10:00:00+0100,0.2128
2015-11-20T10:00:00Z,2015-11-20T11:00:00+0100,0.1497
2015-11-20T11:00:00Z,2015-11-20T12:00:00+0100,0.2594
2015-11-20T12:00:00Z,2015-11-20T13:00:00+0100,0.2954
2015-11-20T13:00:00Z,2015-11-20T14:00:00+0100,0.264
2015-11-20T14:00:00Z,2015-11-20T15:00:00+0100,0.2286
2015-11-20T15:00:00Z,2015-11-20T16:00:00+0100,0.0171
2015-11-20T16:00:00Z,2015-11-20T17:00:00+0100,0.0018
2015-11-20T17:00:00Z,2015-11-20T18:00:00+0100,0
2015-11-20T18:00:00Z,2015-11-20T19:00:00+0100,0
2015-11-20T19:00:00Z,2015-11-20T20:00:00+0100,0
2015-11-20T20:00:00Z,2015-11-20T21:00:00+0100,0
2015-11-20T21:00:00Z,2015-11-20T22:00:00+0100,0
2015-11-20T22:00:00Z,2015-11-20T23:00:00+0100,0
2015-11-20T23:00:00Z,2015-11-21T00:00:00+0100,0
2015-11-21T00:00:00Z,2015-11-21T01:00:00+0100,0
2015-11-21T01:00:00Z,2015-11-21T02:00:00+0100,0
2015-11-21T02:00:00Z,2015-11-21T03:00:00+0100,0
2015-11-21T03:00:00Z,2015-11-21T04:00:00+0100,0
2015-11-21T04:00:00Z,2015-11-21T05:00:00+0100,0.0279
2015-11-21T05:00:00Z,2015-11-21T06:00:00+0100,0
2015-11-21T06:00:00Z,2015-11-21T07:00:00+0100,0.0918
2015-11-21T07:00:00Z,2015-11-21T08:00:00+0100,0.1965
2015-11-21T08:00:00Z,2015-11-21T09:00:00+0100,0.0188
2015-11-21T09:00:00Z,2015-11-21T10:00:00+0100,0.0877
2015-11-21T10:00:00Z,2015-11-21T11:00:00+0100,0.2465
2015-11-21T11:00:00Z,2015-11-21T12:00:00+0100,0.3245
2015-11-21T12:00:00Z,2015-11-21T13:00:00+0100,0.3799
2015-11-21T13:00:00Z,2015-11-21T14:00:00+0100,0.3616
2015-11-21T14:00:00Z,2015-11-21T15:00:00+0100,0.296
2015-11-21T15:00:00Z,2015-11-21T16:00:00+0100,0.1465
2015-11-21T16:00:00Z,2015-11-21T17:00:00+0100,0.0444
2015-11-21T17:00:00Z,2015-11-21T18:00:00+0100,0.0014
2015-11-21T18:00:00Z,2015-11-21T19:00:00+0100,0
2015-11-21T19:00:00Z,2015-11-21T20:00:00+0100,0
2015-11-21T20:00:00Z,2015-11-21T21:00:00+0100,0
2015-11-21T21:00:00Z,2015-11-21T22:00:00+0100,0
2015-11-21T22:00:00Z,2015-11-21T23:00:00+0100,0
2015-11-21T23:00:00Z,2015-11-22T00:00:00+0100,0
2015-11-22T00:00:00Z,2015-11-22T01:00:00+0100,0
2015-11-22T01:00:00Z,2015-11-22T02:00:00+0100,0
2015-11-22T02:00:00Z,2015-11-22T03:00:00+0100,0
2015-11-22T03:00:00Z,2015-11-22T04:00:00+0100,0.0917
2015-11-22T04:00:00Z,2015-11-22T05:00:00+0100,0
2015-11-22T05:00:00Z,2015-11-22T06:00:00+0100,0
2015-11-22T06:00:00Z,2015-11-22T07:00:00+0100,0
2015-11-22T07:00:00Z,2015-11-22T08:00:00+0100,0.0864
2015-11-22T08:00:00Z,2015-11-22T09:00:00+0100,0.0153
2015-11-22T09:00:00Z,2015-11-22T10:00:00+0100,0.1025
2015-11-22T10:00:00Z,2015-11-22T11:00:00+0100,0.1948
2015-11-22T11:00:00Z,2015-11-22T12:00:00+0100,0.3143
2015-11-22T12:00:00Z,2015-11-22T13:00:00+0100,0.3072
2015-11-22T13:00:00Z,2015-11-22T14:00:00+0100,0.3346
2015-11-22T14:00:00Z,2015-11-22T15:00:00+0100,0.2407
2015-11-22T15:00:00Z,2015-11-22T16:00:00+0100,0.1305
2015-11-22T16:00:00Z,2015-11-22T17:00:00+0100,0.0396
2015-11-22T17:00:00Z,2015-11-22T18:00:00+0100,0.002
2015-11-22T18:00:00Z,2015-11-22T19:00:00+0100,0
2015-11-22T19:00:00Z,2015-11-22T20:00:00+0100,0
2015-11-22T20:00:00Z,2015-11-22T21:00:00+0100,0
2015-11-22T21:00:00Z,2015-11-22T22:00:00+0100,0
2015-11-22T22:00:00Z,2015-11-22T23:00:00+0100,0
2015-11-22T23:00:00Z,2015-11-23T00:00:00+0100,0
2015-11-23T00:00:00Z,2015-11-23T01:00:00+0100,0
2015-11-23T01:00:00Z,2015-11-23T02:00:00+0100,0
2015-11-23T02:00:00Z,2015-11-23T03:00:00+0100,0.2282
2015-11-23T03:00:00Z,2015-11-23T04:00:00+0100,0.0403
2015-11-23T04:00:00Z,2015-11-23T05:00:00+0100,0
2015-11-23T05:00:00Z,2015-11-23T06:00:00+0100,0.1699
2015-11-23T06:00:00Z,2015-11-23T07:00:00+0100,0.1164
2015-11-23T07:00:00Z,2015-11-23T08:00:00+0100,0.0008
2015-11-23T08:00:00Z,2015-11-23T09:00:00+0100,0.0414
2015-11-23T09:00:00Z,2015-11-23T10:00:00+0100,0.137
2015-11-23T10:00:00Z,2015-11-23T11:00:00+0100,0.235
2015-11-23T11:00:00Z,2015-11-23T12:00:00+0100,0.2978
2015-11-23T12:00:00Z,2015-11-23T13:00:00+0100,0.3737
2015-11-23T13:00:00Z,2015-11-23T14:00:00+0100,0.4132
2015-11-23T14:00:00Z,2015-11-23T15:00:00+0100,0.0652
2015-11-23T15:00:00Z,2015-11-23T16:00:00+0100,0.071
2015-11-23T16:00:00Z,2015-11-23T17:00:00+0100,0.0004
2015-11-23T17:00:00Z,2015-11-23T18:00:00+0100,0
2015-11-23T18:00:00Z,2015-11-23T19:00:00+0100,0
